gen alive: 10, params: (11.752381474429376, 2.0993164774565503, 2.4108393807374204, 1.470005833670248, 332.5827329092342), id: 1108, score: 39
gen alive: 10, params: (14.44304686911582, 1.3596811029490268, 2.8043267868852504, 2.6205019626477317, 371.8292803015732), id: 987, score: 37
gen alive: 11, params: (14.513607923750694, 2.126161265759218, 2.9940819944205295, 1.470005833670248, 393.7200749124337), id: 616, score: 36
gen alive: 10, params: (19.130484864903476, 2.155881194226392, 2.029129181553195, 6.296045954899958, 258.9525043701118), id: 604, score: 36
gen alive: 9, params: (17.805131171312684, 1.1666301978358384, 2.2135980923404297, 1.470005833670248, 652.987619984558), id: 1084, score: 36
gen alive: 8, params: (19.750494410457833, 1.2193505881373885, 1.4938454660264244, 4.747975359398982, 258.9525043701118), id: 644, score: 36
gen alive: 11, params: (11.487359699981965, 1.0677512204366897, 2.618575805473663, 2.6205019626477317, 330.95941506620375), id: 913, score: 34
gen alive: 11, params: (19.210968728459356, 2.126161265759218, 2.9940819944205295, 1.470005833670248, 393.7200749124337), id: 1180, score: 34
gen alive: 10, params: (14.44304686911582, 1.3596811029490268, 2.8043267868852504, 2.6205019626477317, 371.8292803015732), id: 1083, score: 34
gen alive: 5, params: (13.086910139907282, 1.3596811029490268, 2.4638442740483244, 2.976101458189109, 469.3998185751802), id: 1149, score: 34
gen alive: 11, params: (14.513607923750694, 1.0677512204366897, 1.8321119408293776, 2.277711398210966, 371.3841060602505), id: 898, score: 33
gen alive: 11, params: (16.85492088172817, 2.126161265759218, 2.2135980923404297, 1.470005833670248, 242.10900676196192), id: 511, score: 33
gen alive: 11, params: (11.866547176672292, 2.2428630921150985, 2.618575805473663, 7.138306828000362, 330.95941506620375), id: 1087, score: 33
gen alive: 10, params: (14.44304686911582, 1.0677512204366897, 1.8321119408293776, 2.6205019626477317, 371.3841060602505), id: 813, score: 33
gen alive: 9, params: (19.750494410457833, 1.3596811029490268, 2.618575805473663, 2.976101458189109, 258.9525043701118), id: 1102, score: 33
gen alive: 8, params: (19.750494410457833, 1.2193505881373885, 2.4108393807374204, 1.470005833670248, 332.5827329092342), id: 694, score: 33
gen alive: 8, params: (14.44304686911582, 1.3596811029490268, 2.8043267868852504, 2.6205019626477317, 393.7200749124337), id: 1198, score: 33
gen alive: 6, params: (19.750494410457833, 2.126161265759218, 2.1604815604004455, 1.470005833670248, 409.18757355921787), id: 1201, score: 33
gen alive: 5, params: (19.750494410457833, 2.442176385491641, 2.8707912975822136, 1.470005833670248, 409.18757355921787), id: 1195, score: 33
gen alive: 2, params: (11.216275951814115, 4.083134437722522, 2.4878022855877315, 1.470005833670248, 651.8120751655483), id: 795, score: 33
gen alive: 9, params: (15.966991455390511, 3.285355843104982, 2.4878022855877315, 1.470005833670248, 564.9461228619462), id: 890, score: 31
gen alive: 5, params: (14.44304686911582, 1.9961908412008542, 2.4638442740483244, 6.7451989249444395, 402.8749335475784), id: 1089, score: 31
gen alive: 11, params: (19.750494410457833, 2.126161265759218, 1.4938454660264244, 1.470005833670248, 712.6106521456405), id: 155, score: 30
