gen alive: 17, params: (14.513607923750694, 2.126161265759218, 2.9940819944205295, 1.470005833670248, 371.3841060602505), id: 1286, score: 36
gen alive: 16, params: (14.44304686911582, 1.3596811029490268, 1.8321119408293776, 2.976101458189109, 371.8292803015732), id: 1306, score: 36
gen alive: 16, params: (18.97187494934632, 2.985723379587276, 2.4878022855877315, 1.470005833670248, 564.9461228619462), id: 1681, score: 36
gen alive: 16, params: (11.752381474429376, 2.0993164774565503, 2.4108393807374204, 1.470005833670248, 332.5827329092342), id: 1108, score: 36
gen alive: 15, params: (14.44304686911582, 1.3596811029490268, 2.4638442740483244, 2.976101458189109, 371.8292803015732), id: 573, score: 36
gen alive: 15, params: (19.750494410457833, 1.2193505881373885, 1.4938454660264244, 1.470005833670248, 712.6106521456405), id: 1676, score: 36
gen alive: 14, params: (14.44304686911582, 1.3596811029490268, 1.8321119408293776, 2.976101458189109, 371.3841060602505), id: 1570, score: 36
gen alive: 14, params: (19.210968728459356, 2.6351896823491106, 2.3032033450446567, 2.976101458189109, 393.7200749124337), id: 1472, score: 36
gen alive: 12, params: (19.750494410457833, 1.9961908412008542, 2.029129181553195, 2.976101458189109, 271.59682824506353), id: 1666, score: 36
gen alive: 1, params: (15.370396421707149, 1.3596811029490268, 2.8043267868852504, 3.1640142197460013, 371.8292803015732), id: 1674, score: 36
gen alive: 13, params: (14.44304686911582, 1.3596811029490268, 2.4638442740483244, 2.976101458189109, 371.8292803015732), id: 1583, score: 35
gen alive: 15, params: (19.750494410457833, 1.3596811029490268, 2.618575805473663, 2.976101458189109, 258.9525043701118), id: 1102, score: 34
gen alive: 16, params: (19.750494410457833, 2.126161265759218, 2.029129181553195, 1.470005833670248, 271.59682824506353), id: 1691, score: 33
gen alive: 15, params: (19.130484864903476, 2.126161265759218, 2.0565374507679213, 1.470005833670248, 255.32916614424437), id: 1680, score: 33
gen alive: 13, params: (14.44304686911582, 1.3596811029490268, 2.8043267868852504, 2.6205019626477317, 423.5346502055929), id: 1478, score: 33
gen alive: 10, params: (19.750494410457833, 4.083134437722522, 2.4878022855877315, 4.747975359398982, 258.9525043701118), id: 1383, score: 33
gen alive: 14, params: (14.513607923750694, 1.2193505881373885, 2.9940819944205295, 2.277711398210966, 393.7200749124337), id: 1484, score: 32
gen alive: 2, params: (11.675792207676341, 1.174516742310514, 2.4638442740483244, 6.7451989249444395, 488.473883272556), id: 1576, score: 31
gen alive: 16, params: (19.130484864903476, 2.155881194226392, 2.029129181553195, 2.976101458189109, 271.59682824506353), id: 703, score: 30
gen alive: 14, params: (16.227308106698707, 1.1666301978358384, 2.2135980923404297, 1.470005833670248, 652.987619984558), id: 1785, score: 30
gen alive: 13, params: (15.66228545287264, 1.3596811029490268, 2.9940819944205295, 1.470005833670248, 371.8292803015732), id: 1678, score: 30
gen alive: 12, params: (14.44304686911582, 1.3596811029490268, 2.8043267868852504, 1.470005833670248, 371.8292803015732), id: 1290, score: 30
gen alive: 12, params: (19.750494410457833, 2.126161265759218, 2.2135980923404297, 1.470005833670248, 652.987619984558), id: 1763, score: 30
gen alive: 10, params: (19.750494410457833, 1.2193505881373885, 1.3974412927907327, 1.470005833670248, 223.44579545088692), id: 1173, score: 30
gen alive: 7, params: (19.750494410457833, 2.155881194226392, 2.200575261076124, 1.470005833670248, 832.2314989679755), id: 1707, score: 30
gen alive: 15, params: (19.750494410457833, 1.2193505881373885, 2.618575805473663, 2.03774900681786, 258.9525043701118), id: 1387, score: 28
gen alive: 15, params: (19.750494410457833, 3.285355843104982, 2.4878022855877315, 1.470005833670248, 564.9461228619462), id: 1481, score: 28
gen alive: 14, params: (19.210968728459356, 2.6351896823491106, 2.3032033450446567, 2.976101458189109, 393.7200749124337), id: 1789, score: 28
gen alive: 13, params: (14.513607923750694, 1.2193505881373885, 1.8321119408293776, 2.277711398210966, 371.3841060602505), id: 1301, score: 28
gen alive: 8, params: (15.966991455390511, 3.285355843104982, 2.4878022855877315, 1.470005833670248, 360.12855683445486), id: 1717, score: 28
gen alive: 17, params: (19.750494410457833, 2.126161265759218, 1.4938454660264244, 1.470005833670248, 712.6106521456405), id: 155, score: 27
gen alive: 17, params: (19.210968728459356, 2.126161265759218, 2.9940819944205295, 1.470005833670248, 393.7200749124337), id: 1180, score: 27
gen alive: 16, params: (19.130484864903476, 2.155881194226392, 2.029129181553195, 2.976101458189109, 271.59682824506353), id: 1389, score: 27
gen alive: 15, params: (19.750494410457833, 2.985723379587276, 2.8043267868852504, 2.976101458189109, 255.32916614424437), id: 1588, score: 27
gen alive: 14, params: (19.750494410457833, 1.2193505881373885, 2.4108393807374204, 1.470005833670248, 728.6889362600524), id: 1771, score: 27
gen alive: 13, params: (19.750494410457833, 1.174516742310514, 1.4938454660264244, 1.470005833670248, 712.6106521456405), id: 1774, score: 27
gen alive: 11, params: (14.44304686911582, 1.174516742310514, 2.4638442740483244, 2.277711398210966, 393.7200749124337), id: 1687, score: 27
