gen alive: 5, params: (14.44304686911582, 2.6351896823491106, 1.4045142331485563, 2.976101458189109, 271.59682824506353), id: 203, score: 39
gen alive: 3, params: (13.086910139907282, 1.5367560339228097, 2.3032033450446567, 1.470005833670248, 323.8726269647764), id: 458, score: 36
gen alive: 6, params: (17.68162319431225, 10.545310594411344, 1.284921015008762, 1.0776192261025044, 614.9803476685565), id: 62, score: 34
gen alive: 4, params: (18.97187494934632, 2.126161265759218, 2.0565374507679213, 11.289717595016839, 255.32916614424437), id: 601, score: 34
gen alive: 6, params: (11.866547176672292, 1.2226771188537884, 1.674032571376939, 8.554566554960354, 644.2972821528866), id: 1, score: 33
gen alive: 5, params: (19.750494410457833, 2.126161265759218, 1.4938454660264244, 1.470005833670248, 712.6106521456405), id: 155, score: 33
gen alive: 5, params: (7.354710127715157, 2.442176385491641, 2.8707912975822136, 10.503228965459009, 486.57167191465237), id: 501, score: 33
gen alive: 5, params: (13.102930029534793, 1.2193505881373885, 1.8598137659133545, 10.503228965459009, 393.7200749124337), id: 529, score: 33
gen alive: 4, params: (19.750494410457833, 2.126161265759218, 1.0162060060541862, 1.470005833670248, 454.9906202962697), id: 379, score: 33
gen alive: 3, params: (18.355672772291292, 4.912038077288095, 2.9940819944205295, 15.705882390975566, 393.7200749124337), id: 559, score: 33
gen alive: 3, params: (13.227349762353175, 2.442176385491641, 2.8707912975822136, 10.503228965459009, 486.57167191465237), id: 617, score: 33
gen alive: 5, params: (19.750494410457833, 1.2193505881373885, 1.4938454660264244, 1.470005833670248, 258.9525043701118), id: 417, score: 32
gen alive: 4, params: (19.130484864903476, 2.155881194226392, 2.029129181553195, 6.296045954899958, 258.9525043701118), id: 604, score: 32
gen alive: 4, params: (11.487359699981965, 2.2428630921150985, 2.618575805473663, 7.138306828000362, 330.95941506620375), id: 375, score: 31
gen alive: 1, params: (12.959513623369478, 6.1814903225659705, 2.0193193671875447, 3.795359121159059, 334.301020546842), id: 524, score: 31
gen alive: 6, params: (7.354710127715157, 2.442176385491641, 2.8707912975822136, 13.733054757261653, 702.4572921916488), id: 64, score: 30
gen alive: 6, params: (9.483160351634398, 1.1666301978358384, 1.82114960425133, 11.289717595016839, 652.987619984558), id: 222, score: 30
gen alive: 6, params: (11.930128754975176, 1.0677512204366897, 1.8598137659133545, 2.6205019626477317, 393.7200749124337), id: 613, score: 30
gen alive: 5, params: (11.487359699981965, 2.2428630921150985, 2.618575805473663, 16.613180537525153, 330.95941506620375), id: 244, score: 30
gen alive: 5, params: (19.210968728459356, 2.6351896823491106, 1.4045142331485563, 2.976101458189109, 292.26357664964144), id: 326, score: 30
gen alive: 5, params: (16.85492088172817, 2.126161265759218, 2.2135980923404297, 1.470005833670248, 242.10900676196192), id: 511, score: 30
gen alive: 5, params: (11.930128754975176, 1.0677512204366897, 1.8321119408293776, 2.277711398210966, 371.3841060602505), id: 288, score: 30
gen alive: 5, params: (19.210968728459356, 2.6351896823491106, 1.8321119408293776, 2.976101458189109, 292.26357664964144), id: 507, score: 30
gen alive: 5, params: (16.783556374350354, 8.343775254082006, 2.191022439944528, 5.393800520578135, 189.7513891980838), id: 250, score: 30
gen alive: 5, params: (19.750494410457833, 3.285355843104982, 2.2135980923404297, 5.6558659155870465, 743.1298490762748), id: 620, score: 30
gen alive: 5, params: (9.255495845607449, 1.2193505881373885, 1.8598137659133545, 2.6205019626477317, 255.32916614424437), id: 622, score: 30
gen alive: 4, params: (13.102930029534793, 1.2193505881373885, 1.8660338794946187, 7.4225795723275, 360.13636209771556), id: 482, score: 30
gen alive: 4, params: (19.750494410457833, 1.3596811029490268, 1.0162060060541862, 1.470005833670248, 777.6888223310935), id: 600, score: 30
gen alive: 4, params: (11.216275951814115, 2.155881194226392, 2.029129181553195, 9.199048656144777, 659.939724772863), id: 615, score: 30
gen alive: 4, params: (15.240520298073452, 1.1666301978358384, 1.5809872693156974, 11.289717595016839, 652.987619984558), id: 623, score: 30
gen alive: 5, params: (19.130484864903476, 2.155881194226392, 2.029129181553195, 6.296045954899958, 777.6888223310935), id: 505, score: 28
gen alive: 4, params: (18.97187494934632, 2.985723379587276, 1.27720394639884, 11.289717595016839, 255.32916614424437), id: 363, score: 28
gen alive: 3, params: (14.44304686911582, 1.3596811029490268, 2.4638442740483244, 2.976101458189109, 371.8292803015732), id: 573, score: 28
gen alive: 6, params: (11.752381474429376, 2.0993164774565503, 1.2654948719473313, 10.517970264398317, 913.6576660905512), id: 229, score: 27
gen alive: 5, params: (11.084758121652012, 1.0677512204366897, 1.8321119408293776, 3.656928086814716, 225.87136581277116), id: 284, score: 27
gen alive: 5, params: (14.44304686911582, 1.3596811029490268, 2.4638442740483244, 2.976101458189109, 271.59682824506353), id: 432, score: 27
gen alive: 5, params: (13.102930029534793, 1.2193505881373885, 1.8598137659133545, 7.7886797564398735, 226.31518533347855), id: 418, score: 27
gen alive: 5, params: (19.210968728459356, 2.6351896823491106, 1.8321119408293776, 2.976101458189109, 393.7200749124337), id: 611, score: 27
gen alive: 5, params: (14.513607923750694, 2.126161265759218, 2.9940819944205295, 1.470005833670248, 393.7200749124337), id: 616, score: 27
gen alive: 4, params: (13.086910139907282, 1.9588509073827174, 2.3032033450446567, 1.470005833670248, 258.9525043701118), id: 506, score: 27
gen alive: 4, params: (14.44304686911582, 2.6351896823491106, 1.7818949162120439, 2.976101458189109, 271.59682824506353), id: 514, score: 27
gen alive: 4, params: (17.851959514018784, 1.2193505881373885, 2.4836939563611757, 10.503228965459009, 486.57167191465237), id: 403, score: 27
gen alive: 3, params: (6.757621564635595, 1.4682376197399603, 1.3059447082818185, 9.228234068064346, 810.8644088798618), id: 549, score: 27
gen alive: 2, params: (11.605311017054092, 2.842218385655651, 2.095180471364947, 12.614390414032437, 258.9525043701118), id: 298, score: 27
gen alive: 1, params: (16.86270934747668, 5.780666634722283, 1.4813585191246843, 2.345237659526034, 410.96281275718985), id: 201, score: 27
gen alive: 5, params: (19.210968728459356, 2.6351896823491106, 1.4045142331485563, 18.20353654824036, 292.26357664964144), id: 526, score: 25
gen alive: 5, params: (13.036911748330716, 5.9434147407078, 1.9630304859650671, 2.03774900681786, 311.10131792004506), id: 264, score: 25
gen alive: 5, params: (16.71846382847781, 1.3596811029490268, 2.6263828963987517, 11.289717595016839, 776.7793381843584), id: 610, score: 25
gen alive: 4, params: (5.679176431193753, 2.155881194226392, 2.029129181553195, 5.2735980404036855, 659.939724772863), id: 395, score: 25
gen alive: 2, params: (7.233282305423544, 2.0504255887042158, 1.6472078994036117, 13.282318651332291, 857.9885732785358), id: 557, score: 25
gen alive: 6, params: (14.513607923750694, 4.912038077288095, 2.9940819944205295, 15.705882390975566, 393.7200749124337), id: 39, score: 24
gen alive: 6, params: (9.681483340383638, 1.0677512204366897, 1.8321119408293776, 2.6205019626477317, 371.3841060602505), id: 414, score: 24
gen alive: 6, params: (10.360187160928426, 5.030885392623395, 2.712106380985838, 2.9559973241674586, 800.9856102454851), id: 2, score: 24
gen alive: 6, params: (11.930128754975176, 1.0677512204366897, 1.8321119408293776, 2.6205019626477317, 371.3841060602505), id: 90, score: 24
gen alive: 5, params: (11.216275951814115, 6.51599228956371, 2.8043267868852504, 9.199048656144777, 862.9928722347653), id: 512, score: 24
gen alive: 5, params: (11.216275951814115, 1.1666301978358384, 2.8043267868852504, 2.6205019626477317, 652.987619984558), id: 605, score: 24
gen alive: 5, params: (19.210968728459356, 2.6351896823491106, 1.4045142331485563, 2.6205019626477317, 292.26357664964144), id: 608, score: 24
gen alive: 4, params: (11.338236730642414, 2.985723379587276, 2.7361499733830033, 11.908617874572673, 255.32916614424437), id: 347, score: 24
gen alive: 3, params: (15.60011227768021, 2.155881194226392, 2.029129181553195, 4.911124861376184, 659.939724772863), id: 520, score: 24
gen alive: 3, params: (11.234396934475829, 1.778680880003359, 1.8321119408293776, 8.154439846087815, 371.3841060602505), id: 539, score: 24
gen alive: 6, params: (19.917951745223192, 6.825945976088713, 2.0018860203037967, 13.010526133132807, 668.1223251850918), id: 210, score: 22
gen alive: 4, params: (13.086910139907282, 1.9588509073827174, 2.3032033450446567, 1.470005833670248, 323.8726269647764), id: 387, score: 22
gen alive: 4, params: (19.750494410457833, 2.126161265759218, 2.0565374507679213, 19.462137472655773, 712.6106521456405), id: 391, score: 22
gen alive: 3, params: (14.36863926831426, 15.14021518523085, 1.8598137659133545, 12.127705159445277, 752.9888432150826), id: 547, score: 22
gen alive: 3, params: (15.707608030228098, 4.912038077288095, 1.2000844514497935, 10.805998712461662, 215.70886682161333), id: 571, score: 22
gen alive: 6, params: (11.564509383459782, 2.9258787296406386, 2.4878022855877315, 16.279988595837423, 562.0026863663102), id: 20, score: 21
gen alive: 6, params: (19.750494410457833, 3.285355843104982, 1.4938454660264244, 5.6558659155870465, 743.1298490762748), id: 323, score: 21
gen alive: 6, params: (11.930128754975176, 1.0677512204366897, 1.8321119408293776, 16.062448079116244, 371.3841060602505), id: 217, score: 21
gen alive: 6, params: (7.354710127715157, 2.442176385491641, 1.8321119408293776, 2.6205019626477317, 371.3841060602505), id: 609, score: 21
gen alive: 5, params: (11.216275951814115, 6.51599228956371, 2.8043267868852504, 9.199048656144777, 436.053623265756), id: 243, score: 21
gen alive: 5, params: (13.036911748330716, 5.9434147407078, 1.0162060060541862, 2.03774900681786, 810.8644088798618), id: 602, score: 21
gen alive: 5, params: (19.292623045215795, 6.825945976088713, 2.0018860203037967, 13.010526133132807, 668.1223251850918), id: 614, score: 21
gen alive: 4, params: (11.338236730642414, 2.6351896823491106, 2.7361499733830033, 18.20353654824036, 292.26357664964144), id: 627, score: 21
gen alive: 3, params: (14.44304686911582, 1.3596811029490268, 2.4638442740483244, 2.976101458189109, 529.8587604582623), id: 565, score: 21
gen alive: 3, params: (11.552173496561338, 9.92989079707675, 1.284921015008762, 1.250723826197844, 803.7488818165119), id: 569, score: 21
gen alive: 3, params: (11.216275951814115, 6.51599228956371, 2.8043267868852504, 9.199048656144777, 475.0660582620973), id: 583, score: 21
gen alive: 3, params: (10.360187160928426, 11.618967909027983, 1.898634638903481, 17.725597094511205, 800.9856102454851), id: 589, score: 21
gen alive: 1, params: (9.255495845607449, 1.2193505881373885, 2.6263828963987517, 11.289717595016839, 838.4519604602236), id: 523, score: 21
gen alive: 5, params: (19.292623045215795, 4.316362554726673, 1.4770065953589961, 2.6205019626477317, 862.9928722347653), id: 307, score: 20
gen alive: 6, params: (9.255495845607449, 1.2193505881373885, 1.8598137659133545, 10.503228965459009, 393.7200749124337), id: 310, score: 19
gen alive: 6, params: (17.873868349139283, 2.155881194226392, 2.029129181553195, 5.2735980404036855, 659.939724772863), id: 5, score: 19
gen alive: 6, params: (15.028662701961707, 9.878694940451268, 2.813981174505039, 6.3121750981584706, 925.1304950097501), id: 66, score: 19
gen alive: 5, params: (9.483160351634398, 1.1666301978358384, 1.8321119408293776, 2.6205019626477317, 652.987619984558), id: 503, score: 19
gen alive: 4, params: (19.517091165269612, 2.3163333671156696, 1.1176839089790416, 18.08172570373676, 486.57167191465237), id: 598, score: 19
gen alive: 3, params: (14.513607923750694, 8.930374624353298, 2.9940819944205295, 9.58722785773382, 393.7200749124337), id: 595, score: 19
gen alive: 1, params: (14.194913701379418, 7.206438216161698, 1.9819908564027449, 9.92457465466083, 950.2079731892288), id: 359, score: 19
gen alive: 6, params: (4.861754099366246, 2.0866782758238576, 2.071416169002614, 17.21845336332156, 769.9779566223763), id: 233, score: 18
gen alive: 6, params: (16.096977744892143, 8.888149923987903, 2.443147816663235, 6.296045954899958, 857.9885732785358), id: 86, score: 18
gen alive: 6, params: (16.783556374350354, 4.912038077288095, 1.4938454660264244, 1.470005833670248, 743.1298490762748), id: 431, score: 18
gen alive: 6, params: (19.750494410457833, 6.825945976088713, 2.0018860203037967, 5.6558659155870465, 668.1223251850918), id: 599, score: 18
gen alive: 6, params: (14.513607923750694, 4.912038077288095, 1.674032571376939, 15.705882390975566, 393.7200749124337), id: 603, score: 18
gen alive: 5, params: (13.036911748330716, 5.9434147407078, 1.9630304859650671, 2.03774900681786, 916.8063103746819), id: 161, score: 18
gen alive: 5, params: (18.988568953476253, 3.2546892465999195, 1.7038656069252993, 7.7886797564398735, 226.31518533347855), id: 246, score: 18
gen alive: 4, params: (19.130484864903476, 1.3596811029490268, 2.4638442740483244, 6.296045954899958, 777.6888223310935), id: 349, score: 18
gen alive: 4, params: (15.60011227768021, 2.6351896823491106, 1.4045142331485563, 2.976101458189109, 292.26357664964144), id: 612, score: 18
gen alive: 3, params: (16.783556374350354, 8.343775254082006, 2.191022439944528, 8.572642214210674, 793.1948574579093), id: 579, score: 18
gen alive: 2, params: (10.838322107242023, 2.126161265759218, 2.3154331827986647, 1.675417172692683, 454.9906202962697), id: 541, score: 18
gen alive: 2, params: (19.750494410457833, 13.839980030560508, 2.818010274826653, 1.470005833670248, 317.24240803135353), id: 561, score: 18
gen alive: 1, params: (17.831479118979892, 7.876321798390754, 2.733143458375695, 17.789831911901796, 619.276483081531), id: 628, score: 18
gen alive: 1, params: (11.111649450875076, 18.791529064666598, 1.854966360884188, 19.055893943672498, 575.8377652656125), id: 633, score: 18
gen alive: 1, params: (9.396995994564483, 6.34986215221501, 2.0935965438693596, 6.6855776215367815, 614.7324214684785), id: 634, score: 18
gen alive: 1, params: (11.201256529680578, 5.969912532545697, 2.890787851693279, 14.024639544267885, 419.32938651898036), id: 371, score: 18
gen alive: 4, params: (13.086910139907282, 1.2193505881373885, 2.4836939563611757, 10.503228965459009, 486.57167191465237), id: 618, score: 16
gen alive: 2, params: (8.171568098682549, 2.373993400532358, 1.7818949162120439, 9.24144055958252, 271.59682824506353), id: 555, score: 16
gen alive: 1, params: (18.06356061655694, 10.452981357009536, 2.5524271725715977, 8.564216925064283, 989.6587414297817), id: 629, score: 16
gen alive: 6, params: (13.036911748330716, 5.9434147407078, 1.9630304859650671, 2.03774900681786, 810.8644088798618), id: 71, score: 15
gen alive: 6, params: (9.215409395313472, 6.504393201862304, 2.124983359989537, 14.659806068586114, 392.2470807320081), id: 46, score: 15
gen alive: 6, params: (14.194913701379418, 6.504393201862304, 2.124983359989537, 5.332361758830724, 765.0825023189564), id: 314, score: 15
gen alive: 5, params: (9.681483340383638, 2.985723379587276, 2.7361499733830033, 2.6205019626477317, 255.32916614424437), id: 527, score: 15
gen alive: 5, params: (17.68162319431225, 14.535108778638518, 1.5128688844923885, 1.6757023012295962, 614.9803476685565), id: 193, score: 15
gen alive: 5, params: (5.537804113873041, 1.778680880003359, 1.8321119408293776, 16.062448079116244, 371.3841060602505), id: 290, score: 15
gen alive: 5, params: (11.487359699981965, 2.2428630921150985, 2.618575805473663, 18.20353654824036, 330.95941506620375), id: 624, score: 15
gen alive: 4, params: (3.306361296167161, 2.442176385491641, 2.8707912975822136, 13.733054757261653, 702.4572921916488), id: 450, score: 15
gen alive: 4, params: (14.44304686911582, 7.541717888513311, 1.7818949162120439, 16.062448079116244, 271.59682824506353), id: 619, score: 15
gen alive: 3, params: (14.44304686911582, 7.541717888513311, 1.7818949162120439, 9.526467305693888, 271.59682824506353), id: 470, score: 15
gen alive: 3, params: (19.292623045215795, 16.793531636164126, 2.3329711738986667, 2.8192792833047866, 862.9928722347653), id: 553, score: 15
gen alive: 3, params: (16.71846382847781, 17.32770012251818, 2.6263828963987517, 2.21779587383745, 868.4815784642682), id: 577, score: 15
gen alive: 2, params: (5.343733313333202, 1.2193505881373885, 2.4836939563611757, 1.7442043805595766, 486.57167191465237), id: 597, score: 15
gen alive: 5, params: (9.681483340383638, 1.2193505881373885, 1.2615114831418963, 10.503228965459009, 393.7200749124337), id: 626, score: 13
gen alive: 6, params: (14.44304686911582, 2.6351896823491106, 1.0377372857821852, 2.976101458189109, 271.59682824506353), id: 74, score: 12
gen alive: 6, params: (16.71846382847781, 1.1666301978358384, 2.6263828963987517, 11.289717595016839, 776.7793381843584), id: 316, score: 12
gen alive: 6, params: (9.681483340383638, 14.330675428836463, 1.2615114831418963, 3.9736876337602136, 444.60188241063753), id: 19, score: 12
gen alive: 6, params: (14.194913701379418, 4.912038077288095, 2.9940819944205295, 15.705882390975566, 765.0825023189564), id: 238, score: 12
gen alive: 5, params: (19.517091165269612, 2.3163333671156696, 1.1176839089790416, 18.08172570373676, 311.8388684093271), id: 153, score: 12
gen alive: 5, params: (9.923434018368841, 4.535060476443819, 2.3599633953616896, 16.102967858657564, 294.78260414740055), id: 197, score: 12
gen alive: 5, params: (11.930128754975176, 2.6351896823491106, 1.4045142331485563, 16.062448079116244, 271.59682824506353), id: 607, score: 12
gen alive: 4, params: (3.306361296167161, 2.985723379587276, 2.8707912975822136, 13.733054757261653, 702.4572921916488), id: 625, score: 12
gen alive: 3, params: (7.233282305423544, 2.0504255887042158, 2.443147816663235, 13.282318651332291, 857.9885732785358), id: 462, score: 12
gen alive: 3, params: (3.312038263387581, 2.155881194226392, 2.2376394920414686, 7.980863434961882, 761.7998937923178), id: 543, score: 12
gen alive: 3, params: (17.873868349139283, 10.884079297637642, 1.9910331313809249, 17.458919010918084, 659.939724772863), id: 567, score: 12
gen alive: 3, params: (19.210968728459356, 8.677586408101511, 1.4045142331485563, 18.20353654824036, 292.26357664964144), id: 585, score: 12
gen alive: 2, params: (13.227349762353175, 1.0677512204366897, 1.3229588830395982, 4.510960220065245, 698.4016415116922), id: 426, score: 12
gen alive: 2, params: (15.240520298073452, 4.062578176429572, 1.5809872693156974, 10.061369095698703, 652.987619984558), id: 393, score: 12
gen alive: 2, params: (18.97187494934632, 10.523769945684116, 1.6294132890383761, 16.14884358620633, 660.9764030607695), id: 551, score: 12
gen alive: 2, params: (17.615587276996592, 13.8497947109314, 2.4638442740483244, 6.296045954899958, 777.6888223310935), id: 575, score: 12
gen alive: 1, params: (15.615928998604383, 17.76077733861045, 2.318919607698686, 4.142338366408545, 925.0027992930409), id: 631, score: 12
gen alive: 1, params: (11.201256529680578, 5.826070934197203, 1.0247614450390534, 9.318743767433709, 441.092593988387), id: 490, score: 12
gen alive: 1, params: (16.783556374350354, 5.010778458385352, 2.706708863193498, 18.20353654824036, 127.79385548612368), id: 480, score: 12
gen alive: 6, params: (9.215409395313472, 2.6351896823491106, 1.0377372857821852, 2.976101458189109, 392.2470807320081), id: 621, score: 10
gen alive: 3, params: (11.930128754975176, 9.926451811317555, 1.3084306690795346, 12.310326969338732, 996.3337085758428), id: 591, score: 10
gen alive: 2, params: (14.44304686911582, 7.541717888513311, 1.1186756189060405, 17.10430199690127, 271.59682824506353), id: 545, score: 10
gen alive: 5, params: (5.537804113873041, 1.778680880003359, 1.8321119408293776, 16.062448079116244, 371.3841060602505), id: 606, score: 9
gen alive: 3, params: (9.681483340383638, 9.218867699516862, 1.195043427093731, 16.261697453612527, 929.3138122136028), id: 563, score: 9
gen alive: 2, params: (2.3711400242596703, 4.7808186991499415, 1.7818949162120439, 9.526467305693888, 271.59682824506353), id: 587, score: 9
gen alive: 1, params: (14.654229416026801, 8.343775254082006, 1.8321119408293776, 8.355423099155933, 371.3841060602505), id: 518, score: 9
gen alive: 3, params: (19.750494410457833, 2.126161265759218, 1.0162060060541862, 18.402206765432325, 454.9906202962697), id: 444, score: 7
gen alive: 2, params: (6.039916208995422, 1.2193505881373885, 1.3020086305567622, 5.848307872958047, 247.57434476110234), id: 593, score: 7
gen alive: 2, params: (18.365768594974412, 18.57325455322165, 2.3032033450446567, 2.6015327749558055, 371.2527168907492), id: 581, score: 6
gen alive: 1, params: (1.8247971741667568, 5.135329442692623, 2.0732774574593784, 13.956124558025769, 206.8983239912688), id: 630, score: 6
gen alive: 1, params: (1.6757053989784298, 3.425609390898033, 1.576932738969873, 1.0653271759250147, 167.61922534927368), id: 632, score: 6
