gen alive: 18, params: danger divisor: 5.843725676334911, min opp score: 227.81470201840432, corner divisor: 12.467713214248187, corner exponent: 1.5740556844917388, id: 97902, score: 6
gen alive: 11, params: danger divisor: 19.540243226534376, min opp score: 249.09232757891812, corner divisor: 1.0295292020971294, corner exponent: 2.9104437091036166, id: 98933, score: 6
gen alive: 11, params: danger divisor: 8.356203204165766, corner divisor: 1.8361280177649961, corner exponent: 2.264330586049214, min opp score: 113.20942280008315, id: 97364, score: 6
gen alive: 11, params: danger divisor: 2.881463126988118, min opp score: 353.559197134413, corner divisor: 6.747109035268876, corner exponent: 2.9104437091036166, id: 99372, score: 6
gen alive: 11, params: danger divisor: 9.695041678379074, min opp score: 658.7841057025843, corner divisor: 1.3471914756278949, corner exponent: 1.2554304716268496, id: 99378, score: 6
gen alive: 11, params: danger divisor: 2.307523881303364, min opp score: 779.3244390410833, corner divisor: 4.385402950243289, corner exponent: 2.9104437091036166, id: 99414, score: 6
gen alive: 10, params: danger divisor: 10.287339383688446, corner divisor: 1.958584518567677, corner exponent: 2.9853509354790964, min opp score: 212.7901800311484, id: 96125, score: 6
gen alive: 10, params: danger divisor: 3.160092420180252, min opp score: 518.9209194316059, corner divisor: 1.3471914756278949, corner exponent: 2.970169324081461, id: 97245, score: 6
gen alive: 10, params: danger divisor: 3.2465814546713054, min opp score: 251.98612187443604, corner divisor: 1.4116233256713029, corner exponent: 2.843900522623538, id: 97551, score: 6
gen alive: 10, params: danger divisor: 11.2125082886297, min opp score: 143.00940762333278, corner divisor: 1.0295292020971294, corner exponent: 1.8346681696032356, id: 98332, score: 6
gen alive: 10, params: danger divisor: 10.701428265674059, min opp score: 942.707536264491, corner divisor: 6.346283541665381, corner exponent: 2.015062890484068, id: 98851, score: 6
gen alive: 10, params: danger divisor: 1.547249095081768, min opp score: 115.99879309227714, corner divisor: 4.45618909568599, corner exponent: 2.913496026763404, id: 98894, score: 6
gen alive: 10, params: danger divisor: 6.460203694148832, min opp score: 217.22164213038891, corner divisor: 2.0036173903799446, corner exponent: 2.1095736620158263, id: 99343, score: 6
gen alive: 10, params: danger divisor: 2.307523881303364, min opp score: 518.9209194316059, corner divisor: 2.0971930306885422, corner exponent: 1.1112776252292884, id: 99359, score: 6
gen alive: 10, params: danger divisor: 1.4521969122052507, min opp score: 997.6263564474519, corner divisor: 1.1744786260163407, corner exponent: 2.48042041315867, id: 99447, score: 6
gen alive: 10, params: danger divisor: 5.004897049626465, min opp score: 132.4591257823052, corner divisor: 2.566939015775496, corner exponent: 2.6603839595368637, id: 99461, score: 6
gen alive: 9, params: danger divisor: 15.586679118726941, corner divisor: 1.4116233256713029, corner exponent: 2.843900522623538, min opp score: 393.42773116063427, id: 97139, score: 6
gen alive: 9, params: danger divisor: 5.338698572287131, min opp score: 184.31800517640113, corner divisor: 17.39815437459233, corner exponent: 2.48042041315867, id: 98093, score: 6
gen alive: 9, params: danger divisor: 8.450342862212743, min opp score: 132.4591257823052, corner divisor: 2.887562162903703, corner exponent: 1.1841443152968687, id: 98955, score: 6
gen alive: 9, params: danger divisor: 4.048789453788656, corner divisor: 1.2727000349210127, corner exponent: 2.4306946677523382, min opp score: 242.72547136016337, id: 97341, score: 6
gen alive: 9, params: danger divisor: 3.736486856611019, corner divisor: 2.566939015775496, corner exponent: 2.6603839595368637, min opp score: 715.155588104098, id: 99371, score: 6
gen alive: 9, params: danger divisor: 6.069283160404257, corner divisor: 2.566939015775496, corner exponent: 2.48042041315867, min opp score: 134.56699423061485, id: 99413, score: 6
gen alive: 9, params: danger divisor: 3.94504279692179, min opp score: 263.0930688882005, corner divisor: 1.8361280177649961, corner exponent: 1.4670443240000128, id: 99425, score: 6
gen alive: 9, params: danger divisor: 10.701428265674059, min opp score: 677.4168062732714, corner divisor: 1.4116233256713029, corner exponent: 2.326041927013965, id: 99433, score: 6
gen alive: 9, params: danger divisor: 13.898042898705373, min opp score: 368.317758931337, corner divisor: 1.8355810287522754, corner exponent: 2.913496026763404, id: 99455, score: 6
gen alive: 8, params: danger divisor: 11.2125082886297, min opp score: 114.81031871264838, corner divisor: 2.965531277496464, corner exponent: 1.5195396589803396, id: 96521, score: 6
gen alive: 8, params: danger divisor: 6.976058192651928, min opp score: 247.65530314938778, corner divisor: 1.8355810287522754, corner exponent: 1.8507315355736702, id: 98013, score: 6
gen alive: 8, params: danger divisor: 1.547249095081768, min opp score: 831.3440458084691, corner divisor: 2.600206720708091, corner exponent: 2.5472163396070915, id: 98364, score: 6
gen alive: 8, params: danger divisor: 3.4474849059690804, min opp score: 115.99879309227714, corner divisor: 4.45618909568599, corner exponent: 1.3098618694988229, id: 98412, score: 6
gen alive: 8, params: danger divisor: 6.574780879230913, min opp score: 467.59337164077226, corner divisor: 12.723779831811347, corner exponent: 2.7133591726490467, id: 98793, score: 6
gen alive: 8, params: danger divisor: 5.002694793895588, min opp score: 247.38805068995916, corner divisor: 4.712846066558216, corner exponent: 2.48042041315867, id: 98826, score: 6
gen alive: 8, params: danger divisor: 19.540243226534376, min opp score: 249.09232757891812, corner divisor: 3.6311693806114764, corner exponent: 2.641398259023852, id: 98878, score: 6
gen alive: 8, params: danger divisor: 2.592426030487099, min opp score: 132.4591257823052, corner divisor: 1.8108199264319236, corner exponent: 2.9654727326026222, id: 98960, score: 6
gen alive: 8, params: danger divisor: 1.6819188671057446, min opp score: 462.6709572263421, corner divisor: 1.3378646119575635, corner exponent: 2.564087268187668, id: 99111, score: 6
gen alive: 8, params: danger divisor: 8.450342862212743, min opp score: 115.99879309227714, corner divisor: 1.922804941721066, corner exponent: 2.6223207139691516, id: 99387, score: 6
gen alive: 8, params: danger divisor: 2.592426030487099, min opp score: 132.4591257823052, corner divisor: 1.8355810287522754, corner exponent: 1.8507315355736702, id: 99392, score: 6
gen alive: 8, params: danger divisor: 2.592426030487099, corner divisor: 2.0971930306885422, corner exponent: 2.055577826159807, min opp score: 212.7901800311484, chip divisor: 14.19245233668126, id: 99403, score: 6
gen alive: 8, params: danger divisor: 18.962133164492688, corner divisor: 2.0971930306885422, corner exponent: 2.9853509354790964, min opp score: 212.7901800311484, id: 99409, score: 6
gen alive: 8, params: danger divisor: 3.9706923903239897, min opp score: 831.3440458084691, corner divisor: 2.566939015775496, corner exponent: 2.48042041315867, id: 99410, score: 6
gen alive: 8, params: danger divisor: 10.287339383688446, min opp score: 346.1855167438009, corner divisor: 1.958584518567677, corner exponent: 2.9853509354790964, id: 99444, score: 6
gen alive: 8, params: danger divisor: 1.547249095081768, min opp score: 624.0411703641431, corner divisor: 2.0036173903799446, corner exponent: 2.1095736620158263, id: 99473, score: 6
gen alive: 7, params: danger divisor: 7.518000450961956, corner divisor: 19.73421778857518, corner exponent: 2.962219356039263, min opp score: 686.55688783397, id: 98195, score: 6
gen alive: 7, params: danger divisor: 14.590941755385069, corner divisor: 1.4116233256713029, corner exponent: 2.858990232654294, min opp score: 353.559197134413, id: 98691, score: 6
gen alive: 7, params: danger divisor: 6.069283160404257, min opp score: 270.66569688924733, corner divisor: 1.3378646119575635, corner exponent: 2.564087268187668, id: 98815, score: 6
gen alive: 7, params: danger divisor: 13.627526425028321, min opp score: 112.41831899421237, corner divisor: 1.8361280177649961, corner exponent: 1.4670443240000128, id: 98833, score: 6
gen alive: 7, params: danger divisor: 12.103041029341563, corner divisor: 9.860117489751007, corner exponent: 1.8503575038145703, min opp score: 227.81470201840432, id: 99057, score: 6
gen alive: 7, params: danger divisor: 2.039036507474634, min opp score: 677.4168062732714, corner divisor: 2.566939015775496, corner exponent: 2.48042041315867, id: 99135, score: 6
gen alive: 7, params: danger divisor: 13.202810385200722, min opp score: 287.18909699872114, corner divisor: 1.0295292020971294, corner exponent: 1.8346681696032356, id: 99341, score: 6
gen alive: 7, params: danger divisor: 11.421570060042006, min opp score: 332.31662590745793, corner divisor: 1.4116233256713029, corner exponent: 2.843900522623538, id: 99351, score: 6
gen alive: 7, params: danger divisor: 6.790440173326319, min opp score: 117.89755919370968, corner divisor: 2.0971930306885422, corner exponent: 2.415199923135403, id: 99442, score: 6
gen alive: 6, params: danger divisor: 2.24950026262301, min opp score: 326.4318675343855, corner divisor: 18.0230899657546, corner exponent: 1.6669566443246224, id: 98029, score: 6
gen alive: 6, params: danger divisor: 8.450342862212743, min opp score: 134.56699423061485, corner divisor: 1.922804941721066, corner exponent: 2.6223207139691516, id: 98057, score: 6
gen alive: 6, params: danger divisor: 8.824667920067094, min opp score: 245.63154813619107, corner divisor: 2.13006500435983, corner exponent: 1.4863036988369838, id: 98067, score: 6
gen alive: 6, params: danger divisor: 8.333560753261855, corner divisor: 1.1744786260163407, corner exponent: 2.415199923135403, min opp score: 997.6263564474519, id: 98107, score: 6
gen alive: 6, params: danger divisor: 2.0102025938449337, corner divisor: 11.278791043884068, corner exponent: 1.0179133893351116, min opp score: 212.7901800311484, id: 98193, score: 6
gen alive: 6, params: danger divisor: 1.003742033264188, min opp score: 624.0411703641431, corner divisor: 2.0036173903799446, corner exponent: 2.1095736620158263, id: 98273, score: 6
gen alive: 6, params: danger divisor: 6.566480105830135, min opp score: 467.59337164077226, corner divisor: 1.3378646119575635, corner exponent: 1.1757994408768224, id: 98603, score: 6
gen alive: 6, params: danger divisor: 18.776684734334754, min opp score: 122.45639355380229, corner divisor: 5.363447259904628, corner exponent: 2.152835879184802, id: 98663, score: 6
gen alive: 6, params: danger divisor: 10.701428265674059, min opp score: 246.7537600520187, corner divisor: 1.4116233256713029, corner exponent: 2.326041927013965, id: 98699, score: 6
gen alive: 6, params: danger divisor: 8.333560753261855, corner divisor: 9.649678862200426, corner exponent: 1.6899204581522547, min opp score: 117.36042567925357, id: 98717, score: 6
gen alive: 6, params: danger divisor: 6.460203694148832, min opp score: 847.4464060904318, corner divisor: 9.645018516259391, corner exponent: 1.8877194187461928, id: 99103, score: 6
gen alive: 6, params: danger divisor: 8.356203204165766, corner divisor: 4.526222274000246, corner exponent: 2.264330586049214, min opp score: 113.20942280008315, id: 99155, score: 6
gen alive: 6, params: danger divisor: 3.200547935764458, min opp score: 432.0701033902848, corner divisor: 1.0295292020971294, corner exponent: 1.8346681696032356, id: 99159, score: 6
gen alive: 6, params: danger divisor: 8.918017333954271, min opp score: 132.4591257823052, corner divisor: 8.734905901610297, corner exponent: 2.852103815370613, id: 99213, score: 6
gen alive: 6, params: danger divisor: 3.94504279692179, min opp score: 263.0930688882005, corner divisor: 12.633281272614326, corner exponent: 2.2220761583699504, id: 99247, score: 6
gen alive: 6, params: danger divisor: 6.069283160404257, corner divisor: 16.35541702200593, corner exponent: 2.0965778716351746, min opp score: 251.98612187443604, chip divisor: 14.19245233668126, id: 99287, score: 6
gen alive: 6, params: danger divisor: 8.333560753261855, corner divisor: 1.4116233256713029, corner exponent: 2.843900522623538, min opp score: 353.559197134413, chip divisor: 16.669942839627307, id: 99321, score: 6
gen alive: 5, params: danger divisor: 13.898042898705373, min opp score: 368.317758931337, corner divisor: 1.8361280177649961, corner exponent: 2.978368180391877, id: 97601, score: 6
gen alive: 5, params: danger divisor: 11.421570060042006, min opp score: 332.31662590745793, corner divisor: 8.299350645390358, corner exponent: 2.9269371453078987, id: 98177, score: 6
gen alive: 5, params: danger divisor: 6.069283160404257, min opp score: 285.4843043173554, corner divisor: 6.395019999158294, corner exponent: 1.696957792437535, id: 98221, score: 6
gen alive: 5, params: danger divisor: 3.9706923903239897, min opp score: 846.4272402775788, corner divisor: 7.151818358100865, corner exponent: 2.8412377368221047, id: 98539, score: 6
gen alive: 5, params: danger divisor: 2.592426030487099, min opp score: 449.3499000697523, corner divisor: 1.3378646119575635, corner exponent: 2.913070677645626, id: 98545, score: 6
gen alive: 5, params: danger divisor: 3.736486856611019, min opp score: 136.6345394272013, corner divisor: 2.566939015775496, corner exponent: 2.6603839595368637, id: 98657, score: 6
gen alive: 5, params: danger divisor: 8.288971224024666, min opp score: 115.99879309227714, corner divisor: 4.45618909568599, corner exponent: 1.3098618694988229, id: 98775, score: 6
gen alive: 5, params: danger divisor: 3.502154319275525, corner divisor: 4.614132834508094, corner exponent: 1.820656816073751, min opp score: 249.09232757891812, id: 98805, score: 6
gen alive: 5, params: danger divisor: 8.333560753261855, min opp score: 247.65530314938778, corner divisor: 1.8355810287522754, corner exponent: 1.8507315355736702, id: 98914, score: 6
gen alive: 5, params: danger divisor: 2.0274830256178586, corner divisor: 16.94577028460786, corner exponent: 2.48042041315867, min opp score: 113.20942280008315, id: 98925, score: 6
gen alive: 5, params: danger divisor: 10.584386109703315, corner divisor: 1.3471914756278949, corner exponent: 1.1461371325675005, id: 96346, score: 6
gen alive: 5, params: danger divisor: 3.160092420180252, min opp score: 205.30890894943767, corner divisor: 1.3471914756278949, corner exponent: 2.970169324081461, id: 99065, score: 6
gen alive: 5, params: danger divisor: 15.76434745557149, min opp score: 132.4591257823052, corner divisor: 2.887562162903703, corner exponent: 1.1841443152968687, id: 99083, score: 6
gen alive: 5, params: danger divisor: 10.457545605461817, min opp score: 287.18909699872114, corner divisor: 2.566939015775496, corner exponent: 2.6603839595368637, id: 99097, score: 6
gen alive: 5, params: danger divisor: 13.358141660970448, corner divisor: 4.940704551619051, corner exponent: 2.0526068657575296, min opp score: 242.72547136016337, id: 99129, score: 6
gen alive: 5, params: danger divisor: 19.5576942343883, min opp score: 132.4591257823052, corner divisor: 4.712846066558216, corner exponent: 1.0726433375726516, id: 99165, score: 6
gen alive: 5, params: danger divisor: 1.547249095081768, min opp score: 588.7645695520685, corner divisor: 4.45618909568599, corner exponent: 2.913496026763404, id: 99195, score: 6
gen alive: 5, params: danger divisor: 5.002694793895588, min opp score: 263.0930688882005, corner divisor: 5.097356548286148, corner exponent: 2.801375515656598, id: 99201, score: 6
gen alive: 5, params: danger divisor: 7.066050261699819, corner divisor: 2.0971930306885422, corner exponent: 2.0943558444491615, min opp score: 212.7901800311484, chip divisor: 14.19245233668126, id: 99271, score: 6
gen alive: 5, params: danger divisor: 4.553266909398138, min opp score: 132.4591257823052, corner divisor: 4.712846066558216, corner exponent: 1.0726433375726516, id: 99295, score: 6
gen alive: 5, params: danger divisor: 6.069283160404257, min opp score: 113.20942280008315, corner divisor: 2.965531277496464, corner exponent: 2.6588531445979298, id: 99408, score: 6
gen alive: 5, params: danger divisor: 3.4474849059690804, min opp score: 523.3142916159044, corner divisor: 2.965531277496464, corner exponent: 2.6588531445979298, id: 99452, score: 6
gen alive: 4, params: danger divisor: 15.915755780738047, min opp score: 508.4036442655206, corner divisor: 1.8361280177649961, corner exponent: 1.4670443240000128, id: 98105, score: 6
gen alive: 4, params: danger divisor: 5.935091967617872, min opp score: 334.9758879098591, corner divisor: 8.734905901610297, corner exponent: 2.9104437091036166, id: 98667, score: 6
gen alive: 4, params: danger divisor: 18.65464313448215, corner divisor: 1.8361280177649961, corner exponent: 1.793093938942958, min opp score: 113.20942280008315, id: 98721, score: 6
gen alive: 4, params: danger divisor: 9.604555032838611, corner divisor: 1.1744786260163407, corner exponent: 2.415199923135403, min opp score: 997.6263564474519, id: 98809, score: 6
gen alive: 4, params: danger divisor: 3.4474849059690804, min opp score: 523.3142916159044, corner divisor: 1.8779945334729662, corner exponent: 1.3418830330111964, id: 98845, score: 6
gen alive: 4, params: danger divisor: 4.916961386944775, min opp score: 113.48454458384572, corner divisor: 1.8779945334729662, corner exponent: 1.3418830330111964, id: 98886, score: 6
gen alive: 4, params: danger divisor: 14.590941755385069, corner divisor: 1.4116233256713029, corner exponent: 2.858990232654294, min opp score: 402.06978393574553, id: 99067, score: 6
gen alive: 4, params: danger divisor: 4.525501712366308, min opp score: 132.4591257823052, corner divisor: 1.8108199264319236, corner exponent: 2.9654727326026222, id: 99145, score: 6
gen alive: 4, params: danger divisor: 14.590941755385069, corner divisor: 13.391030822969187, corner exponent: 2.882019925168869, min opp score: 321.84033841905017, id: 99173, score: 6
gen alive: 4, params: danger divisor: 6.069283160404257, min opp score: 162.20060388892477, corner divisor: 2.0036173903799446, corner exponent: 2.1095736620158263, id: 99239, score: 6
gen alive: 4, params: danger divisor: 12.128711631217676, min opp score: 115.99879309227714, corner divisor: 8.268086137243497, corner exponent: 2.2784490449039403, id: 99285, score: 6
gen alive: 4, params: danger divisor: 6.748830400307572, min opp score: 399.525918428969, corner divisor: 19.670348815448094, corner exponent: 1.5195396589803396, id: 99309, score: 6
gen alive: 4, params: danger divisor: 10.47811903661749, min opp score: 229.71239908404806, corner divisor: 12.181314978471217, corner exponent: 2.124082720448338, id: 99315, score: 6
gen alive: 4, params: danger divisor: 10.202575474566977, min opp score: 523.3142916159044, corner divisor: 2.965531277496464, corner exponent: 2.4416605274367686, id: 99458, score: 6
gen alive: 3, params: danger divisor: 4.916961386944775, min opp score: 523.3142916159044, corner divisor: 1.8779945334729662, corner exponent: 1.3418830330111964, id: 97201, score: 6
gen alive: 3, params: danger divisor: 13.898042898705373, min opp score: 905.2197223889431, corner divisor: 1.8361280177649961, corner exponent: 2.2292341097957884, id: 98531, score: 6
gen alive: 3, params: danger divisor: 14.146024791931396, min opp score: 285.4843043173554, corner divisor: 6.395019999158294, corner exponent: 1.696957792437535, id: 98629, score: 6
gen alive: 3, params: danger divisor: 11.654735368501433, min opp score: 408.1005197286069, corner divisor: 6.450551915198973, corner exponent: 2.9104437091036166, id: 99031, score: 6
gen alive: 3, params: danger divisor: 4.082395538937762, min opp score: 122.45639355380229, corner divisor: 5.363447259904628, corner exponent: 2.152835879184802, id: 99075, score: 6
gen alive: 3, params: danger divisor: 5.409990619580135, min opp score: 408.1005197286069, corner divisor: 1.9811272601085204, corner exponent: 2.9104437091036166, id: 99133, score: 6
gen alive: 3, params: danger divisor: 19.069188684315918, corner divisor: 4.614132834508094, corner exponent: 1.820656816073751, min opp score: 582.0209049320983, id: 99181, score: 6
gen alive: 3, params: danger divisor: 9.720775124415091, min opp score: 286.52891336690993, corner divisor: 4.45618909568599, corner exponent: 2.419155605339176, id: 99283, score: 6
gen alive: 3, params: danger divisor: 19.579475178352688, min opp score: 246.7537600520187, corner divisor: 1.4116233256713029, corner exponent: 2.326041927013965, id: 99303, score: 6
gen alive: 2, params: danger divisor: 11.041675708384188, corner divisor: 4.877266385744756, corner exponent: 1.2943738588755203, id: 98978, score: 6
gen alive: 2, params: danger divisor: 2.4533336380660256, corner divisor: 1.3378646119575635, corner exponent: 2.913070677645626, min opp score: 260.2914815046141, id: 98458, score: 6
gen alive: 2, params: danger divisor: 8.040369864454139, min opp score: 220.22388688835045, corner divisor: 2.8117495504065193, corner exponent: 2.502931140211804, id: 96280, score: 6
gen alive: 2, params: min opp score: 132.4591257823052, corner divisor: 8.734905901610297, corner exponent: 2.9104437091036166, danger divisor: 14.619520662461046, id: 98437, score: 6
gen alive: 2, params: danger divisor: 5.5841275474570935, min opp score: 434.4044509526439, corner divisor: 2.7122879092261307, corner exponent: 2.7053941855927697, id: 99035, score: 6
gen alive: 2, params: chip divisor: 17.76350318413976, min opp score: 885.7090377305198, corner divisor: 5.719077355512795, corner exponent: 1.6183132239623517, id: 99311, score: 6
gen alive: 2, params: danger divisor: 13.898042898705373, min opp score: 512.8354946206985, corner divisor: 8.233178029983033, corner exponent: 2.354375835804768, id: 99329, score: 6
gen alive: 1, params: corner divisor: 5.934808149366331, corner exponent: 2.498704067390325, min opp score: 428.39414805226096, id: 99171, score: 6
gen alive: 1, params: danger divisor: 7.354021944810118, min opp score: 424.1819292795549, chip divisor: 10.319623050983244, corner divisor: 16.979965402450482, corner exponent: 2.8803419686970173, id: 99317, score: 6
gen alive: 1, params: danger divisor: 10.047043277240778, min opp score: 516.8009643495138, corner divisor: 1.002909341251618, corner exponent: 2.7618982665163303, chip divisor: 9.46688647767454, id: 99493, score: 6
gen alive: 1, params: corner divisor: 10.756984794057566, corner exponent: 2.11358780008497, id: 99495, score: 6
gen alive: 1, params: corner divisor: 6.003669628156406, corner exponent: 2.313644108930751, chip divisor: 19.609378532906074, min opp score: 857.8741626905179, id: 99498, score: 6
gen alive: 1, params: corner divisor: 14.44515278081539, corner exponent: 1.511272538807342, min opp score: 109.9191436905308, id: 99513, score: 6
gen alive: 1, params: danger divisor: 6.374217555067492, corner divisor: 1.5038628190413843, corner exponent: 1.4012789559036682, min opp score: 343.78164661091125, id: 99514, score: 6
gen alive: 1, params: min opp score: 362.2494707830977, danger divisor: 2.3548555847297132, corner divisor: 10.21680408749506, corner exponent: 1.3149906363407395, chip divisor: 15.753827790753244, id: 99519, score: 6
gen alive: 1, params: danger divisor: 7.725841157796696, min opp score: 163.40829219819847, id: 99520, score: 6
gen alive: 1, params: corner divisor: 1.7480281570800145, corner exponent: 2.807648633395928, min opp score: 514.872325151473, danger divisor: 15.937788225470316, chip divisor: 16.111282230868092, id: 99529, score: 6
gen alive: 1, params: chip divisor: 17.933770452890208, min opp score: 421.982379048438, danger divisor: 7.25253594506971, id: 99530, score: 6
gen alive: 1, params: danger divisor: 2.9319518041109998, min opp score: 324.7725288704109, corner divisor: 2.600206720708091, corner exponent: 2.5472163396070915, id: 98940, score: 6
gen alive: 1, params: danger divisor: 3.4474849059690804, min opp score: 926.351333444922, corner divisor: 4.45618909568599, corner exponent: 1.2276511110397739, id: 98527, score: 6
gen alive: 1, params: danger divisor: 3.6079301721201364, min opp score: 869.7610556751039, corner divisor: 1.0295292020971294, corner exponent: 1.8346681696032356, id: 98799, score: 6
gen alive: 1, params: min opp score: 659.2512871520087, danger divisor: 10.753463669446276, id: 99025, score: 6
gen alive: 1, params: danger divisor: 9.419638594404898, min opp score: 132.4591257823052, corner divisor: 1.0489239731763744, corner exponent: 1.0262597601262522, id: 97543, score: 6
gen alive: 1, params: danger divisor: 14.90055324830012, min opp score: 368.317758931337, id: 98791, score: 6
gen alive: 1, params: min opp score: 421.7639083286028, corner divisor: 2.965531277496464, corner exponent: 2.0021657799517847, danger divisor: 16.54668182982021, id: 98521, score: 6
gen alive: 1, params: danger divisor: 16.78729106067415, min opp score: 506.3502606731744, chip divisor: 5.091247674156084, id: 98377, score: 6
gen alive: 10, params: danger divisor: 2.4533336380660256, min opp score: 251.98612187443604, corner divisor: 1.3378646119575635, corner exponent: 2.564087268187668, id: 99376, score: 4
gen alive: 8, params: danger divisor: 6.069283160404257, corner divisor: 1.8361280177649961, corner exponent: 2.264330586049214, min opp score: 831.3440458084691, id: 98906, score: 4
gen alive: 4, params: danger divisor: 9.448873119100186, min opp score: 245.63154813619107, corner divisor: 2.819638300527715, corner exponent: 1.5425999034240727, id: 99465, score: 4
gen alive: 26, params: danger divisor: 2.240246354967982, min opp score: 227.81470201840432, corner divisor: 2.566939015775496, corner exponent: 2.107693585794485, id: 95285, score: 3
gen alive: 23, params: danger divisor: 9.074963294790356, min opp score: 132.4591257823052, corner divisor: 3.5373834088873566, corner exponent: 2.9104437091036166, id: 92756, score: 3
gen alive: 18, params: danger divisor: 2.592426030487099, min opp score: 692.5403672499901, corner divisor: 1.843756079710532, corner exponent: 1.550294467846444, id: 97817, score: 3
gen alive: 17, params: danger divisor: 3.94504279692179, min opp score: 132.4591257823052, corner divisor: 1.0318728745771966, corner exponent: 2.976888092309128, id: 95284, score: 3
gen alive: 17, params: danger divisor: 1.547249095081768, min opp score: 658.7841057025843, corner divisor: 6.747109035268876, corner exponent: 2.913496026763404, id: 97905, score: 3
gen alive: 16, params: danger divisor: 2.4533336380660256, min opp score: 353.559197134413, corner divisor: 6.747109035268876, corner exponent: 2.9104437091036166, id: 98336, score: 3
gen alive: 15, params: danger divisor: 1.4521969122052507, min opp score: 227.81470201840432, corner divisor: 2.566939015775496, corner exponent: 2.48042041315867, id: 97293, score: 3
gen alive: 15, params: danger divisor: 2.240246354967982, min opp score: 227.81470201840432, corner divisor: 9.860117489751007, corner exponent: 2.0702820880849995, id: 97723, score: 3
gen alive: 15, params: danger divisor: 5.843725676334911, min opp score: 227.81470201840432, corner divisor: 1.3378646119575635, corner exponent: 2.564087268187668, id: 98414, score: 3
gen alive: 15, params: danger divisor: 8.356203204165766, corner divisor: 5.595593763425295, corner exponent: 2.107693585794485, min opp score: 118.54815315178126, id: 97395, score: 3
