gen alive: 23, params: danger divisor: 5.828433788810799, min opp score: 198.740006214237, corner divisor: 1.4089005421982965, corner exponent: 2.118872454796903, id: 36188, score: 6
gen alive: 10, params: danger divisor: 9.660220535899013, min opp score: 141.89169640192148, corner divisor: 2.269964056784824, corner exponent: 1.3421503391963068, id: 40812, score: 6
gen alive: 9, params: danger divisor: 2.7287948896066814, min opp score: 106.63184932841168, corner divisor: 2.639692344596096, corner exponent: 1.6552340768234561, id: 39739, score: 6
gen alive: 9, params: min opp score: 566.3175936751757, danger divisor: 5.035981471822266, corner divisor: 1.5294256555882746, corner exponent: 2.2249387347631426, id: 37879, score: 6
gen alive: 9, params: min opp score: 198.740006214237, danger divisor: 4.761293155955272, corner divisor: 1.4171291721284995, corner exponent: 2.839968290425322, id: 40063, score: 6
gen alive: 9, params: danger divisor: 9.660220535899013, min opp score: 557.0667892876245, corner divisor: 2.269964056784824, corner exponent: 1.3421503391963068, id: 40089, score: 6
gen alive: 9, params: danger divisor: 1.8501040223310885, min opp score: 303.9433042087519, corner divisor: 1.2784788223097543, corner exponent: 2.288229752437905, id: 40177, score: 6
gen alive: 9, params: danger divisor: 2.232752271358277, min opp score: 566.3175936751757, corner divisor: 1.5294256555882746, corner exponent: 2.2249387347631426, id: 40225, score: 6
gen alive: 9, params: danger divisor: 9.660220535899013, min opp score: 451.67288875094664, corner divisor: 3.4558908135258304, corner exponent: 2.4498743232378777, id: 40317, score: 6
gen alive: 9, params: danger divisor: 4.878127208341852, min opp score: 255.3450752460643, corner divisor: 14.46654819197292, corner exponent: 1.3709714790308911, id: 39047, score: 6
gen alive: 9, params: min opp score: 388.7842451246305, corner divisor: 3.089373833089468, corner exponent: 2.426896781311618, danger divisor: 12.937654062556206, id: 40713, score: 6
gen alive: 9, params: min opp score: 665.0230138176142, danger divisor: 1.7973467284024833, corner divisor: 1.780330797818262, corner exponent: 1.865700181245261, id: 40748, score: 6
gen alive: 9, params: danger divisor: 13.30643319688435, min opp score: 211.66113598614254, corner divisor: 3.3856956682212593, corner exponent: 2.288229752437905, id: 40782, score: 6
gen alive: 9, params: min opp score: 141.89169640192148, corner divisor: 1.4349464399088383, corner exponent: 2.6669792384653546, danger divisor: 1.7973467284024833, id: 40817, score: 6
gen alive: 9, params: min opp score: 132.66001577320358, danger divisor: 5.24762545331655, corner divisor: 2.639692344596096, corner exponent: 2.426896781311618, id: 40825, score: 6
gen alive: 8, params: danger divisor: 5.035981471822266, corner divisor: 1.5294256555882746, corner exponent: 2.3040051002384754, min opp score: 999.9536834035947, id: 38787, score: 6
gen alive: 8, params: min opp score: 891.9059095159157, danger divisor: 1.8501040223310885, corner divisor: 12.25010402326886, corner exponent: 2.392073334920237, id: 40189, score: 6
gen alive: 8, params: danger divisor: 4.561927169776652, min opp score: 895.1088328381896, corner divisor: 3.123481827062146, corner exponent: 2.622636808147271, id: 40206, score: 6
gen alive: 8, params: danger divisor: 4.878127208341852, min opp score: 335.38523328676024, corner divisor: 4.451428152490826, corner exponent: 2.5890255078605344, id: 40221, score: 6
gen alive: 8, params: danger divisor: 11.20876233379266, min opp score: 175.22482323627816, corner divisor: 6.651508926564879, corner exponent: 1.9423027879225065, id: 40241, score: 6
gen alive: 8, params: danger divisor: 12.35275341006022, min opp score: 211.66113598614254, corner divisor: 13.971537278244941, corner exponent: 2.3818507989640825, id: 40525, score: 6
gen alive: 8, params: danger divisor: 6.88315032232815, min opp score: 609.0090954870813, corner divisor: 3.089373833089468, corner exponent: 1.1149882082464333, id: 40685, score: 6
gen alive: 8, params: corner divisor: 1.2784788223097543, corner exponent: 2.288229752437905, danger divisor: 10.109021492711134, min opp score: 175.22482323627816, id: 40694, score: 6
gen alive: 8, params: min opp score: 211.66113598614254, danger divisor: 16.599436229787322, corner divisor: 7.127693753297438, corner exponent: 1.8478474701161924, id: 40708, score: 6
gen alive: 8, params: corner divisor: 16.464452202976613, corner exponent: 1.990650275025064, danger divisor: 9.318708551163764, min opp score: 113.15599857176592, id: 40727, score: 6
gen alive: 8, params: min opp score: 934.997602264505, danger divisor: 1.1899427399310665, corner divisor: 2.2111998301497744, corner exponent: 2.622636808147271, id: 40762, score: 6
gen alive: 8, params: danger divisor: 1.1899427399310665, min opp score: 298.65992806392114, corner divisor: 3.089373833089468, corner exponent: 2.262584812921977, id: 40766, score: 6
gen alive: 8, params: min opp score: 236.36305233270468, corner divisor: 6.936691524281098, corner exponent: 2.328943461127059, danger divisor: 2.8608468965637464, chip divisor: 9.456972514580324, id: 40802, score: 6
gen alive: 7, params: danger divisor: 2.8361742248541786, min opp score: 643.3775570822728, corner divisor: 2.2111998301497744, corner exponent: 2.020790475154495, id: 39255, score: 6
gen alive: 7, params: min opp score: 425.6269229091032, corner divisor: 3.089373833089468, corner exponent: 2.3818507989640825, danger divisor: 1.7973467284024833, id: 39559, score: 6
gen alive: 7, params: danger divisor: 10.003665173705995, min opp score: 161.8566149738265, corner divisor: 2.2111998301497744, corner exponent: 2.9373324277746113, id: 39897, score: 6
gen alive: 7, params: danger divisor: 10.955600875650319, min opp score: 168.9011629169138, corner divisor: 3.9317520802671515, corner exponent: 2.622636808147271, id: 39905, score: 6
gen alive: 7, params: danger divisor: 1.4487975523796643, min opp score: 446.01857713194516, corner divisor: 8.823922029979993, corner exponent: 2.153114126446673, id: 40013, score: 6
gen alive: 7, params: danger divisor: 3.7294516982120394, min opp score: 298.65992806392114, corner divisor: 3.003704460689962, corner exponent: 2.536133298714819, id: 40194, score: 6
gen alive: 7, params: corner divisor: 16.464452202976613, corner exponent: 2.903913427099865, danger divisor: 12.291828509532156, min opp score: 199.74820654746642, id: 40256, score: 6
gen alive: 7, params: danger divisor: 11.88628176920156, min opp score: 106.63184932841168, corner divisor: 2.639692344596096, corner exponent: 1.6552340768234561, id: 40263, score: 6
gen alive: 7, params: danger divisor: 2.8361742248541786, corner divisor: 18.925357616689144, corner exponent: 2.6187992635387976, min opp score: 520.2227915461867, id: 40519, score: 6
gen alive: 7, params: danger divisor: 4.878127208341852, min opp score: 122.20497585783292, corner divisor: 4.451428152490826, corner exponent: 1.7765143240862207, id: 40734, score: 6
gen alive: 7, params: min opp score: 197.88473000973505, danger divisor: 6.162347516694284, corner divisor: 2.639692344596096, corner exponent: 2.3405447553416714, id: 40740, score: 6
gen alive: 7, params: danger divisor: 5.035981471822266, min opp score: 999.9536834035947, corner divisor: 2.2111998301497744, corner exponent: 2.9373324277746113, id: 40764, score: 6
gen alive: 7, params: danger divisor: 2.8361742248541786, min opp score: 298.65992806392114, corner divisor: 3.089373833089468, corner exponent: 2.020790475154495, id: 40783, score: 6
gen alive: 7, params: danger divisor: 2.8361742248541786, min opp score: 211.66113598614254, corner divisor: 2.639692344596096, corner exponent: 2.776988698932179, id: 40823, score: 6
gen alive: 6, params: danger divisor: 18.896432251049436, min opp score: 367.8836235759604, corner divisor: 2.2111998301497744, corner exponent: 2.020790475154495, id: 39127, score: 6
gen alive: 6, params: danger divisor: 2.8361742248541786, min opp score: 208.20795504282302, corner divisor: 2.2111998301497744, corner exponent: 2.020790475154495, id: 39289, score: 6
gen alive: 6, params: corner divisor: 1.4692118477570841, corner exponent: 1.990650275025064, danger divisor: 2.8361742248541786, min opp score: 182.6310724414735, id: 39439, score: 6
gen alive: 6, params: danger divisor: 10.749130436643433, min opp score: 211.66113598614254, corner divisor: 2.639692344596096, corner exponent: 1.2708967401239897, id: 39919, score: 6
gen alive: 6, params: danger divisor: 1.4487975523796643, min opp score: 136.0097381972769, corner divisor: 3.003704460689962, corner exponent: 1.3739891140731695, id: 40125, score: 6
gen alive: 6, params: corner divisor: 2.639692344596096, corner exponent: 1.9423027879225065, danger divisor: 2.5695710930295013, min opp score: 175.22482323627816, id: 40211, score: 6
gen alive: 6, params: danger divisor: 4.761293155955272, min opp score: 249.04224353676355, corner divisor: 3.123481827062146, corner exponent: 2.8858235348255317, id: 40229, score: 6
gen alive: 6, params: danger divisor: 2.249624950138313, min opp score: 289.9049443476315, corner divisor: 9.525228894821062, corner exponent: 1.858231000726373, id: 38939, score: 6
gen alive: 6, params: danger divisor: 8.790636000992203, min opp score: 411.7631205424545, corner divisor: 3.3856956682212593, corner exponent: 2.814697759045398, id: 40491, score: 6
gen alive: 6, params: danger divisor: 10.955600875650319, min opp score: 547.329884421056, corner divisor: 4.184251030118615, corner exponent: 2.756663944294512, id: 40535, score: 6
gen alive: 6, params: min opp score: 388.7842451246305, corner divisor: 3.089373833089468, corner exponent: 2.426896781311618, danger divisor: 2.249624950138313, id: 40703, score: 6
gen alive: 6, params: danger divisor: 1.8501040223310885, min opp score: 483.6475175792086, corner divisor: 2.172210976102331, corner exponent: 2.426896781311618, id: 40704, score: 6
gen alive: 6, params: min opp score: 399.69727183817594, danger divisor: 3.919740189241944, corner divisor: 1.5294256555882746, corner exponent: 2.2249387347631426, id: 40710, score: 6
gen alive: 6, params: danger divisor: 2.232752271358277, min opp score: 209.81751351581028, corner divisor: 2.639692344596096, corner exponent: 2.943954746761152, id: 40728, score: 6
gen alive: 6, params: danger divisor: 10.749130436643433, min opp score: 209.04382204303758, corner divisor: 3.089373833089468, corner exponent: 1.2708967401239897, id: 40760, score: 6
gen alive: 6, params: danger divisor: 18.625070664194098, min opp score: 726.8034093752826, corner divisor: 3.089373833089468, corner exponent: 2.426896781311618, id: 40780, score: 6
gen alive: 6, params: min opp score: 249.04224353676355, corner divisor: 3.089373833089468, corner exponent: 2.3818507989640825, danger divisor: 4.761293155955272, id: 40784, score: 6
gen alive: 5, params: danger divisor: 1.1899427399310665, corner divisor: 2.2111998301497744, corner exponent: 2.262584812921977, id: 37895, score: 6
gen alive: 5, params: corner divisor: 4.677648948824383, corner exponent: 1.7922982111256984, danger divisor: 12.691520776959457, min opp score: 113.15599857176592, id: 39385, score: 6
gen alive: 5, params: danger divisor: 2.249624950138313, min opp score: 839.8714714217436, corner divisor: 11.066522774922184, corner exponent: 1.206497918057748, id: 39425, score: 6
gen alive: 5, params: danger divisor: 3.7294516982120394, min opp score: 298.65992806392114, corner divisor: 3.089373833089468, corner exponent: 1.1149882082464333, id: 39435, score: 6
gen alive: 5, params: danger divisor: 16.948966577260038, min opp score: 573.6490279531814, corner divisor: 2.639692344596096, corner exponent: 1.6347019817849953, id: 39659, score: 6
gen alive: 5, params: danger divisor: 18.232809029586225, min opp score: 483.6475175792086, corner divisor: 2.172210976102331, corner exponent: 2.426896781311618, id: 39895, score: 6
gen alive: 5, params: danger divisor: 14.933449142912055, min opp score: 104.37296766361041, corner divisor: 19.56138177824956, corner exponent: 1.8021081540753172, id: 39979, score: 6
gen alive: 5, params: min opp score: 234.34163435662444, danger divisor: 1.7866326121005032, corner divisor: 2.2111998301497744, corner exponent: 2.175834791156591, id: 40147, score: 6
gen alive: 5, params: danger divisor: 13.05287541143561, min opp score: 101.68675721732507, corner divisor: 6.804783992414382, corner exponent: 2.536133298714819, id: 40308, score: 6
gen alive: 5, params: min opp score: 650.368269577357, danger divisor: 15.0309488562137, corner divisor: 13.838452456579608, corner exponent: 2.0557950997268963, id: 39903, score: 6
gen alive: 5, params: corner divisor: 8.26800466589083, corner exponent: 1.0330054541381863, danger divisor: 12.347812877515542, min opp score: 113.15599857176592, id: 40403, score: 6
gen alive: 5, params: danger divisor: 9.660220535899013, min opp score: 590.5881558150124, corner divisor: 3.4558908135258304, corner exponent: 2.4498743232378777, id: 40409, score: 6
gen alive: 5, params: danger divisor: 5.035981471822266, min opp score: 502.9950492554952, corner divisor: 1.5294256555882746, corner exponent: 2.3040051002384754, id: 40417, score: 6
gen alive: 5, params: danger divisor: 16.218272895806784, min opp score: 918.6747493372911, corner divisor: 19.743016786587795, corner exponent: 2.4712719307325934, id: 40457, score: 6
gen alive: 5, params: danger divisor: 5.035981471822266, min opp score: 234.22587109368263, corner divisor: 1.5294256555882746, corner exponent: 2.3040051002384754, id: 40485, score: 6
gen alive: 5, params: min opp score: 211.66113598614254, danger divisor: 6.162347516694284, corner divisor: 2.639692344596096, corner exponent: 2.3405447553416714, chip divisor: 16.037644048358192, id: 40555, score: 6
gen alive: 5, params: danger divisor: 3.5043479599066742, min opp score: 504.7822731521392, corner divisor: 2.2111998301497744, corner exponent: 2.020790475154495, id: 40617, score: 6
gen alive: 5, params: min opp score: 294.91426837761185, danger divisor: 2.979271716009185, corner divisor: 2.639692344596096, corner exponent: 2.3405447553416714, id: 40633, score: 6
gen alive: 5, params: danger divisor: 2.8608468965637464, min opp score: 211.66113598614254, corner divisor: 2.2111998301497744, corner exponent: 2.288229752437905, chip divisor: 14.39365546392944, id: 40735, score: 6
gen alive: 5, params: min opp score: 143.65836981543572, danger divisor: 8.527195153197647, corner divisor: 1.5294256555882746, corner exponent: 2.2249387347631426, id: 40806, score: 6
gen alive: 4, params: min opp score: 212.35037462235945, danger divisor: 11.18030971994705, corner divisor: 2.511504250119244, corner exponent: 2.0358331676112433, id: 39593, score: 6
gen alive: 4, params: danger divisor: 19.471020156075436, min opp score: 549.0364720484498, corner divisor: 3.089373833089468, corner exponent: 2.116772223190716, id: 39885, score: 6
gen alive: 4, params: danger divisor: 4.144986346162615, min opp score: 165.2439937743489, corner divisor: 6.804783992414382, corner exponent: 2.557370256197359, id: 39937, score: 6
gen alive: 4, params: danger divisor: 11.97087671385365, min opp score: 686.7772500162577, corner divisor: 2.2111998301497744, corner exponent: 1.9329513780712697, id: 39955, score: 6
gen alive: 4, params: danger divisor: 9.715919555127103, min opp score: 810.6955579859331, corner divisor: 2.2111998301497744, corner exponent: 2.020790475154495, id: 40101, score: 6
gen alive: 4, params: danger divisor: 11.97087671385365, min opp score: 429.6153904104639, corner divisor: 12.921510508335619, corner exponent: 2.728176539915337, id: 40159, score: 6
gen alive: 4, params: danger divisor: 2.5695710930295013, min opp score: 573.6490279531814, corner divisor: 2.639692344596096, corner exponent: 1.8478474701161924, id: 40178, score: 6
gen alive: 4, params: danger divisor: 12.810254235524624, min opp score: 982.6770873397314, corner divisor: 13.619173662028778, corner exponent: 1.4140983341294655, id: 40401, score: 6
gen alive: 4, params: danger divisor: 2.8361742248541786, min opp score: 643.3775570822728, corner divisor: 2.2111998301497744, corner exponent: 2.020790475154495, chip divisor: 11.868910386591415, id: 40431, score: 6
gen alive: 4, params: corner divisor: 1.4349464399088383, corner exponent: 2.6669792384653546, danger divisor: 17.056339757601556, min opp score: 609.0090954870813, id: 40473, score: 6
gen alive: 4, params: danger divisor: 2.232752271358277, min opp score: 961.227296326825, corner divisor: 13.548794770300006, corner exponent: 1.5896731751180235, id: 40479, score: 6
gen alive: 4, params: min opp score: 733.83521402479, danger divisor: 13.40308576908226, corner divisor: 3.4558908135258304, corner exponent: 2.288229752437905, id: 40505, score: 6
gen alive: 4, params: danger divisor: 8.241645367563518, min opp score: 815.2617379457324, corner divisor: 6.651508926564879, corner exponent: 1.9423027879225065, id: 40589, score: 6
gen alive: 4, params: min opp score: 425.6269229091032, corner divisor: 2.737614964916705, corner exponent: 2.637025069183465, danger divisor: 1.7973467284024833, id: 40631, score: 6
gen alive: 4, params: danger divisor: 9.669119827006007, min opp score: 161.8566149738265, corner divisor: 13.619173662028778, corner exponent: 2.792736404613839, id: 40641, score: 6
gen alive: 4, params: danger divisor: 9.669119827006007, min opp score: 161.8566149738265, corner divisor: 16.84151915383739, corner exponent: 1.4140983341294655, id: 40653, score: 6
gen alive: 4, params: danger divisor: 3.7294516982120394, min opp score: 298.65992806392114, corner divisor: 3.003704460689962, corner exponent: 2.0081047752651346, id: 40661, score: 6
gen alive: 4, params: danger divisor: 18.232809029586225, min opp score: 131.81439479176186, corner divisor: 2.172210976102331, corner exponent: 2.426896781311618, id: 40687, score: 6
gen alive: 4, params: danger divisor: 10.749130436643433, min opp score: 211.66113598614254, corner divisor: 2.639692344596096, corner exponent: 1.2708967401239897, chip divisor: 18.18667178051529, id: 40767, score: 6
gen alive: 4, params: danger divisor: 4.975222326096015, min opp score: 165.2439937743489, corner divisor: 6.804783992414382, corner exponent: 1.858231000726373, id: 40811, score: 6
gen alive: 3, params: danger divisor: 6.921853572795288, min opp score: 643.3775570822728, corner divisor: 2.269964056784824, corner exponent: 1.754178119577388, id: 40393, score: 6
gen alive: 3, params: danger divisor: 1.1899427399310665, corner divisor: 2.2111998301497744, corner exponent: 2.8028374934886173, id: 40467, score: 6
gen alive: 3, params: danger divisor: 5.24762545331655, min opp score: 963.1937320613447, corner divisor: 13.686872569561658, corner exponent: 2.1558333265926617, id: 40515, score: 6
gen alive: 3, params: danger divisor: 18.339480840329763, min opp score: 727.8011698040416, corner divisor: 5.611315835982595, corner exponent: 1.039776931772828, id: 40539, score: 6
gen alive: 3, params: min opp score: 122.20497585783292, danger divisor: 13.40308576908226, corner divisor: 1.7631665087340478, corner exponent: 1.2303115275694838, id: 40577, score: 6
gen alive: 3, params: min opp score: 122.20497585783292, danger divisor: 19.164946955272292, corner divisor: 13.777683995640723, corner exponent: 2.0973178480422, id: 40601, score: 6
gen alive: 3, params: danger divisor: 7.174587630681293, min opp score: 166.20443920423742, corner divisor: 2.639692344596096, corner exponent: 2.943954746761152, id: 40765, score: 6
gen alive: 2, params: danger divisor: 2.0105782371084473, min opp score: 914.9504690432664, id: 39751, score: 6
gen alive: 2, params: danger divisor: 19.645842444074702, min opp score: 517.6274212715111, corner divisor: 9.857623430606253, corner exponent: 1.153788834400423, id: 40533, score: 6
gen alive: 2, params: danger divisor: 1.6020876943684743, min opp score: 573.6490279531814, corner divisor: 2.639692344596096, corner exponent: 1.8478474701161924, id: 40561, score: 6
gen alive: 2, params: danger divisor: 7.174587630681293, min opp score: 176.94684360111427, corner divisor: 7.32528766356684, corner exponent: 2.1348789778179924, id: 40805, score: 6
gen alive: 1, params: danger divisor: 4.005564847715117, min opp score: 378.05414863842464, corner divisor: 7.32528766356684, corner exponent: 2.1348789778179924, chip divisor: 11.677980385720808, id: 40671, score: 6
gen alive: 1, params: chip divisor: 18.144050142357305, min opp score: 659.1883064451355, corner divisor: 6.999720285889216, corner exponent: 1.0228630514334784, danger divisor: 8.188493307248141, id: 40831, score: 6
gen alive: 1, params: corner divisor: 3.6732966636002056, corner exponent: 1.3036092474633192, chip divisor: 7.04066668174202, danger divisor: 11.17936715515878, min opp score: 680.3586233879777, id: 40846, score: 6
gen alive: 1, params: danger divisor: 10.249791788870619, min opp score: 373.4527681188526, chip divisor: 6.099782676740531, corner divisor: 13.45773733308987, corner exponent: 2.261643974524522, id: 40851, score: 6
gen alive: 1, params: danger divisor: 1.1998235097940917, min opp score: 619.8702989796134, corner divisor: 8.803950169706546, corner exponent: 2.6511683158352843, id: 40857, score: 6
gen alive: 1, params: danger divisor: 19.811088186888675, corner divisor: 2.2111998301497744, corner exponent: 2.4938955680974892, id: 40280, score: 6
gen alive: 1, params: danger divisor: 1.1899427399310665, min opp score: 408.3493195550439, corner divisor: 5.939241496192887, corner exponent: 1.531783108091034, id: 40190, score: 6
gen alive: 1, params: corner divisor: 7.980676084994626, corner exponent: 1.6552340768234561, danger divisor: 11.805004522115398, chip divisor: 18.882419183357573, id: 40001, score: 6
gen alive: 1, params: min opp score: 855.3493479704634, corner divisor: 18.354241600950864, corner exponent: 2.450312295932762, danger divisor: 1.5672044660418634, id: 39745, score: 6
gen alive: 1, params: danger divisor: 5.555437530949879, min opp score: 286.65096564471764, corner divisor: 1.4089005421982965, corner exponent: 2.172985003263384, id: 39629, score: 6
gen alive: 1, params: danger divisor: 1.8501040223310885, min opp score: 301.073099215451, corner divisor: 2.639692344596096, corner exponent: 2.8827621219813713, id: 39759, score: 6
gen alive: 16, params: danger divisor: 7.316517523533911, min opp score: 795.6294715868924, corner divisor: 3.089373833089468, corner exponent: 1.1149882082464333, id: 40681, score: 4
gen alive: 9, params: danger divisor: 2.8608468965637464, min opp score: 211.66113598614254, corner divisor: 2.2111998301497744, corner exponent: 2.288229752437905, id: 40175, score: 4
gen alive: 8, params: min opp score: 289.5322983003334, danger divisor: 13.40308576908226, corner divisor: 3.4558908135258304, corner exponent: 2.288229752437905, id: 39239, score: 4
gen alive: 8, params: danger divisor: 11.20876233379266, min opp score: 298.65992806392114, corner divisor: 3.089373833089468, corner exponent: 1.1149882082464333, id: 39067, score: 4
gen alive: 8, params: min opp score: 168.9011629169138, corner divisor: 3.9317520802671515, corner exponent: 2.622636808147271, danger divisor: 4.761293155955272, chip divisor: 9.456972514580324, id: 40754, score: 4
gen alive: 6, params: danger divisor: 15.169721064423168, min opp score: 731.8847004641673, corner divisor: 3.003704460689962, corner exponent: 2.536133298714819, id: 40067, score: 4
gen alive: 5, params: min opp score: 451.67288875094664, danger divisor: 1.1899427399310665, corner divisor: 2.2111998301497744, corner exponent: 2.4498743232378777, id: 40796, score: 4
gen alive: 4, params: danger divisor: 14.276401641182765, min opp score: 131.81439479176186, corner divisor: 2.2111998301497744, corner exponent: 2.622636808147271, id: 40053, score: 4
gen alive: 1, params: chip divisor: 17.411140414594563, danger divisor: 13.237931499793293, min opp score: 512.0868815109195, id: 40858, score: 4
gen alive: 1, params: corner divisor: 15.112049382286706, corner exponent: 2.9800353767308767, min opp score: 782.2076950883247, id: 40872, score: 4
gen alive: 1, params: min opp score: 237.27295561247968, danger divisor: 19.2472842692671, corner divisor: 12.772150849784605, corner exponent: 2.1542741863863926, id: 40875, score: 4
gen alive: 1, params: danger divisor: 10.694623467995777, min opp score: 289.5322983003334, corner divisor: 2.639692344596096, corner exponent: 2.4345054784301494, id: 40233, score: 4
gen alive: 32, params: danger divisor: 8.315261572473947, min opp score: 198.740006214237, corner divisor: 2.1076205799165257, corner exponent: 1.0424105861450002, id: 28461, score: 3
gen alive: 19, params: danger divisor: 2.8361742248541786, min opp score: 571.8136979671608, corner divisor: 2.2111998301497744, corner exponent: 2.020790475154495, id: 36111, score: 3
gen alive: 18, params: danger divisor: 1.4487975523796643, min opp score: 898.9353973702395, corner divisor: 2.2111998301497744, corner exponent: 2.4010842317333836, id: 39792, score: 3
gen alive: 17, params: danger divisor: 2.8361742248541786, min opp score: 357.5057364684709, corner divisor: 2.639692344596096, corner exponent: 2.8827621219813713, id: 36605, score: 3
gen alive: 17, params: danger divisor: 4.878127208341852, min opp score: 408.3493195550439, corner divisor: 2.639692344596096, corner exponent: 2.943954746761152, id: 37678, score: 3
gen alive: 17, params: min opp score: 311.3668506076044, corner divisor: 1.4089005421982965, corner exponent: 2.118872454796903, danger divisor: 4.581734595376732, id: 39744, score: 3
gen alive: 17, params: danger divisor: 2.8361742248541786, min opp score: 327.07855249623003, corner divisor: 2.2111998301497744, corner exponent: 2.622636808147271, id: 39809, score: 3
gen alive: 16, params: danger divisor: 1.5467796627919181, min opp score: 198.740006214237, corner divisor: 2.1076205799165257, corner exponent: 1.0424105861450002, id: 40537, score: 3
gen alive: 15, params: danger divisor: 2.8361742248541786, min opp score: 795.6294715868924, corner divisor: 2.1217321454803737, corner exponent: 2.943954746761152, chip divisor: 8.842887865417238, id: 37661, score: 3
