gen alive: 20, params: danger divisor: 3.156614181957038, min opp score: 121.40820942440828, corner divisor: 2.3477375441299824, corner exponent: 2.776988698932179, id: 25415, score: 6
gen alive: 8, params: danger divisor: 13.31406185572973, corner divisor: 15.143410748597729, corner exponent: 2.5289586177143883, min opp score: 473.96973747690294, id: 30387, score: 6
gen alive: 8, params: danger divisor: 9.011356388379667, min opp score: 350.6790528903509, corner divisor: 2.2111998301497744, corner exponent: 2.2305230801656104, id: 30415, score: 6
gen alive: 8, params: min opp score: 113.81053620997896, corner divisor: 1.9289292819859556, corner exponent: 2.943954746761152, danger divisor: 18.510511508775227, id: 30486, score: 6
gen alive: 8, params: danger divisor: 8.315261572473947, min opp score: 461.1416918474946, corner divisor: 2.1076205799165257, corner exponent: 1.0424105861450002, id: 30500, score: 6
gen alive: 8, params: danger divisor: 15.980922406247565, min opp score: 857.8587668608096, corner divisor: 2.230804760973356, corner exponent: 2.636167733155639, id: 30508, score: 6
gen alive: 8, params: min opp score: 118.80091504801791, danger divisor: 2.0312639944408044, corner divisor: 2.639692344596096, corner exponent: 2.943954746761152, id: 30512, score: 6
gen alive: 8, params: min opp score: 121.40820942440828, corner divisor: 2.269964056784824, corner exponent: 1.2055280368266297, danger divisor: 1.4487975523796643, id: 30545, score: 6
gen alive: 8, params: danger divisor: 9.76069071726316, min opp score: 553.1364124786105, corner divisor: 2.896588370566319, corner exponent: 1.8936400104293771, id: 30550, score: 6
gen alive: 8, params: corner divisor: 6.651508926564879, corner exponent: 2.903913427099865, danger divisor: 3.0128064975097817, min opp score: 217.0319709946266, id: 30577, score: 6
gen alive: 8, params: danger divisor: 1.6126914132934451, min opp score: 615.6260877190384, corner divisor: 2.5962903244223843, corner exponent: 2.7424149835409897, chip divisor: 13.017058565665423, id: 30624, score: 6
gen alive: 7, params: min opp score: 381.48332888391803, corner divisor: 3.089373833089468, corner exponent: 2.056253296868722, danger divisor: 1.4487975523796643, id: 29579, score: 6
gen alive: 7, params: min opp score: 109.31457412385052, danger divisor: 2.232752271358277, corner divisor: 1.4089005421982965, corner exponent: 1.6552340768234561, id: 29691, score: 6
gen alive: 7, params: min opp score: 121.40820942440828, danger divisor: 8.200477525653735, corner divisor: 7.902584817580829, corner exponent: 2.5416818507687564, id: 29717, score: 6
gen alive: 7, params: min opp score: 403.0930287357934, danger divisor: 8.200477525653735, corner divisor: 1.4089005421982965, corner exponent: 1.6552340768234561, id: 29729, score: 6
gen alive: 7, params: danger divisor: 2.8361742248541786, min opp score: 603.3830466609336, corner divisor: 2.1063267955299994, corner exponent: 1.8314429524666085, id: 30076, score: 6
gen alive: 7, params: danger divisor: 8.455182884824525, min opp score: 609.1934858518206, corner divisor: 4.11275143127756, corner exponent: 2.392073334920237, id: 30317, score: 6
gen alive: 7, params: danger divisor: 2.213583319971863, min opp score: 281.9677867438679, corner divisor: 5.794948555999968, corner exponent: 2.392073334920237, id: 30341, score: 6
gen alive: 7, params: danger divisor: 7.635533305158738, min opp score: 631.5101533275028, corner divisor: 2.896588370566319, corner exponent: 1.8936400104293771, id: 30485, score: 6
gen alive: 7, params: danger divisor: 4.734304730299697, min opp score: 631.5101533275028, corner divisor: 2.896588370566319, corner exponent: 1.8936400104293771, id: 30504, score: 6
gen alive: 7, params: danger divisor: 2.232752271358277, min opp score: 109.31457412385052, corner divisor: 1.4089005421982965, corner exponent: 1.6552340768234561, chip divisor: 5.576887569743197, id: 30543, score: 6
gen alive: 7, params: danger divisor: 8.315261572473947, corner divisor: 1.9289292819859556, corner exponent: 2.3818507989640825, min opp score: 410.04053878851596, id: 30555, score: 6
gen alive: 7, params: min opp score: 273.2704417142834, danger divisor: 6.333058402026452, corner divisor: 1.4089005421982965, corner exponent: 2.8520885995530065, id: 30567, score: 6
gen alive: 7, params: danger divisor: 1.4487975523796643, min opp score: 381.48332888391803, corner divisor: 5.4124476621211555, corner exponent: 1.3670729324091104, id: 30602, score: 6
gen alive: 7, params: danger divisor: 1.4487975523796643, min opp score: 175.22482323627816, corner divisor: 1.35634040077721, corner exponent: 2.392073334920237, id: 30623, score: 6
gen alive: 6, params: danger divisor: 4.734304730299697, min opp score: 553.1364124786105, corner divisor: 2.896588370566319, corner exponent: 1.8936400104293771, id: 29574, score: 6
gen alive: 6, params: corner divisor: 10.131938219466676, corner exponent: 2.7738566052537266, min opp score: 455.7412127843908, danger divisor: 1.4653136358023124, id: 29681, score: 6
gen alive: 6, params: danger divisor: 6.491284421730909, min opp score: 803.8798733281689, corner divisor: 1.35634040077721, corner exponent: 2.939151074135518, id: 29875, score: 6
gen alive: 6, params: danger divisor: 5.828433788810799, min opp score: 410.04053878851596, corner divisor: 5.4124476621211555, corner exponent: 1.3670729324091104, id: 29883, score: 6
gen alive: 6, params: danger divisor: 5.5900105792584975, min opp score: 599.714713446097, corner divisor: 1.5294256555882746, corner exponent: 2.7494012609680714, id: 29917, score: 6
gen alive: 6, params: danger divisor: 7.322398216249313, min opp score: 104.03638596900481, corner divisor: 2.639692344596096, corner exponent: 2.943954746761152, id: 28827, score: 6
gen alive: 6, params: danger divisor: 1.6126914132934451, min opp score: 992.5959762679411, corner divisor: 2.5962903244223843, corner exponent: 2.943954746761152, id: 30213, score: 6
gen alive: 6, params: corner divisor: 1.9289292819859556, corner exponent: 2.943954746761152, danger divisor: 13.751256865854167, min opp score: 107.39251336620171, id: 30235, score: 6
gen alive: 6, params: danger divisor: 1.083196823910062, min opp score: 615.6260877190384, corner divisor: 2.639692344596096, corner exponent: 2.943954746761152, id: 30351, score: 6
gen alive: 6, params: danger divisor: 2.213583319971863, min opp score: 476.3828056438823, corner divisor: 1.5294256555882746, corner exponent: 2.020790475154495, id: 30423, score: 6
gen alive: 6, params: danger divisor: 4.561927169776652, min opp score: 414.2111525745843, corner divisor: 1.4089005421982965, corner exponent: 2.925216935634802, chip divisor: 10.286640730293222, id: 30560, score: 6
gen alive: 6, params: min opp score: 121.40820942440828, danger divisor: 11.29658057533218, corner divisor: 7.902584817580829, corner exponent: 1.125102978101709, id: 30606, score: 6
gen alive: 5, params: min opp score: 381.48332888391803, corner divisor: 3.089373833089468, corner exponent: 2.056253296868722, danger divisor: 1.4487975523796643, id: 27588, score: 6
gen alive: 5, params: danger divisor: 16.6913694679343, min opp score: 414.2111525745843, corner divisor: 2.639692344596096, corner exponent: 2.7424149835409897, chip divisor: 13.017058565665423, id: 28956, score: 6
gen alive: 5, params: danger divisor: 1.1899427399310665, min opp score: 118.80091504801791, corner divisor: 10.200529344700517, corner exponent: 2.5580188348217536, id: 29763, score: 6
gen alive: 5, params: min opp score: 647.2718925780239, corner divisor: 3.089373833089468, corner exponent: 2.056253296868722, danger divisor: 4.610388068582602, id: 29853, score: 6
gen alive: 5, params: danger divisor: 1.5849934703573774, min opp score: 175.13652564913923, corner divisor: 10.31627156038362, corner exponent: 2.4499327544031293, id: 29911, score: 6
gen alive: 5, params: danger divisor: 14.843034683817407, min opp score: 546.7110461698678, corner divisor: 2.3477375441299824, corner exponent: 2.9059585315027396, id: 30239, score: 6
gen alive: 5, params: danger divisor: 18.04111443589448, min opp score: 190.3446846646615, corner divisor: 5.242915094304715, corner exponent: 1.119975867857904, id: 30251, score: 6
gen alive: 5, params: min opp score: 568.1262135937867, danger divisor: 3.947700671677311, corner divisor: 1.4089005421982965, corner exponent: 1.9034692478905912, id: 30339, score: 6
gen alive: 5, params: danger divisor: 17.340007890987234, min opp score: 118.80091504801791, corner divisor: 18.625173018157017, corner exponent: 2.921150085936059, id: 30367, score: 6
gen alive: 5, params: min opp score: 607.8356076074768, corner divisor: 3.089373833089468, corner exponent: 2.392073334920237, danger divisor: 1.4487975523796643, id: 30373, score: 6
gen alive: 5, params: danger divisor: 15.980922406247565, min opp score: 915.6202790171308, corner divisor: 2.230804760973356, corner exponent: 2.636167733155639, id: 30375, score: 6
gen alive: 5, params: min opp score: 121.40820942440828, danger divisor: 7.375683834943901, corner divisor: 1.4089005421982965, corner exponent: 1.9034692478905912, id: 30385, score: 6
gen alive: 4, params: danger divisor: 6.618515196521363, min opp score: 429.12250301307307, corner divisor: 13.470623526517917, corner exponent: 2.350636968659566, id: 29687, score: 6
gen alive: 4, params: danger divisor: 5.649787876826989, min opp score: 273.2704417142834, corner divisor: 8.594450596319303, corner exponent: 2.8520885995530065, id: 29851, score: 6
gen alive: 4, params: danger divisor: 2.8842788229927985, min opp score: 214.5583172266962, corner divisor: 4.5868997584146864, corner exponent: 2.636167733155639, id: 29865, score: 6
gen alive: 4, params: danger divisor: 3.6068462435331847, min opp score: 444.2909701368299, corner divisor: 4.9390047876061285, corner exponent: 2.571109359493094, id: 30223, score: 6
gen alive: 4, params: danger divisor: 3.0128064975097817, min opp score: 473.623463818694, corner divisor: 2.1076205799165257, corner exponent: 2.943954746761152, id: 30227, score: 6
gen alive: 4, params: danger divisor: 6.995190616115607, min opp score: 664.0049489620833, corner divisor: 7.618566899899642, corner exponent: 2.7807320892522176, id: 30257, score: 6
gen alive: 4, params: corner divisor: 1.5294256555882746, corner exponent: 1.4727536921758768, min opp score: 817.9607249450672, danger divisor: 3.8128176034530634, id: 30269, score: 6
gen alive: 4, params: danger divisor: 18.357696831520528, min opp score: 433.53555948808605, corner divisor: 2.3477375441299824, corner exponent: 2.835887114059025, id: 30279, score: 6
gen alive: 4, params: danger divisor: 6.283543318148389, min opp score: 345.24862038816127, corner divisor: 2.7421683320875117, corner exponent: 1.9602669822265277, id: 30297, score: 6
gen alive: 4, params: min opp score: 381.48332888391803, corner divisor: 3.089373833089468, corner exponent: 2.674375180832854, danger divisor: 1.4487975523796643, id: 30309, score: 6
gen alive: 4, params: danger divisor: 1.4487975523796643, min opp score: 134.9160073983282, corner divisor: 2.639692344596096, corner exponent: 2.392073334920237, id: 30325, score: 6
gen alive: 4, params: danger divisor: 7.003181563679091, min opp score: 758.3143639589767, corner divisor: 2.1063267955299994, corner exponent: 1.8314429524666085, chip divisor: 18.722428436201955, id: 30431, score: 6
gen alive: 4, params: corner divisor: 1.5294256555882746, corner exponent: 2.020790475154495, min opp score: 607.2602025647403, danger divisor: 17.202449787335645, id: 30471, score: 6
gen alive: 4, params: danger divisor: 16.889926595990318, min opp score: 395.3844349270357, corner divisor: 2.1063267955299994, corner exponent: 1.8314429524666085, chip divisor: 18.722428436201955, id: 30479, score: 6
gen alive: 3, params: min opp score: 716.4195367449964, danger divisor: 13.279534590707591, corner divisor: 5.342161302381502, corner exponent: 2.0725868224914734, id: 29799, score: 6
gen alive: 3, params: min opp score: 686.265461963412, corner divisor: 8.117612635899677, corner exponent: 1.0408251950354337, danger divisor: 12.412919004979884, chip divisor: 19.303671396307298, id: 30203, score: 6
gen alive: 3, params: min opp score: 262.24656695740237, corner divisor: 13.828904905496374, corner exponent: 1.1427970612367082, danger divisor: 1.4487975523796643, id: 30265, score: 6
gen alive: 3, params: danger divisor: 13.438383998820647, min opp score: 166.2382877708916, corner divisor: 15.157768339165278, corner exponent: 2.925216935634802, id: 30267, score: 6
gen alive: 3, params: min opp score: 879.6142278813894, corner divisor: 2.269964056784824, corner exponent: 1.2055280368266297, danger divisor: 1.4487975523796643, id: 30289, score: 6
gen alive: 3, params: danger divisor: 9.344684021111533, min opp score: 667.3086195590819, corner divisor: 5.4124476621211555, corner exponent: 2.3818507989640825, id: 30359, score: 6
gen alive: 3, params: min opp score: 309.5833491164881, corner divisor: 3.089373833089468, corner exponent: 2.056253296868722, danger divisor: 1.4487975523796643, id: 30401, score: 6
gen alive: 3, params: danger divisor: 15.871260559931619, min opp score: 746.4872437473857, corner divisor: 1.2212407024526062, corner exponent: 1.8936400104293771, id: 30441, score: 6
gen alive: 3, params: danger divisor: 2.0237214812739825, min opp score: 716.4195367449964, corner divisor: 2.639692344596096, corner exponent: 2.943954746761152, id: 30522, score: 6
gen alive: 3, params: danger divisor: 14.198564572883356, min opp score: 344.3331212176259, corner divisor: 4.365780681186719, corner exponent: 2.369252382683423, chip divisor: 12.991707547612055, id: 30537, score: 6
gen alive: 3, params: min opp score: 553.1364124786105, corner divisor: 2.1259378353894363, corner exponent: 2.3988326388344183, danger divisor: 4.734304730299697, id: 30566, score: 6
gen alive: 2, params: danger divisor: 5.511849065608933, min opp score: 988.9771588209309, corner divisor: 4.246310480641208, corner exponent: 1.509441959249288, chip divisor: 15.439876523299873, id: 29723, score: 6
gen alive: 2, params: danger divisor: 17.258654793218348, corner divisor: 2.269964056784824, corner exponent: 1.2055280368266297, chip divisor: 14.958885103123132, min opp score: 262.24656695740237, id: 29923, score: 6
gen alive: 2, params: danger divisor: 7.143674951838568, min opp score: 273.2704417142834, corner divisor: 8.594450596319303, corner exponent: 2.8520885995530065, id: 30189, score: 6
gen alive: 2, params: min opp score: 553.1364124786105, corner divisor: 13.939823305528272, corner exponent: 2.761573902838315, danger divisor: 8.66101289239938, id: 30323, score: 6
gen alive: 2, params: danger divisor: 15.282224920477407, min opp score: 744.9598406619441, corner divisor: 2.639692344596096, corner exponent: 2.943954746761152, id: 30381, score: 6
gen alive: 2, params: min opp score: 512.1810257884265, corner divisor: 6.314916535292007, corner exponent: 2.965311915822003, chip divisor: 12.618206114624563, danger divisor: 3.971228960804419, id: 30493, score: 6
gen alive: 2, params: min opp score: 716.4195367449964, danger divisor: 3.657312931351856, corner divisor: 5.342161302381502, corner exponent: 2.0725868224914734, id: 30521, score: 6
gen alive: 1, params: danger divisor: 16.891161413852164, chip divisor: 7.9561837913436255, id: 30634, score: 6
gen alive: 1, params: danger divisor: 13.733955639656397, chip divisor: 2.9901015274716936, min opp score: 476.66391643050684, corner divisor: 14.654513797043967, corner exponent: 2.037493809755933, id: 30641, score: 6
gen alive: 1, params: min opp score: 490.2955125983429, id: 30643, score: 6
gen alive: 1, params: min opp score: 757.4823458366244, danger divisor: 11.409586088285582, corner divisor: 2.39534477221808, corner exponent: 2.1715099856606295, id: 30648, score: 6
gen alive: 1, params: min opp score: 314.2895748094761, danger divisor: 19.190557712065964, corner divisor: 19.320220965635162, corner exponent: 2.5148624194219558, chip divisor: 18.576707265422638, id: 30651, score: 6
gen alive: 1, params: danger divisor: 5.794369734113042, min opp score: 325.5654662877693, id: 30664, score: 6
gen alive: 1, params: corner divisor: 18.196339213917128, corner exponent: 1.830100260117787, min opp score: 878.4788458654504, id: 30668, score: 6
gen alive: 1, params: min opp score: 387.39317516705046, danger divisor: 6.61144979766334, id: 30686, score: 6
gen alive: 1, params: danger divisor: 1.6126914132934451, corner divisor: 2.4287001142630915, corner exponent: 2.8833108630450144, min opp score: 792.8020167409327, id: 29841, score: 6
gen alive: 1, params: chip divisor: 9.955364754497158, min opp score: 499.57582736617064, danger divisor: 7.162622253309444, corner divisor: 3.123481827062146, corner exponent: 1.927113636244331, id: 29123, score: 6
gen alive: 1, params: min opp score: 350.6790528903509, danger divisor: 13.570684879899947, corner divisor: 1.3952885695949289, corner exponent: 1.6552340768234561, chip divisor: 10.844129587259685, id: 30068, score: 6
gen alive: 1, params: danger divisor: 2.2105076349262327, min opp score: 156.11917236057138, corner divisor: 13.917468127195333, corner exponent: 1.8193551741361684, id: 29251, score: 6
gen alive: 1, params: danger divisor: 8.759448142424606, min opp score: 118.80091504801791, corner divisor: 5.028955384597265, corner exponent: 2.9255134707616457, chip divisor: 15.216092056616253, id: 30069, score: 6
gen alive: 1, params: danger divisor: 15.593397182205221, min opp score: 150.21294434644244, corner divisor: 16.173989075237706, corner exponent: 2.835887114059025, id: 29315, score: 6
gen alive: 1, params: danger divisor: 2.3185724649989146, min opp score: 234.9424156034417, corner divisor: 4.703716680071164, corner exponent: 2.943954746761152, id: 29807, score: 6
gen alive: 1, params: corner divisor: 2.340404030851563, corner exponent: 1.8903001837097144, danger divisor: 2.262258588692949, min opp score: 280.02854752056516, id: 30082, score: 6
