gen alive: 47, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6156, score: 42
gen alive: 47, params: (17.412989344154628, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 5479, score: 39
gen alive: 46, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6377, score: 39
gen alive: 46, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6265, score: 39
gen alive: 44, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6608, score: 39
gen alive: 43, params: (18.76079565831959, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 5366, score: 39
gen alive: 43, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6611, score: 39
gen alive: 42, params: (18.533281151538464, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6615, score: 39
gen alive: 23, params: (18.76079565831959, 1.6725387766365891, 1.9897864233251714, 1.0988509935146311, 807.7972445577103), id: 6705, score: 39
gen alive: 44, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6599, score: 37
gen alive: 43, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6716, score: 37
gen alive: 47, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 6595, score: 36
gen alive: 46, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 988.0669513409073), id: 6163, score: 36
gen alive: 45, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6046, score: 36
gen alive: 45, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 6379, score: 36
gen alive: 45, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 988.0669513409073), id: 6723, score: 36
gen alive: 44, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 988.0669513409073), id: 5704, score: 36
gen alive: 44, params: (18.533281151538464, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6373, score: 36
gen alive: 44, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6269, score: 36
gen alive: 44, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6710, score: 36
gen alive: 42, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 5928, score: 36
gen alive: 42, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 6387, score: 36
gen alive: 41, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 6267, score: 36
gen alive: 41, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6722, score: 36
gen alive: 25, params: (19.673797346238473, 1.1099373159890797, 2.9730511511582653, 1.0189873773785487, 975.1551830278196), id: 6357, score: 36
gen alive: 45, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6607, score: 34
gen alive: 45, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6483, score: 33
gen alive: 45, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6601, score: 33
gen alive: 44, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6609, score: 33
gen alive: 44, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 988.0669513409073), id: 6383, score: 33
gen alive: 44, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6708, score: 33
gen alive: 44, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6732, score: 33
gen alive: 44, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6733, score: 33
gen alive: 43, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 6035, score: 33
gen alive: 43, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6707, score: 33
gen alive: 43, params: (18.533281151538464, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6718, score: 33
gen alive: 43, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6731, score: 33
gen alive: 37, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6709, score: 33
gen alive: 45, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6712, score: 31
gen alive: 48, params: (14.110659370384004, 1.1099373159890797, 2.514790061174083, 1.0747342124475308, 988.0669513409073), id: 6728, score: 30
gen alive: 46, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 988.0669513409073), id: 6600, score: 30
gen alive: 45, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 988.0669513409073), id: 6386, score: 30
gen alive: 45, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6706, score: 30
gen alive: 45, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 988.0669513409073), id: 6729, score: 30
gen alive: 44, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6273, score: 30
gen alive: 44, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 6275, score: 30
gen alive: 43, params: (18.533281151538464, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6153, score: 30
gen alive: 43, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 5485, score: 30
gen alive: 43, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6711, score: 30
gen alive: 42, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6713, score: 30
gen alive: 42, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 6727, score: 30
gen alive: 37, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6594, score: 30
gen alive: 22, params: (18.533281151538464, 1.1099373159890797, 2.9996878980797312, 1.0988509935146311, 975.1551830278196), id: 6726, score: 30
gen alive: 2, params: (15.135609701323514, 1.1099373159890797, 2.9996878980797312, 3.806265200354857, 975.1551830278196), id: 6496, score: 30
gen alive: 45, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6278, score: 28
gen alive: 22, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 3.806265200354857, 975.1551830278196), id: 6724, score: 28
gen alive: 50, params: (14.110659370384004, 1.6725387766365891, 2.514790061174083, 1.0747342124475308, 946.9075924700552), id: 5364, score: 27
gen alive: 48, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5819, score: 27
gen alive: 45, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6721, score: 27
gen alive: 44, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 988.0669513409073), id: 6616, score: 27
gen alive: 44, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6371, score: 27
gen alive: 44, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 988.0669513409073), id: 6715, score: 27
gen alive: 44, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 988.0669513409073), id: 6720, score: 27
gen alive: 43, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6714, score: 27
gen alive: 43, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6725, score: 27
gen alive: 34, params: (19.673797346238473, 1.1099373159890797, 2.9730511511582653, 1.0189873773785487, 975.1551830278196), id: 6717, score: 27
gen alive: 1, params: (11.164879940062281, 6.006957733685388, 2.4241603168188544, 6.177795458331397, 975.1551830278196), id: 6555, score: 27
gen alive: 22, params: (14.110659370384004, 1.1099373159890797, 2.9996878980797312, 1.0988509935146311, 807.7972445577103), id: 6719, score: 25
gen alive: 46, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6735, score: 24
gen alive: 45, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6730, score: 24
gen alive: 44, params: (15.135609701323514, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6175, score: 24
gen alive: 43, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6374, score: 24
gen alive: 22, params: (18.45954562359753, 5.736931343930471, 2.7262102930984993, 7.25367529360555, 540.380171273546), id: 6671, score: 24
gen alive: 22, params: (8.869753386399793, 1.5570420212553566, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6693, score: 24
gen alive: 46, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6274, score: 21
gen alive: 43, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 6734, score: 21
gen alive: 28, params: (18.76079565831959, 1.1099373159890797, 2.785329973558091, 1.0747342124475308, 975.1551830278196), id: 6494, score: 21
gen alive: 23, params: (14.764462764141665, 19.47949027983502, 2.7262102930984993, 1.0988509935146311, 980.1945405429311), id: 6687, score: 21
gen alive: 22, params: (18.76079565831959, 11.211141415690822, 1.4237600283457026, 1.0747342124475308, 975.1551830278196), id: 6651, score: 21
gen alive: 1, params: (14.828374364131562, 9.477873782493267, 2.204941373064082, 7.084863183665326, 883.4764771428323), id: 6447, score: 21
gen alive: 1, params: (15.770231263636537, 18.196669498503645, 2.7262102930984993, 1.0988509935146311, 930.4423881774909), id: 6596, score: 21
gen alive: 1, params: (15.296750879763431, 1.6725387766365891, 2.262399405963634, 18.82507333396216, 975.1551830278196), id: 6605, score: 19
gen alive: 23, params: (17.412989344154628, 1.8181317077518768, 2.1936187110376943, 12.303646979790258, 988.0669513409073), id: 6683, score: 18
gen alive: 22, params: (16.377145502333285, 15.197360961724815, 2.464359788593434, 2.9544145298507267, 975.1551830278196), id: 6697, score: 18
gen alive: 22, params: (7.33585742201441, 10.138702677845455, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6701, score: 18
gen alive: 1, params: (15.351471063828646, 2.6298326098708618, 2.2237419850951485, 12.789026745456347, 988.0669513409073), id: 6439, score: 18
gen alive: 1, params: (11.475493368045083, 3.1581147243936836, 2.7262102930984993, 1.0988509935146311, 977.7261790239284), id: 6619, score: 18
gen alive: 1, params: (10.173391959279344, 18.373856442593947, 2.044585088907519, 1.4872208605821946, 425.60720186158267), id: 6637, score: 18
gen alive: 19, params: (11.271153964824954, 6.930619810018588, 2.7262102930984993, 15.418096848289686, 858.8978167345764), id: 6665, score: 16
gen alive: 42, params: (17.412989344154628, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6050, score: 15
gen alive: 24, params: (15.135609701323514, 17.88443826960177, 1.4098399835707722, 1.0747342124475308, 371.20065136174924), id: 6685, score: 15
gen alive: 22, params: (13.68550049889552, 3.5309323232635936, 2.7262102930984993, 19.256280115699933, 632.5257334883865), id: 6699, score: 15
gen alive: 21, params: (14.110659370384004, 2.325589300325526, 2.7262102930984993, 1.0988509935146311, 396.394718940267), id: 6677, score: 15
gen alive: 1, params: (4.019589679444411, 5.049173072634962, 1.699961843187672, 12.174647423517733, 714.1404489989311), id: 6746, score: 15
gen alive: 1, params: (13.854976710952002, 1.1099373159890797, 2.932086182031169, 8.317672631375988, 975.1551830278196), id: 6551, score: 15
