gen alive: 72, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 8503, score: 42
gen alive: 69, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10084, score: 42
gen alive: 64, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10071, score: 42
gen alive: 61, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 9417, score: 42
gen alive: 71, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10306, score: 39
gen alive: 69, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10189, score: 39
gen alive: 68, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10178, score: 39
gen alive: 66, params: (15.135609701323514, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 9523, score: 39
gen alive: 66, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10311, score: 39
gen alive: 66, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10414, score: 39
gen alive: 65, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10405, score: 39
gen alive: 60, params: (19.673797346238473, 1.1099373159890797, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 9731, score: 39
gen alive: 60, params: (15.135609701323514, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 9526, score: 39
gen alive: 2, params: (16.922448145387264, 1.1099373159890797, 2.738687627207932, 1.0189873773785487, 975.1551830278196), id: 10205, score: 39
gen alive: 61, params: (19.673797346238473, 1.6725387766365891, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 10194, score: 37
gen alive: 74, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9955, score: 36
gen alive: 72, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10304, score: 36
gen alive: 70, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 9629, score: 36
gen alive: 69, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10317, score: 36
gen alive: 67, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10185, score: 36
gen alive: 67, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9973, score: 36
gen alive: 64, params: (19.673797346238473, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10295, score: 36
gen alive: 64, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 10413, score: 36
gen alive: 63, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10180, score: 36
gen alive: 62, params: (19.673797346238473, 1.1099373159890797, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 10294, score: 36
gen alive: 31, params: (19.673797346238473, 1.1099373159890797, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 10183, score: 36
gen alive: 69, params: (15.135609701323514, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10192, score: 34
gen alive: 64, params: (15.135609701323514, 1.6725387766365891, 2.166564721762068, 1.0747342124475308, 975.1551830278196), id: 10085, score: 34
gen alive: 70, params: (19.673797346238473, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10196, score: 33
gen alive: 69, params: (17.412989344154628, 1.6725387766365891, 2.1166611715827957, 1.0747342124475308, 975.1551830278196), id: 10316, score: 33
gen alive: 69, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 10184, score: 33
gen alive: 69, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10292, score: 33
gen alive: 69, params: (15.135609701323514, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10308, score: 33
gen alive: 68, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10079, score: 33
gen alive: 68, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10188, score: 33
gen alive: 67, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 10293, score: 33
gen alive: 66, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 10068, score: 33
gen alive: 66, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9848, score: 33
gen alive: 66, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 10408, score: 33
gen alive: 64, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 10404, score: 33
gen alive: 63, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 10191, score: 33
gen alive: 69, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 10409, score: 31
gen alive: 69, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 10412, score: 31
gen alive: 63, params: (19.673797346238473, 1.6725387766365891, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 10407, score: 31
