gen alive: 51, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6712, score: 42
gen alive: 49, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 7268, score: 42
gen alive: 49, params: (18.533281151538464, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7289, score: 42
gen alive: 51, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7266, score: 39
gen alive: 50, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 7047, score: 39
gen alive: 50, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6599, score: 39
gen alive: 50, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7382, score: 39
gen alive: 49, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7046, score: 39
gen alive: 49, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7285, score: 39
gen alive: 49, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6707, score: 39
gen alive: 49, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7164, score: 39
gen alive: 49, params: (18.533281151538464, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7062, score: 39
gen alive: 44, params: (18.76079565831959, 1.6725387766365891, 2.9730511511582653, 1.0988509935146311, 975.1551830278196), id: 7280, score: 39
gen alive: 44, params: (17.412989344154628, 1.6725387766365891, 2.166564721762068, 1.0747342124475308, 975.1551830278196), id: 7381, score: 39
gen alive: 40, params: (19.673797346238473, 1.6725387766365891, 2.9730511511582653, 1.0988509935146311, 946.9075924700552), id: 6826, score: 39
gen alive: 18, params: (19.673797346238473, 1.1099373159890797, 2.9730511511582653, 1.0189873773785487, 808.7808997704716), id: 6929, score: 39
gen alive: 52, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 988.0669513409073), id: 6163, score: 36
gen alive: 51, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7159, score: 36
gen alive: 50, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6608, score: 36
gen alive: 50, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7279, score: 36
gen alive: 50, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6609, score: 36
gen alive: 50, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 7400, score: 36
gen alive: 49, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6821, score: 36
gen alive: 49, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 7384, score: 36
gen alive: 48, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6932, score: 36
gen alive: 3, params: (18.76079565831959, 1.1099373159890797, 2.630831315202971, 1.0988509935146311, 975.1551830278196), id: 7042, score: 36
gen alive: 51, params: (15.135609701323514, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 7044, score: 33
gen alive: 50, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 7170, score: 33
gen alive: 50, params: (18.76079565831959, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 975.1551830278196), id: 7284, score: 33
gen alive: 49, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7379, score: 33
gen alive: 42, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7272, score: 33
gen alive: 30, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 808.7808997704716), id: 7395, score: 33
gen alive: 26, params: (15.135609701323514, 1.6725387766365891, 2.630831315202971, 1.0988509935146311, 975.1551830278196), id: 7388, score: 33
gen alive: 1, params: (18.72005520766472, 1.1099373159890797, 2.668094505363603, 19.935069047118223, 975.1551830278196), id: 7292, score: 33
gen alive: 51, params: (15.135609701323514, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 7378, score: 31
gen alive: 50, params: (15.135609701323514, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 7281, score: 31
gen alive: 53, params: (17.412989344154628, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 5479, score: 30
gen alive: 51, params: (17.412989344154628, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 7166, score: 30
gen alive: 51, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7269, score: 30
gen alive: 50, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6732, score: 30
gen alive: 50, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7387, score: 30
gen alive: 49, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6731, score: 30
gen alive: 49, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6611, score: 30
gen alive: 49, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 7385, score: 30
gen alive: 49, params: (18.533281151538464, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7396, score: 30
gen alive: 48, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 6387, score: 30
gen alive: 47, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7391, score: 30
gen alive: 45, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 7380, score: 30
gen alive: 26, params: (17.412989344154628, 1.1099373159890797, 1.9579659233547217, 1.0988509935146311, 975.1551830278196), id: 7327, score: 30
gen alive: 50, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 7386, score: 28
gen alive: 52, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 6377, score: 27
gen alive: 51, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 6046, score: 27
gen alive: 51, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7383, score: 27
