gen alive: 14, params: (15.135609701323514, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 842.8728429478286), id: 2227, score: 42
gen alive: 15, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 1569, score: 40
gen alive: 10, params: (18.533281151538464, 1.1099373159890797, 2.273923463399335, 1.0988509935146311, 491.069431601361), id: 2246, score: 40
gen alive: 17, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 2.459405877206005, 443.7498249998374), id: 1347, score: 39
gen alive: 16, params: (18.24211165918858, 1.1099373159890797, 2.7262102930984993, 2.459405877206005, 491.069431601361), id: 2127, score: 39
gen alive: 15, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 2138, score: 39
gen alive: 15, params: (15.135609701323514, 1.3880015785100528, 2.166564721762068, 2.459405877206005, 491.069431601361), id: 2002, score: 39
gen alive: 14, params: (14.110659370384004, 1.3218601748071215, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2242, score: 39
gen alive: 7, params: (10.853976368512821, 1.3880015785100528, 2.514790061174083, 2.459405877206005, 487.8758623487293), id: 2225, score: 39
gen alive: 16, params: (19.128615881600215, 1.1099373159890797, 2.166564721762068, 2.459405877206005, 457.6960672331445), id: 1336, score: 36
gen alive: 16, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2248, score: 36
gen alive: 15, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 1445, score: 36
gen alive: 15, params: (14.110659370384004, 1.1099373159890797, 2.514790061174083, 2.459405877206005, 491.069431601361), id: 2117, score: 36
gen alive: 15, params: (15.135609701323514, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2255, score: 36
gen alive: 15, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2229, score: 36
gen alive: 15, params: (15.135609701323514, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 880.5733982760472), id: 2367, score: 36
gen alive: 14, params: (18.533281151538464, 1.1099373159890797, 2.7262102930984993, 2.459405877206005, 491.069431601361), id: 1899, score: 36
gen alive: 14, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2143, score: 36
gen alive: 14, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2339, score: 36
gen alive: 13, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 880.5733982760472), id: 1689, score: 36
gen alive: 13, params: (18.24211165918858, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 491.069431601361), id: 2235, score: 36
gen alive: 10, params: (18.533281151538464, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 880.5733982760472), id: 1609, score: 36
gen alive: 15, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2365, score: 34
gen alive: 14, params: (15.135609701323514, 1.3880015785100528, 2.514790061174083, 2.459405877206005, 491.069431601361), id: 2243, score: 34
gen alive: 15, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 880.5733982760472), id: 1783, score: 33
gen alive: 15, params: (18.533281151538464, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 491.069431601361), id: 2140, score: 33
gen alive: 15, params: (15.135609701323514, 1.6725387766365891, 2.166564721762068, 1.0747342124475308, 946.9075924700552), id: 2341, score: 33
gen alive: 15, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2342, score: 33
gen alive: 14, params: (14.110659370384004, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 946.9075924700552), id: 2240, score: 33
gen alive: 14, params: (19.128615881600215, 1.1099373159890797, 2.166564721762068, 2.459405877206005, 491.069431601361), id: 2133, score: 33
gen alive: 13, params: (14.110659370384004, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 491.069431601361), id: 2129, score: 33
gen alive: 13, params: (14.110659370384004, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 946.9075924700552), id: 2238, score: 33
gen alive: 13, params: (19.128615881600215, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 491.069431601361), id: 2361, score: 33
gen alive: 12, params: (14.110659370384004, 1.019437380772477, 2.7262102930984993, 1.0747342124475308, 491.069431601361), id: 2122, score: 33
gen alive: 9, params: (18.533281151538464, 1.1099373159890797, 2.273923463399335, 1.0988509935146311, 880.5733982760472), id: 1719, score: 33
gen alive: 5, params: (18.533281151538464, 1.1099373159890797, 2.832136672348768, 1.0988509935146311, 880.5733982760472), id: 2285, score: 33
gen alive: 3, params: (15.775625144200303, 1.1099373159890797, 2.609222216242952, 2.459405877206005, 491.069431601361), id: 2024, score: 33
gen alive: 15, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2355, score: 32
gen alive: 13, params: (18.24211165918858, 1.3218601748071215, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2345, score: 32
gen alive: 15, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 491.069431601361), id: 1901, score: 30
gen alive: 14, params: (17.412989344154628, 1.3880015785100528, 2.7262102930984993, 2.459405877206005, 491.069431601361), id: 2015, score: 30
gen alive: 14, params: (19.128615881600215, 1.1099373159890797, 2.7262102930984993, 2.459405877206005, 946.9075924700552), id: 2353, score: 30
gen alive: 13, params: (19.128615881600215, 1.3880015785100528, 2.420667742139616, 1.0747342124475308, 491.069431601361), id: 2123, score: 30
gen alive: 13, params: (18.533281151538464, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 491.069431601361), id: 2029, score: 30
gen alive: 13, params: (15.135609701323514, 1.1099373159890797, 2.166564721762068, 2.459405877206005, 491.069431601361), id: 2233, score: 30
gen alive: 12, params: (18.533281151538464, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 880.5733982760472), id: 2338, score: 30
gen alive: 11, params: (10.853976368512821, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 487.8758623487293), id: 2347, score: 30
gen alive: 11, params: (14.110659370384004, 1.3218601748071215, 2.7262102930984993, 1.0747342124475308, 491.069431601361), id: 2356, score: 30
gen alive: 8, params: (15.775625144200303, 1.3880015785100528, 2.609222216242952, 2.459405877206005, 491.069431601361), id: 2346, score: 30
gen alive: 7, params: (18.24211165918858, 1.1912180421419818, 2.4567982432725834, 2.459405877206005, 491.069431601361), id: 2217, score: 30
gen alive: 14, params: (18.533281151538464, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 491.069431601361), id: 2340, score: 28
gen alive: 15, params: (14.110659370384004, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 491.069431601361), id: 2350, score: 27
gen alive: 15, params: (14.110659370384004, 1.3880015785100528, 2.7262102930984993, 2.459405877206005, 491.069431601361), id: 2357, score: 27
gen alive: 14, params: (15.135609701323514, 1.3880015785100528, 2.166564721762068, 2.459405877206005, 491.069431601361), id: 2358, score: 27
gen alive: 14, params: (18.24211165918858, 1.1099373159890797, 2.7262102930984993, 2.459405877206005, 491.069431601361), id: 2363, score: 27
gen alive: 12, params: (19.128615881600215, 1.1099373159890797, 2.420667742139616, 2.459405877206005, 491.069431601361), id: 1234, score: 27
gen alive: 11, params: (10.853976368512821, 1.1099373159890797, 2.7262102930984993, 2.459405877206005, 491.069431601361), id: 2351, score: 27
gen alive: 8, params: (10.216939434567397, 18.99145619938227, 1.797613306484305, 1.0747342124475308, 946.9075924700552), id: 2335, score: 27
gen alive: 6, params: (12.96842713928828, 1.1099373159890797, 2.4508975702987037, 2.459405877206005, 931.9553447594055), id: 2337, score: 27
gen alive: 3, params: (14.110659370384004, 2.2504185166683928, 2.819057653811372, 2.082356549395442, 496.78348189731173), id: 1943, score: 27
gen alive: 1, params: (15.35251423842871, 2.506028034163462, 2.705408454416971, 1.0747342124475308, 496.78348189731173), id: 2253, score: 27
gen alive: 15, params: (15.135609701323514, 1.3880015785100528, 2.7262102930984993, 2.459405877206005, 491.069431601361), id: 2231, score: 26
gen alive: 8, params: (7.801668767116631, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2333, score: 25
gen alive: 15, params: (15.135609701323514, 1.3880015785100528, 2.166564721762068, 2.459405877206005, 491.069431601361), id: 2115, score: 24
gen alive: 14, params: (14.110659370384004, 1.3218601748071215, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2124, score: 24
gen alive: 14, params: (19.128615881600215, 1.1099373159890797, 2.166564721762068, 2.459405877206005, 491.069431601361), id: 2349, score: 24
gen alive: 13, params: (18.24211165918858, 1.1099373159890797, 2.7262102930984993, 2.459405877206005, 946.9075924700552), id: 2249, score: 24
gen alive: 12, params: (18.533281151538464, 1.3880015785100528, 2.653403812370607, 1.0988509935146311, 491.069431601361), id: 2344, score: 24
gen alive: 7, params: (18.08353106974612, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2317, score: 24
gen alive: 5, params: (18.533281151538464, 16.484704854318643, 2.273923463399335, 1.0988509935146311, 880.5733982760472), id: 2313, score: 24
gen alive: 5, params: (18.533281151538464, 1.1099373159890797, 1.910775681908943, 1.0988509935146311, 880.5733982760472), id: 2319, score: 24
gen alive: 2, params: (15.62173938172258, 2.2504185166683928, 2.138096201423624, 2.082356549395442, 770.2217763048376), id: 2293, score: 24
gen alive: 1, params: (15.581723389191705, 2.063670541982318, 2.166564721762068, 2.706722814747936, 394.2240061497661), id: 2205, score: 24
gen alive: 14, params: (14.110659370384004, 1.3880015785100528, 2.166564721762068, 2.459405877206005, 842.8728429478286), id: 2352, score: 22
gen alive: 8, params: (14.948175169931902, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2303, score: 22
gen alive: 8, params: (19.24389707255841, 1.3880015785100528, 2.9910848430996917, 2.459405877206005, 399.07330680104974), id: 2307, score: 22
gen alive: 3, params: (14.110659370384004, 1.1099373159890797, 2.609222216242952, 2.459405877206005, 491.069431601361), id: 2364, score: 22
gen alive: 11, params: (18.533281151538464, 1.1099373159890797, 2.514790061174083, 2.459405877206005, 491.069431601361), id: 2348, score: 21
gen alive: 9, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 2.082356549395442, 946.9075924700552), id: 2359, score: 21
gen alive: 8, params: (13.648013222776942, 3.5772426006096967, 2.5916222596686973, 2.459405877206005, 582.0425338541868), id: 2295, score: 21
gen alive: 1, params: (15.135609701323514, 2.3879414603432876, 2.7397451902150465, 1.9904176261639401, 404.0739299956956), id: 2008, score: 21
gen alive: 1, params: (16.292290744322948, 8.684019459496167, 2.864105584593645, 4.8864301880493155, 322.5769610889616), id: 2264, score: 21
gen alive: 15, params: (14.110659370384004, 1.3880015785100528, 2.166564721762068, 1.0747342124475308, 842.8728429478286), id: 1800, score: 19
gen alive: 13, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 2.459405877206005, 491.069431601361), id: 2362, score: 19
gen alive: 5, params: (10.853976368512821, 1.3880015785100528, 2.514790061174083, 2.459405877206005, 491.069431601361), id: 2343, score: 19
gen alive: 15, params: (15.135609701323514, 1.3880015785100528, 2.166564721762068, 2.459405877206005, 457.6960672331445), id: 2360, score: 18
