gen alive: 25, params: (18.76079565831959, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 975.1551830278196), id: 4029, score: 42
gen alive: 23, params: (14.110659370384004, 1.6725387766365891, 2.996122667258772, 1.0747342124475308, 946.9075924700552), id: 3702, score: 42
gen alive: 20, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 2893, score: 42
gen alive: 17, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 879.7417250352041), id: 3684, score: 42
gen alive: 30, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2450, score: 39
gen alive: 28, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 880.5733982760472), id: 3125, score: 39
gen alive: 27, params: (14.110659370384004, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 946.9075924700552), id: 3921, score: 39
gen alive: 27, params: (15.135609701323514, 1.3880015785100528, 2.653403812370607, 1.0988509935146311, 975.1551830278196), id: 3930, score: 39
gen alive: 27, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 4023, score: 39
gen alive: 25, params: (18.76079565831959, 1.3880015785100528, 2.653403812370607, 1.0988509935146311, 975.1551830278196), id: 3797, score: 39
gen alive: 20, params: (18.76079565831959, 1.1099373159890797, 2.996122667258772, 1.0747342124475308, 880.5733982760472), id: 4020, score: 39
gen alive: 16, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 882.5548083411007), id: 3799, score: 39
gen alive: 15, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 568.7521204451311), id: 3675, score: 39
gen alive: 10, params: (14.110659370384004, 1.6725387766365891, 2.426659437200544, 1.0747342124475308, 988.0669513409073), id: 2906, score: 39
gen alive: 27, params: (19.128615881600215, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 946.9075924700552), id: 3700, score: 37
gen alive: 27, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 4018, score: 37
gen alive: 28, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 3813, score: 36
gen alive: 28, params: (18.533281151538464, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 880.5733982760472), id: 4025, score: 36
gen alive: 27, params: (18.76079565831959, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 946.9075924700552), id: 3692, score: 36
gen alive: 27, params: (18.533281151538464, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 880.5733982760472), id: 3804, score: 36
gen alive: 27, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 880.5733982760472), id: 4019, score: 36
gen alive: 27, params: (15.135609701323514, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 4022, score: 36
gen alive: 26, params: (18.533281151538464, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 946.9075924700552), id: 4027, score: 36
gen alive: 25, params: (18.76079565831959, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 946.9075924700552), id: 3801, score: 36
gen alive: 25, params: (14.110659370384004, 1.6725387766365891, 2.653403812370607, 1.0747342124475308, 946.9075924700552), id: 3579, score: 36
gen alive: 25, params: (14.110659370384004, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 946.9075924700552), id: 3911, score: 36
gen alive: 25, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 3696, score: 36
gen alive: 23, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 568.7521204451311), id: 3920, score: 36
gen alive: 21, params: (14.110659370384004, 1.1099373159890797, 2.996122667258772, 1.0988509935146311, 616.5678351998511), id: 3586, score: 36
gen alive: 19, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 568.7521204451311), id: 3802, score: 36
gen alive: 13, params: (18.76079565831959, 1.1099373159890797, 2.996122667258772, 1.0747342124475308, 616.5678351998511), id: 2511, score: 36
gen alive: 26, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 880.5733982760472), id: 4032, score: 34
gen alive: 25, params: (17.412989344154628, 1.6725387766365891, 2.996122667258772, 1.0988509935146311, 946.9075924700552), id: 4035, score: 34
gen alive: 29, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 3243, score: 33
gen alive: 28, params: (15.135609701323514, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 880.5733982760472), id: 2695, score: 33
gen alive: 28, params: (14.110659370384004, 1.6725387766365891, 2.514790061174083, 1.0988509935146311, 946.9075924700552), id: 3012, score: 33
gen alive: 28, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 3919, score: 33
gen alive: 26, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 3912, score: 33
gen alive: 25, params: (15.135609701323514, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 4026, score: 33
gen alive: 22, params: (14.110659370384004, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 946.9075924700552), id: 4030, score: 33
gen alive: 20, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 882.5548083411007), id: 4034, score: 33
gen alive: 28, params: (17.412989344154628, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 880.5733982760472), id: 4028, score: 31
gen alive: 29, params: (15.135609701323514, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 3017, score: 30
gen alive: 28, params: (15.135609701323514, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 880.5733982760472), id: 4039, score: 30
gen alive: 27, params: (18.76079565831959, 1.6725387766365891, 2.653403812370607, 1.0747342124475308, 842.8728429478286), id: 3815, score: 30
gen alive: 27, params: (14.110659370384004, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 946.9075924700552), id: 3587, score: 30
gen alive: 27, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 4037, score: 30
gen alive: 26, params: (18.533281151538464, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 880.5733982760472), id: 3473, score: 30
