gen alive: 23, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 3243, score: 42
gen alive: 23, params: (14.110659370384004, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 946.9075924700552), id: 3027, score: 39
gen alive: 23, params: (15.135609701323514, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 3017, score: 39
gen alive: 22, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 2808, score: 39
gen alive: 22, params: (15.135609701323514, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 880.5733982760472), id: 2695, score: 39
gen alive: 22, params: (15.135609701323514, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 880.5733982760472), id: 3126, score: 39
gen alive: 22, params: (14.110659370384004, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 946.9075924700552), id: 3136, score: 39
gen alive: 21, params: (14.110659370384004, 1.6725387766365891, 2.514790061174083, 1.0747342124475308, 842.8728429478286), id: 3251, score: 39
gen alive: 21, params: (19.128615881600215, 1.6725387766365891, 2.514790061174083, 2.459405877206005, 491.069431601361), id: 3018, score: 39
gen alive: 19, params: (14.110659370384004, 1.6725387766365891, 2.832136672348768, 1.0988509935146311, 880.5733982760472), id: 2803, score: 39
gen alive: 18, params: (17.412989344154628, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 3361, score: 39
gen alive: 16, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 3354, score: 39
gen alive: 14, params: (19.128615881600215, 1.6725387766365891, 2.996122667258772, 2.459405877206005, 491.069431601361), id: 3363, score: 39
gen alive: 8, params: (17.412989344154628, 1.1099373159890797, 2.166564721762068, 1.0747342124475308, 879.7417250352041), id: 3355, score: 39
gen alive: 14, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 2893, score: 37
gen alive: 24, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 2450, score: 36
gen alive: 23, params: (14.110659370384004, 1.6725387766365891, 2.653403812370607, 1.0988509935146311, 946.9075924700552), id: 3242, score: 36
gen alive: 23, params: (14.110659370384004, 1.3880015785100528, 2.166564721762068, 1.0747342124475308, 842.8728429478286), id: 3029, score: 36
gen alive: 22, params: (14.110659370384004, 1.6725387766365891, 2.514790061174083, 1.0988509935146311, 946.9075924700552), id: 3012, score: 36
gen alive: 22, params: (14.110659370384004, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 946.9075924700552), id: 3257, score: 36
gen alive: 22, params: (15.135609701323514, 1.6725387766365891, 2.420667742139616, 1.0747342124475308, 842.8728429478286), id: 3349, score: 36
gen alive: 22, params: (17.412989344154628, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 946.9075924700552), id: 3365, score: 36
gen alive: 21, params: (14.110659370384004, 1.6725387766365891, 2.514790061174083, 1.0988509935146311, 946.9075924700552), id: 2905, score: 36
gen alive: 19, params: (18.533281151538464, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 880.5733982760472), id: 2465, score: 36
gen alive: 19, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 3249, score: 36
gen alive: 7, params: (18.76079565831959, 1.1099373159890797, 2.996122667258772, 1.0747342124475308, 616.5678351998511), id: 2511, score: 36
gen alive: 4, params: (14.110659370384004, 1.6725387766365891, 2.426659437200544, 1.0747342124475308, 988.0669513409073), id: 2906, score: 35
gen alive: 23, params: (14.110659370384004, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 946.9075924700552), id: 3122, score: 33
gen alive: 23, params: (14.110659370384004, 1.1099373159890797, 2.653403812370607, 1.0988509935146311, 946.9075924700552), id: 2240, score: 33
gen alive: 22, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 880.5733982760472), id: 3125, score: 33
gen alive: 22, params: (17.412989344154628, 1.6725387766365891, 2.653403812370607, 1.0988509935146311, 946.9075924700552), id: 3348, score: 33
gen alive: 22, params: (14.110659370384004, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 946.9075924700552), id: 3359, score: 33
gen alive: 21, params: (15.135609701323514, 1.3880015785100528, 2.420667742139616, 1.0747342124475308, 491.069431601361), id: 3020, score: 33
