gen alive: 37, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 5594, score: 40
gen alive: 41, params: (14.110659370384004, 1.6725387766365891, 2.514790061174083, 1.0747342124475308, 946.9075924700552), id: 5364, score: 39
gen alive: 39, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 5372, score: 39
gen alive: 39, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 4703, score: 39
gen alive: 38, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 5596, score: 39
gen alive: 37, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 5587, score: 39
gen alive: 37, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5477, score: 39
gen alive: 33, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 4808, score: 39
gen alive: 37, params: (17.412989344154628, 1.6725387766365891, 2.166564721762068, 1.0747342124475308, 975.1551830278196), id: 5486, score: 37
gen alive: 40, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 5369, score: 36
gen alive: 40, params: (14.110659370384004, 1.3880015785100528, 2.514790061174083, 1.0988509935146311, 946.9075924700552), id: 5478, score: 36
gen alive: 39, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 4469, score: 36
gen alive: 39, params: (18.76079565831959, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 5715, score: 36
gen alive: 38, params: (17.412989344154628, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 5479, score: 36
gen alive: 38, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 5044, score: 36
gen alive: 37, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 880.5733982760472), id: 5363, score: 36
gen alive: 37, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 946.9075924700552), id: 5377, score: 36
gen alive: 37, params: (18.76079565831959, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 807.7972445577103), id: 5709, score: 36
gen alive: 37, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5721, score: 36
gen alive: 36, params: (18.76079565831959, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 5600, score: 36
gen alive: 35, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 988.0669513409073), id: 5704, score: 36
gen alive: 34, params: (18.76079565831959, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 5366, score: 36
gen alive: 34, params: (14.110659370384004, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 5485, score: 36
gen alive: 34, params: (18.76079565831959, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5714, score: 36
gen alive: 34, params: (14.110659370384004, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5722, score: 36
gen alive: 32, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5489, score: 36
gen alive: 37, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5727, score: 34
gen alive: 36, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 880.5733982760472), id: 5143, score: 34
gen alive: 38, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 946.9075924700552), id: 5713, score: 33
gen alive: 36, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5708, score: 33
gen alive: 34, params: (17.412989344154628, 1.3880015785100528, 2.166564721762068, 1.0747342124475308, 975.1551830278196), id: 5726, score: 33
gen alive: 33, params: (15.135609701323514, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5370, score: 33
gen alive: 33, params: (17.412989344154628, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 5711, score: 33
gen alive: 38, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5701, score: 31
gen alive: 30, params: (18.533281151538464, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 948.6430651534456), id: 5373, score: 31
gen alive: 42, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 4256, score: 30
gen alive: 41, params: (17.412989344154628, 1.1099373159890797, 2.166564721762068, 1.0988509935146311, 946.9075924700552), id: 5490, score: 30
gen alive: 40, params: (18.76079565831959, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5144, score: 30
gen alive: 39, params: (18.76079565831959, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5484, score: 30
gen alive: 38, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5278, score: 30
gen alive: 38, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 988.0669513409073), id: 5591, score: 30
gen alive: 38, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 988.0669513409073), id: 5609, score: 30
gen alive: 37, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 5699, score: 30
gen alive: 37, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 988.0669513409073), id: 5706, score: 30
gen alive: 37, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 988.0669513409073), id: 5717, score: 30
gen alive: 35, params: (17.412989344154628, 1.3880015785100528, 2.7262102930984993, 1.0988509935146311, 807.7972445577103), id: 5698, score: 30
gen alive: 35, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5719, score: 30
gen alive: 31, params: (17.412989344154628, 1.3880015785100528, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 5476, score: 30
gen alive: 20, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 983.8027178747316), id: 5657, score: 30
