gen alive: 68, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 8629, score: 42
gen alive: 56, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9517, score: 42
gen alive: 70, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 8391, score: 39
gen alive: 67, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 9747, score: 39
gen alive: 66, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 8503, score: 39
gen alive: 65, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9403, score: 39
gen alive: 63, params: (17.412989344154628, 1.1099373159890797, 2.1166611715827957, 1.0189873773785487, 975.1551830278196), id: 8955, score: 39
gen alive: 60, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9421, score: 39
gen alive: 60, params: (15.135609701323514, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 9523, score: 39
gen alive: 58, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9637, score: 39
gen alive: 52, params: (19.673797346238473, 1.6725387766365891, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 9413, score: 39
gen alive: 62, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9738, score: 37
gen alive: 68, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 9067, score: 36
gen alive: 65, params: (15.135609701323514, 1.6725387766365891, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 9750, score: 36
gen alive: 64, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 9060, score: 36
gen alive: 64, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 9629, score: 36
gen alive: 63, params: (19.673797346238473, 1.1099373159890797, 2.7755439860308933, 1.0988509935146311, 975.1551830278196), id: 9513, score: 36
gen alive: 62, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9735, score: 36
gen alive: 61, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 9737, score: 36
gen alive: 60, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 9744, score: 36
gen alive: 58, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9736, score: 36
gen alive: 58, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9746, score: 36
gen alive: 56, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 9290, score: 36
gen alive: 56, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 9618, score: 36
gen alive: 55, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0189873773785487, 975.1551830278196), id: 9417, score: 36
gen alive: 54, params: (15.135609701323514, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 9526, score: 36
gen alive: 54, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 9646, score: 36
gen alive: 54, params: (19.673797346238473, 1.1099373159890797, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 9731, score: 36
gen alive: 71, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 8064, score: 33
gen alive: 69, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 7720, score: 33
gen alive: 68, params: (17.412989344154628, 1.6725387766365891, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9528, score: 33
gen alive: 67, params: (15.135609701323514, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 8836, score: 33
gen alive: 65, params: (19.673797346238473, 1.6725387766365891, 2.7262102930984993, 1.0988509935146311, 975.1551830278196), id: 9733, score: 33
gen alive: 61, params: (14.110659370384004, 1.6725387766365891, 2.166564721762068, 1.0988509935146311, 975.1551830278196), id: 8394, score: 33
gen alive: 60, params: (19.673797346238473, 1.1099373159890797, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 9631, score: 33
gen alive: 57, params: (19.673797346238473, 1.1099373159890797, 2.7755439860308933, 1.0747342124475308, 975.1551830278196), id: 9185, score: 33
gen alive: 45, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9742, score: 33
gen alive: 70, params: (14.110659370384004, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 8632, score: 30
gen alive: 70, params: (19.673797346238473, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9739, score: 30
gen alive: 67, params: (17.412989344154628, 1.1099373159890797, 2.7262102930984993, 1.0747342124475308, 975.1551830278196), id: 9415, score: 30
