gen alive: 48, params: (19.71396080843101, 1.1239482682808002, 2.4049454912356936, 1.1732313053633865), id: 1187, score: 51
gen alive: 47, params: (19.71396080843101, 1.1239482682808002, 2.317914795968883, 1.1732313053633865), id: 1164, score: 51
gen alive: 47, params: (19.71396080843101, 1.1239482682808002, 2.4419696760105993, 1.6776001860722989), id: 1152, score: 45
gen alive: 47, params: (19.71396080843101, 1.1239482682808002, 2.4049454912356936, 1.6776001860722989), id: 1236, score: 45
gen alive: 44, params: (19.71396080843101, 1.1239482682808002, 2.4419696760105993, 2.1338744159427483), id: 1151, score: 42
gen alive: 25, params: (19.71396080843101, 1.9105748707287111, 2.785514988851049, 2.1338744159427483), id: 1191, score: 40
gen alive: 37, params: (19.71396080843101, 1.1239482682808002, 2.457754023913009, 1.1732313053633865), id: 1200, score: 39
gen alive: 28, params: (19.71396080843101, 2.2221310423762985, 2.576750266143842, 2.569683009471837), id: 1175, score: 39
gen alive: 2, params: (17.632740497012627, 2.0094061575224424, 2.4875123913029444, 1.2427899281381736), id: 1118, score: 39
gen alive: 1, params: (2.323521979263983, 2.3847607048962907, 2.4862792095392874, 1.7174600648502434), id: 1210, score: 39
gen alive: 35, params: (18.079350911857397, 1.1239482682808002, 2.751558129880119, 1.1732313053633865), id: 1213, score: 38
gen alive: 45, params: (19.635336631583883, 1.1239482682808002, 2.4419696760105993, 1.6776001860722989), id: 1232, score: 37
gen alive: 2, params: (19.52799698068524, 1.515347635588197, 2.913467177293757, 19.973741865731338), id: 1202, score: 37
gen alive: 14, params: (18.838725458727943, 1.1239482682808002, 2.751558129880119, 1.8438513275761963), id: 1231, score: 36
gen alive: 12, params: (17.632740497012627, 1.1239482682808002, 2.4419696760105993, 1.2427899281381736), id: 1233, score: 36
gen alive: 47, params: (19.71396080843101, 1.1239482682808002, 2.317914795968883, 1.1732313053633865), id: 1229, score: 34
gen alive: 27, params: (18.408090370634476, 1.1239482682808002, 2.39041598794347, 1.1732313053633865), id: 1201, score: 34
gen alive: 25, params: (19.71396080843101, 1.0431251198832012, 2.4419696760105993, 2.1338744159427483), id: 1225, score: 34
gen alive: 45, params: (18.079350911857397, 1.1239482682808002, 2.751558129880119, 1.1732313053633865), id: 1169, score: 33
