gen alive: 28, params: (19.635336631583883, 1.1239482682808002, 2.4419696760105993, 1.1732313053633865), id: 975, score: 54
gen alive: 42, params: (18.7842408366193, 1.1239482682808002, 2.4049454912356936, 1.1732313053633865), id: 1044, score: 49
gen alive: 42, params: (19.71396080843101, 1.1239482682808002, 2.4049454912356936, 1.6776001860722989), id: 1007, score: 46
gen alive: 36, params: (19.71396080843101, 1.1239482682808002, 2.4049454912356936, 1.6776001860722989), id: 1050, score: 45
gen alive: 1, params: (16.945009848367075, 3.076701176645926, 2.5038106044238972, 3.464491463658878), id: 984, score: 42
gen alive: 43, params: (18.079350911857397, 1.1239482682808002, 2.4049454912356936, 1.6776001860722989), id: 1027, score: 41
gen alive: 41, params: (19.71396080843101, 1.1239482682808002, 2.751558129880119, 1.6776001860722989), id: 961, score: 40
gen alive: 38, params: (19.635336631583883, 1.1239482682808002, 2.751558129880119, 1.6776001860722989), id: 1039, score: 40
gen alive: 34, params: (18.079350911857397, 1.1239482682808002, 2.317914795968883, 1.6776001860722989), id: 1043, score: 39
gen alive: 24, params: (19.71396080843101, 1.1239482682808002, 2.317914795968883, 1.6776001860722989), id: 1023, score: 39
gen alive: 43, params: (19.71396080843101, 1.1239482682808002, 2.4049454912356936, 1.6776001860722989), id: 978, score: 36
gen alive: 39, params: (18.079350911857397, 1.1239482682808002, 2.4419696760105993, 1.1732313053633865), id: 1031, score: 36
gen alive: 37, params: (19.71396080843101, 1.1239482682808002, 2.317914795968883, 1.6776001860722989), id: 1055, score: 36
gen alive: 33, params: (19.71396080843101, 1.1239482682808002, 2.317914795968883, 1.6776001860722989), id: 1010, score: 36
gen alive: 30, params: (19.71396080843101, 1.1239482682808002, 2.317914795968883, 1.1732313053633865), id: 1057, score: 34
gen alive: 19, params: (19.635336631583883, 1.1239482682808002, 2.8423342338170503, 1.6776001860722989), id: 1033, score: 34
gen alive: 1, params: (16.686354092738608, 1.0298787710219472, 2.9383766670532916, 18.070861387781775), id: 1004, score: 34
gen alive: 42, params: (18.079350911857397, 1.1239482682808002, 2.751558129880119, 1.1732313053633865), id: 1049, score: 33
gen alive: 33, params: (18.7842408366193, 1.1239482682808002, 2.317914795968883, 1.1732313053633865), id: 1038, score: 33
gen alive: 30, params: (19.71396080843101, 1.1239482682808002, 2.317914795968883, 1.6776001860722989), id: 1025, score: 33
gen alive: 22, params: (18.079350911857397, 2.2747980309968265, 2.495226370597967, 2.64673192770637), id: 1047, score: 33
gen alive: 22, params: (15.162672915167597, 2.172561741284244, 2.6910284671070834, 1.6776001860722989), id: 1053, score: 33
gen alive: 33, params: (19.71396080843101, 1.1239482682808002, 2.751558129880119, 1.1732313053633865), id: 1021, score: 31
gen alive: 29, params: (17.634863544776373, 1.1239482682808002, 2.317914795968883, 1.6776001860722989), id: 1046, score: 31
gen alive: 22, params: (18.079350911857397, 1.1239482682808002, 2.495226370597967, 1.6776001860722989), id: 1054, score: 31
gen alive: 1, params: (19.026154679471393, 3.074079373089649, 2.1795557533253387, 19.19757178504293), id: 989, score: 31
gen alive: 1, params: (18.389043504201126, 4.411894056434628, 2.194789816128408, 4.794954375804076), id: 1009, score: 30
gen alive: 25, params: (19.71396080843101, 1.1239482682808002, 2.317914795968883, 1.6776001860722989), id: 971, score: 29
gen alive: 13, params: (15.162672915167597, 1.1239482682808002, 2.6910284671070834, 1.6776001860722989), id: 1051, score: 29
gen alive: 2, params: (19.12830941748157, 2.2747980309968265, 2.495226370597967, 2.64673192770637), id: 1018, score: 29
gen alive: 30, params: (19.635336631583883, 1.1239482682808002, 2.4049454912356936, 1.1732313053633865), id: 994, score: 28
gen alive: 2, params: (16.052473529060716, 2.6421482802357636, 2.6929946185006988, 1.4136621691239677), id: 1024, score: 27
gen alive: 3, params: (17.096206064891778, 1.2272264681319291, 2.364301758077221, 1.9500066077502716), id: 953, score: 26
gen alive: 43, params: (18.079350911857397, 1.1239482682808002, 2.4049454912356936, 1.6776001860722989), id: 1034, score: 25
gen alive: 41, params: (18.7842408366193, 1.1239482682808002, 2.4419696760105993, 1.1732313053633865), id: 945, score: 25
gen alive: 34, params: (19.635336631583883, 1.1239482682808002, 2.4049454912356936, 1.1732313053633865), id: 1052, score: 25
gen alive: 2, params: (15.162672915167597, 2.172561741284244, 2.6910284671070834, 3.8226910870898214), id: 1022, score: 25
gen alive: 46, params: (18.079350911857397, 1.1239482682808002, 2.4049454912356936, 1.1732313053633865), id: 940, score: 24
gen alive: 38, params: (18.079350911857397, 1.1239482682808002, 2.4049454912356936, 1.6776001860722989), id: 1048, score: 24
gen alive: 31, params: (19.71396080843101, 1.1239482682808002, 2.317914795968883, 1.1732313053633865), id: 1056, score: 24
gen alive: 25, params: (17.634863544776373, 1.1239482682808002, 2.317914795968883, 1.1732313053633865), id: 976, score: 24
gen alive: 1, params: (2.675308174375078, 5.987542325625956, 2.979917403659253, 6.197953883757766), id: 1032, score: 21
gen alive: 1, params: (1.103408086618881, 18.753847498795974, 2.8728076904842963, 1.9900121490688096), id: 938, score: 16
gen alive: 1, params: (19.549271188620565, 17.871874148112653, 2.685028524017562, 18.91877183067737), id: 1042, score: 15
gen alive: 1, params: (1.915303965298115, 3.4154768191445757, 2.4813584452215127, 3.396110108255325), id: 968, score: 14
gen alive: 1, params: (3.576397795654976, 18.470053038871875, 2.433249140360056, 18.221592805430916), id: 1028, score: 13
gen alive: 1, params: (1.3546541045564275, 19.44905877509832, 2.0500560886587387, 18.858076765711708), id: 1035, score: 12
gen alive: 1, params: (1.0617247564924241, 18.98842366187525, 2.825237977043854, 4.600847719823076), id: 1041, score: 10
gen alive: 1, params: (4.013012816639391, 17.947166328480165, 2.2226974018655614, 3.7642822758128016), id: 982, score: 9
gen alive: 1, params: (16.18149815576315, 18.975553368971134, 2.2367671910947684, 19.48562709211213), id: 1012, score: 6
