gen alive: 27, params: corner divisor: 1.8908946854051345, corner exponent: 2.5580553710702327, min opp score: 139.1762947009676, danger divisor: 3.2260691062100193, id: 33633, score: 60
gen alive: 13, params: corner divisor: 3.205958229241868, corner exponent: 2.2598701791750018, min opp score: 139.1762947009676, danger divisor: 3.2260691062100193, id: 35055, score: 51
gen alive: 13, params: corner divisor: 10.645673501415875, corner exponent: 1.0679238790964651, danger divisor: 1.286596863030676, min opp score: 209.6381328125266, id: 37867, score: 51
gen alive: 12, params: corner divisor: 1.8908946854051345, corner exponent: 2.3348231010915717, min opp score: 159.49531753453243, danger divisor: 2.305755204698305, id: 37690, score: 51
gen alive: 9, params: corner divisor: 2.438497591931453, corner exponent: 2.9196664097343463, danger divisor: 5.24261203660846, min opp score: 201.6735042815908, id: 37555, score: 51
gen alive: 8, params: corner divisor: 1.8908946854051345, corner exponent: 2.3348231010915717, danger divisor: 2.1363654620757626, min opp score: 212.75495741371265, id: 38115, score: 51
gen alive: 7, params: corner divisor: 1.9610570744336302, corner exponent: 1.3668302467169875, danger divisor: 1.907414930420253, min opp score: 829.9576900832092, id: 36461, score: 51
gen alive: 2, params: min opp score: 369.3136159607827, corner divisor: 1.0306314959987315, corner exponent: 2.8371899607449214, danger divisor: 1.286596863030676, id: 37217, score: 51
gen alive: 19, params: corner divisor: 1.5674031545418696, corner exponent: 2.4558780495786436, danger divisor: 1.2335540217473757, min opp score: 148.5830980749371, id: 38155, score: 49
gen alive: 10, params: corner divisor: 2.862241644415418, corner exponent: 2.3674174438922453, min opp score: 140.64327332353807, danger divisor: 7.597901098502863, id: 37233, score: 49
gen alive: 8, params: corner divisor: 1.5674031545418696, corner exponent: 2.998997981500411, danger divisor: 2.633225183514069, min opp score: 455.21961848976747, id: 37652, score: 49
gen alive: 39, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 1.867775139352426, min opp score: 186.51853826082674, id: 27057, score: 48
gen alive: 29, params: min opp score: 139.1762947009676, danger divisor: 1.286596863030676, corner divisor: 2.862241644415418, corner exponent: 2.998997981500411, id: 33556, score: 48
gen alive: 29, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, danger divisor: 1.286596863030676, min opp score: 113.04675385150676, id: 32061, score: 48
gen alive: 27, params: corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, danger divisor: 1.286596863030676, min opp score: 316.239352851628, id: 35707, score: 48
gen alive: 24, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, danger divisor: 1.286596863030676, min opp score: 422.7236679380361, id: 35585, score: 48
gen alive: 23, params: corner divisor: 2.862241644415418, corner exponent: 2.8664371522540826, danger divisor: 1.286596863030676, min opp score: 195.01361189096625, id: 36164, score: 48
gen alive: 23, params: danger divisor: 3.3571712747421043, min opp score: 140.64327332353807, corner divisor: 1.5674031545418696, corner exponent: 2.8518345300175136, id: 37142, score: 48
gen alive: 17, params: corner divisor: 1.8908946854051345, corner exponent: 2.2598701791750018, danger divisor: 2.305755204698305, min opp score: 139.1762947009676, id: 35685, score: 48
gen alive: 17, params: danger divisor: 2.914264166191812, min opp score: 202.5749573151316, corner divisor: 1.5867073576676085, corner exponent: 2.5580553710702327, id: 32859, score: 48
gen alive: 13, params: danger divisor: 2.305755204698305, min opp score: 285.4215005718262, corner divisor: 2.438497591931453, corner exponent: 2.8518345300175136, id: 38244, score: 48
gen alive: 11, params: corner divisor: 2.862241644415418, corner exponent: 2.6666326185896345, min opp score: 124.13628931558739, danger divisor: 2.305755204698305, id: 37161, score: 48
gen alive: 9, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, danger divisor: 19.195457219962854, min opp score: 113.04675385150676, id: 38158, score: 48
gen alive: 5, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, min opp score: 181.7485407405625, danger divisor: 1.6965623029397623, id: 35704, score: 48
gen alive: 4, params: min opp score: 520.795792045111, danger divisor: 4.314371818353132, corner divisor: 2.6726868454296513, corner exponent: 2.3638227605968636, id: 36979, score: 48
gen alive: 2, params: corner divisor: 1.4446526150119707, corner exponent: 1.4955933007394728, danger divisor: 2.7610173220029974, min opp score: 524.1422087046086, id: 36817, score: 48
gen alive: 2, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 2.305755204698305, min opp score: 416.1372814651289, id: 37437, score: 48
gen alive: 20, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 1.0824483397993152, min opp score: 273.07473081803323, id: 33015, score: 46
gen alive: 19, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 1.5390558275077049, min opp score: 422.7236679380361, id: 36665, score: 46
gen alive: 7, params: corner divisor: 1.9610570744336302, corner exponent: 1.3668302467169875, danger divisor: 4.644484035622416, min opp score: 147.27842759328072, id: 32281, score: 46
gen alive: 25, params: corner divisor: 1.8908946854051345, corner exponent: 2.4558780495786436, danger divisor: 2.272649183166843, min opp score: 148.5830980749371, id: 37244, score: 45
gen alive: 24, params: corner divisor: 1.4141726915481594, corner exponent: 2.3348231010915717, danger divisor: 2.305755204698305, min opp score: 195.01361189096625, id: 37137, score: 45
gen alive: 23, params: corner divisor: 2.1637603665883565, corner exponent: 1.6384577651076253, min opp score: 140.64327332353807, danger divisor: 2.55846266216978, id: 34636, score: 45
gen alive: 23, params: danger divisor: 2.305755204698305, min opp score: 316.239352851628, corner divisor: 1.8908946854051345, corner exponent: 2.5580553710702327, id: 38141, score: 45
gen alive: 23, params: corner divisor: 2.438497591931453, corner exponent: 2.971271345743081, danger divisor: 3.6695732516180946, min opp score: 284.6640336040204, id: 38215, score: 45
gen alive: 21, params: danger divisor: 2.305755204698305, min opp score: 372.75217090664245, corner divisor: 2.862241644415418, corner exponent: 2.5580553710702327, id: 35652, score: 45
gen alive: 19, params: corner divisor: 2.862241644415418, corner exponent: 2.65964097961648, min opp score: 122.4941592700856, danger divisor: 2.914264166191812, id: 35093, score: 45
gen alive: 19, params: corner divisor: 1.4141726915481594, corner exponent: 1.373209776044789, danger divisor: 1.286596863030676, min opp score: 839.0136674481844, id: 35537, score: 45
gen alive: 19, params: corner divisor: 1.8908946854051345, corner exponent: 2.5580553710702327, min opp score: 159.49531753453243, danger divisor: 2.305755204698305, id: 37669, score: 45
gen alive: 19, params: min opp score: 195.01361189096625, danger divisor: 2.305755204698305, corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, id: 38149, score: 45
gen alive: 17, params: corner divisor: 2.862241644415418, corner exponent: 1.7007481374325488, min opp score: 139.1762947009676, danger divisor: 2.550749837089523, id: 37717, score: 45
gen alive: 15, params: danger divisor: 2.7610173220029974, min opp score: 548.7089468974793, corner divisor: 1.5867073576676085, corner exponent: 2.5580553710702327, id: 35644, score: 45
gen alive: 15, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, danger divisor: 2.7610173220029974, min opp score: 773.3235182382551, id: 36887, score: 45
gen alive: 11, params: corner divisor: 2.865263203361331, corner exponent: 2.9205054793150933, min opp score: 770.3702258800477, danger divisor: 3.7707631785755833, id: 37091, score: 45
gen alive: 11, params: corner divisor: 1.9610570744336302, corner exponent: 1.3668302467169875, danger divisor: 1.907414930420253, min opp score: 272.0247272189096, id: 34572, score: 45
gen alive: 9, params: corner divisor: 1.8908946854051345, corner exponent: 2.6666326185896345, danger divisor: 1.278296849099592, min opp score: 177.30821130212968, id: 35027, score: 45
gen alive: 7, params: corner divisor: 1.8908946854051345, corner exponent: 2.2759086394161656, danger divisor: 2.305755204698305, min opp score: 609.9384936000849, id: 34689, score: 45
gen alive: 6, params: min opp score: 225.16350858174155, danger divisor: 10.335430709947717, corner divisor: 1.0306314959987315, corner exponent: 2.65964097961648, id: 34911, score: 45
gen alive: 6, params: corner divisor: 1.9610570744336302, corner exponent: 1.3668302467169875, danger divisor: 7.159931147068272, min opp score: 272.0247272189096, id: 38111, score: 45
gen alive: 1, params: corner divisor: 1.0093068952808855, corner exponent: 2.5580553710702327, danger divisor: 2.6992676062472203, min opp score: 264.6591128011194, id: 37163, score: 45
gen alive: 26, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, min opp score: 139.1762947009676, danger divisor: 1.5390558275077049, id: 31627, score: 43
gen alive: 22, params: corner divisor: 1.5674031545418696, corner exponent: 2.998997981500411, danger divisor: 2.305755204698305, min opp score: 177.30821130212968, id: 36604, score: 43
gen alive: 20, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 2.305755204698305, min opp score: 209.6381328125266, id: 38208, score: 43
gen alive: 18, params: min opp score: 872.3638929852237, danger divisor: 1.286596863030676, corner divisor: 1.8908946854051345, corner exponent: 2.4558780495786436, id: 37636, score: 43
gen alive: 8, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 4.99543212518088, min opp score: 275.69031241100663, id: 38069, score: 43
gen alive: 3, params: corner divisor: 1.924872582001383, corner exponent: 1.66953037808612, danger divisor: 1.4941192249339745, min opp score: 372.38749032980184, id: 38059, score: 43
gen alive: 29, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, min opp score: 148.5830980749371, danger divisor: 2.272649183166843, id: 32560, score: 42
gen alive: 27, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, min opp score: 140.64327332353807, danger divisor: 1.286596863030676, id: 38219, score: 42
gen alive: 26, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, min opp score: 209.6381328125266, danger divisor: 2.305755204698305, id: 37156, score: 42
gen alive: 24, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, danger divisor: 2.305755204698305, min opp score: 202.5749573151316, id: 38226, score: 42
gen alive: 23, params: corner divisor: 2.862241644415418, corner exponent: 2.8664371522540826, min opp score: 333.68306023634824, danger divisor: 1.286596863030676, id: 34698, score: 42
gen alive: 23, params: corner divisor: 2.862241644415418, corner exponent: 2.8664371522540826, min opp score: 189.06154507642202, danger divisor: 2.7610173220029974, id: 37144, score: 42
gen alive: 21, params: corner divisor: 2.862241644415418, corner exponent: 2.5580553710702327, danger divisor: 2.305755204698305, min opp score: 202.5749573151316, id: 36170, score: 42
gen alive: 21, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, min opp score: 101.91333084099588, danger divisor: 1.0824483397993152, id: 38170, score: 42
gen alive: 21, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, min opp score: 333.68306023634824, danger divisor: 1.286596863030676, id: 38185, score: 42
gen alive: 19, params: corner divisor: 6.419771640313256, corner exponent: 2.6939913295121265, min opp score: 140.64327332353807, danger divisor: 17.144606100694446, id: 34451, score: 42
gen alive: 19, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, danger divisor: 7.379015044942179, min opp score: 144.36856232262755, id: 38139, score: 42
gen alive: 19, params: corner divisor: 1.9130252648200337, corner exponent: 2.887936018192521, danger divisor: 2.305755204698305, min opp score: 765.7284619965599, id: 38142, score: 42
gen alive: 19, params: min opp score: 139.1762947009676, danger divisor: 1.5905620612975229, corner divisor: 1.924872582001383, corner exponent: 2.3348231010915717, id: 38255, score: 42
gen alive: 16, params: corner divisor: 1.8908946854051345, corner exponent: 2.3348231010915717, danger divisor: 1.2795981536117687, min opp score: 212.75495741371265, id: 33566, score: 42
gen alive: 15, params: corner divisor: 1.8908946854051345, corner exponent: 2.38644096947826, danger divisor: 2.272649183166843, min opp score: 148.5830980749371, id: 38254, score: 42
gen alive: 13, params: corner divisor: 4.570091971540577, corner exponent: 2.6666326185896345, min opp score: 284.6640336040204, danger divisor: 8.497148044118942, id: 37119, score: 42
gen alive: 13, params: corner divisor: 4.3757913597214255, corner exponent: 2.2736765941280996, min opp score: 189.06154507642202, danger divisor: 5.566037495357473, id: 38037, score: 42
gen alive: 13, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, danger divisor: 7.379015044942179, min opp score: 181.7485407405625, id: 38137, score: 42
gen alive: 11, params: danger divisor: 2.305755204698305, min opp score: 235.057747182567, corner divisor: 2.438497591931453, corner exponent: 2.8518345300175136, id: 32570, score: 42
gen alive: 10, params: corner divisor: 2.862241644415418, corner exponent: 1.9600207001808965, min opp score: 112.88912744156491, danger divisor: 2.914264166191812, id: 37367, score: 42
gen alive: 9, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, danger divisor: 9.154363815628427, min opp score: 270.91836504972025, id: 38232, score: 42
gen alive: 8, params: corner divisor: 2.2245316205770544, corner exponent: 1.9600207001808965, min opp score: 112.88912744156491, danger divisor: 2.305755204698305, id: 38174, score: 42
gen alive: 17, params: min opp score: 122.4941592700856, danger divisor: 1.286596863030676, corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, id: 38275, score: 41
gen alive: 15, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, min opp score: 271.28240398260687, danger divisor: 13.115119844251547, id: 37855, score: 41
gen alive: 12, params: corner divisor: 1.4141726915481594, corner exponent: 2.998997981500411, danger divisor: 1.5390558275077049, min opp score: 455.21961848976747, id: 36357, score: 41
gen alive: 17, params: corner divisor: 2.438497591931453, corner exponent: 2.9196664097343463, danger divisor: 2.55846266216978, min opp score: 201.6735042815908, id: 36343, score: 40
gen alive: 17, params: min opp score: 262.7671190271276, danger divisor: 1.0824483397993152, corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, id: 37178, score: 40
gen alive: 5, params: corner divisor: 4.462226628781757, corner exponent: 2.9463499672509865, min opp score: 498.47496147418167, danger divisor: 2.305755204698305, id: 37995, score: 40
gen alive: 1, params: corner divisor: 6.124959370138962, corner exponent: 2.982921201695526, min opp score: 599.0345168720596, danger divisor: 2.2728908901047955, id: 37667, score: 40
gen alive: 34, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 2.7610173220029974, min opp score: 284.6640336040204, id: 35137, score: 39
gen alive: 26, params: danger divisor: 2.914264166191812, min opp score: 139.1762947009676, corner divisor: 2.862241644415418, corner exponent: 2.5580553710702327, id: 35592, score: 39
gen alive: 23, params: corner divisor: 2.862241644415418, corner exponent: 2.2759086394161656, danger divisor: 1.867775139352426, min opp score: 784.7806318117356, id: 37682, score: 39
gen alive: 21, params: corner divisor: 2.862241644415418, corner exponent: 2.8664371522540826, danger divisor: 2.305755204698305, min opp score: 808.6402356021048, id: 35663, score: 39
gen alive: 21, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 2.305755204698305, min opp score: 209.6381328125266, id: 38186, score: 39
gen alive: 20, params: corner divisor: 1.9610570744336302, corner exponent: 2.2736765941280996, danger divisor: 1.286596863030676, min opp score: 113.04675385150676, id: 37151, score: 39
gen alive: 20, params: corner divisor: 1.5674031545418696, corner exponent: 2.6666326185896345, min opp score: 139.1762947009676, danger divisor: 2.7610173220029974, id: 38259, score: 39
gen alive: 18, params: corner divisor: 1.924872582001383, corner exponent: 2.3348231010915717, danger divisor: 2.305755204698305, min opp score: 872.3638929852237, id: 38256, score: 39
gen alive: 17, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 2.7610173220029974, min opp score: 971.9679862024798, id: 37889, score: 39
gen alive: 17, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, min opp score: 148.5830980749371, danger divisor: 1.4941192249339745, id: 38234, score: 39
gen alive: 17, params: corner divisor: 2.2245316205770544, corner exponent: 2.3899496837304257, danger divisor: 1.286596863030676, min opp score: 113.04675385150676, id: 38260, score: 39
gen alive: 15, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 2.305755204698305, min opp score: 275.69031241100663, id: 37469, score: 39
gen alive: 13, params: min opp score: 264.6591128011194, danger divisor: 5.055701253778883, corner divisor: 1.5867073576676085, corner exponent: 2.5580553710702327, id: 37215, score: 39
gen alive: 13, params: corner divisor: 6.2360637355103865, corner exponent: 2.56092956119058, danger divisor: 2.272649183166843, min opp score: 181.24629162465823, id: 38119, score: 39
gen alive: 11, params: corner divisor: 2.862241644415418, corner exponent: 1.6647801570494316, min opp score: 359.88964348472723, danger divisor: 3.915028182108931, id: 37459, score: 39
gen alive: 10, params: corner divisor: 4.570091971540577, corner exponent: 2.6666326185896345, min opp score: 209.6381328125266, danger divisor: 12.055581167598595, id: 35455, score: 39
gen alive: 10, params: corner divisor: 1.4141726915481594, corner exponent: 2.998997981500411, min opp score: 196.2611985828596, danger divisor: 3.8503040376021476, id: 38021, score: 39
gen alive: 10, params: corner divisor: 2.2245316205770544, corner exponent: 2.3348231010915717, danger divisor: 1.5390558275077049, min opp score: 529.8483940352711, id: 38150, score: 39
gen alive: 7, params: corner divisor: 2.2245316205770544, corner exponent: 2.3899496837304257, min opp score: 529.8483940352711, danger divisor: 2.305755204698305, id: 36359, score: 39
gen alive: 6, params: corner divisor: 2.862241644415418, corner exponent: 1.6647801570494316, min opp score: 272.5290099221962, danger divisor: 3.915028182108931, id: 37921, score: 39
gen alive: 3, params: corner divisor: 1.9610570744336302, corner exponent: 1.3668302467169875, danger divisor: 9.154363815628427, min opp score: 245.07553743951323, id: 34431, score: 39
gen alive: 1, params: corner divisor: 1.4446526150119707, corner exponent: 1.4955933007394728, danger divisor: 2.7610173220029974, min opp score: 202.61908407918094, id: 38093, score: 39
gen alive: 1, params: corner divisor: 3.273675241879083, corner exponent: 2.8911606256850733, min opp score: 122.4941592700856, danger divisor: 12.64289886784258, id: 37507, score: 39
gen alive: 1, params: corner divisor: 1.9872282805113999, corner exponent: 2.6666326185896345, danger divisor: 1.286596863030676, min opp score: 641.4352517072233, id: 37674, score: 39
gen alive: 1, params: danger divisor: 3.3571712747421043, min opp score: 774.3560044676389, id: 37571, score: 39
gen alive: 14, params: min opp score: 139.1762947009676, danger divisor: 2.550749837089523, corner divisor: 11.467246620656477, corner exponent: 2.2201989885743894, id: 38007, score: 38
gen alive: 22, params: danger divisor: 2.550749837089523, min opp score: 548.7089468974793, corner divisor: 1.5867073576676085, corner exponent: 2.5580553710702327, id: 38147, score: 37
gen alive: 18, params: danger divisor: 2.550749837089523, min opp score: 196.2611985828596, corner divisor: 1.4141726915481594, corner exponent: 2.5580553710702327, id: 38210, score: 37
gen alive: 18, params: corner divisor: 2.862241644415418, corner exponent: 2.998997981500411, danger divisor: 8.550180647136285, min opp score: 277.92694340288926, id: 38261, score: 37
gen alive: 17, params: corner divisor: 2.862241644415418, corner exponent: 2.8664371522540826, min opp score: 189.06154507642202, danger divisor: 15.497410505179039, id: 38273, score: 37
gen alive: 15, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 2.305755204698305, min opp score: 144.36856232262755, id: 38264, score: 37
gen alive: 14, params: corner divisor: 1.8908946854051345, corner exponent: 2.6666326185896345, danger divisor: 1.5390558275077049, min opp score: 284.6640336040204, id: 38148, score: 37
gen alive: 12, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 2.914264166191812, min opp score: 170.58405237342106, id: 38163, score: 37
gen alive: 10, params: corner divisor: 3.8388720256400437, corner exponent: 2.65964097961648, danger divisor: 17.624982394363755, min opp score: 202.5749573151316, id: 37971, score: 37
gen alive: 7, params: corner divisor: 4.570091971540577, corner exponent: 2.6666326185896345, min opp score: 181.7485407405625, danger divisor: 1.6965623029397623, id: 38223, score: 37
gen alive: 6, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 1.5390558275077049, min opp score: 486.0454889911488, id: 35845, score: 37
gen alive: 5, params: corner divisor: 4.92266534720958, corner exponent: 2.4179318038452977, min opp score: 112.88912744156491, danger divisor: 9.379504089622234, id: 37933, score: 37
gen alive: 29, params: corner divisor: 1.4141726915481594, corner exponent: 2.8664371522540826, min opp score: 202.5749573151316, danger divisor: 1.7502101156723189, id: 34597, score: 36
gen alive: 29, params: danger divisor: 1.867775139352426, min opp score: 316.239352851628, corner divisor: 2.862241644415418, corner exponent: 2.5580553710702327, id: 38247, score: 36
gen alive: 28, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 2.305755204698305, min opp score: 181.24629162465823, id: 30511, score: 36
gen alive: 25, params: corner divisor: 2.862241644415418, corner exponent: 2.8664371522540826, min opp score: 181.24629162465823, danger divisor: 2.914264166191812, id: 38159, score: 36
gen alive: 23, params: corner divisor: 1.8908946854051345, corner exponent: 2.3348231010915717, danger divisor: 1.721555916548688, min opp score: 209.6381328125266, id: 35141, score: 36
gen alive: 23, params: corner divisor: 1.5674031545418696, corner exponent: 2.998997981500411, danger divisor: 7.379015044942179, min opp score: 177.30821130212968, id: 38180, score: 36
gen alive: 21, params: danger divisor: 2.305755204698305, min opp score: 210.97974675215204, corner divisor: 1.5867073576676085, corner exponent: 2.8664371522540826, id: 38230, score: 36
gen alive: 21, params: corner divisor: 1.924872582001383, corner exponent: 2.998997981500411, danger divisor: 2.550749837089523, min opp score: 139.1762947009676, id: 38252, score: 36
gen alive: 20, params: corner divisor: 1.8908946854051345, corner exponent: 2.998997981500411, danger divisor: 1.5390558275077049, min opp score: 284.6640336040204, id: 37760, score: 36
gen alive: 20, params: corner divisor: 1.9610570744336302, corner exponent: 2.2736765941280996, danger divisor: 1.286596863030676, min opp score: 186.51853826082674, id: 38130, score: 36
gen alive: 19, params: corner divisor: 2.865263203361331, corner exponent: 2.65964097961648, min opp score: 122.4941592700856, danger divisor: 3.7707631785755833, id: 36175, score: 36
gen alive: 19, params: corner divisor: 2.862241644415418, corner exponent: 2.6666326185896345, min opp score: 139.1762947009676, danger divisor: 2.305755204698305, id: 38144, score: 36
gen alive: 19, params: corner divisor: 1.4141726915481594, corner exponent: 2.971271345743081, min opp score: 815.857349039097, danger divisor: 1.286596863030676, id: 38198, score: 36
gen alive: 18, params: min opp score: 202.5749573151316, danger divisor: 1.286596863030676, corner divisor: 1.8908946854051345, corner exponent: 2.4558780495786436, id: 38211, score: 36
gen alive: 17, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, min opp score: 548.7089468974793, danger divisor: 3.3571712747421043, id: 38175, score: 36
gen alive: 16, params: corner divisor: 1.8908946854051345, corner exponent: 2.5580553710702327, min opp score: 139.1762947009676, danger divisor: 3.3571712747421043, id: 38161, score: 36
gen alive: 15, params: corner divisor: 1.4141726915481594, corner exponent: 2.8664371522540826, min opp score: 107.04758828599272, danger divisor: 8.920708460993684, id: 38013, score: 36
gen alive: 15, params: corner divisor: 1.4141726915481594, corner exponent: 2.553359111662955, min opp score: 803.7664128280127, danger divisor: 2.550749837089523, id: 38134, score: 36
gen alive: 15, params: min opp score: 101.91333084099588, danger divisor: 2.550749837089523, corner divisor: 2.862241644415418, corner exponent: 2.3348231010915717, id: 38153, score: 36
gen alive: 15, params: corner divisor: 2.438497591931453, corner exponent: 2.2598701791750018, danger divisor: 7.597901098502863, min opp score: 264.6591128011194, id: 38268, score: 36
gen alive: 14, params: corner divisor: 2.438497591931453, corner exponent: 2.971271345743081, min opp score: 815.857349039097, danger divisor: 2.305755204698305, id: 36915, score: 36
gen alive: 14, params: min opp score: 139.1762947009676, danger divisor: 6.293149475098999, corner divisor: 1.924872582001383, corner exponent: 2.3348231010915717, id: 37923, score: 36
gen alive: 14, params: corner divisor: 1.5674031545418696, corner exponent: 2.6666326185896345, min opp score: 144.36856232262755, danger divisor: 8.036951310522213, id: 38049, score: 36
