gen alive: 20, params: corner divisor: 1.8908946854051345, corner exponent: 1.5630166598776734, danger divisor: 4.295207225377153, min opp score: 163.7480399503214, id: 16713, score: 60
gen alive: 15, params: danger divisor: 2.55846266216978, corner divisor: 2.736502375353304, corner exponent: 2.926535870789451, min opp score: 115.36442148251422, id: 17773, score: 39
gen alive: 14, params: corner divisor: 3.6361477014602683, corner exponent: 2.65964097961648, min opp score: 188.76724814415502, danger divisor: 4.055048026648271, id: 14813, score: 39
gen alive: 13, params: corner divisor: 1.8908946854051345, corner exponent: 2.7035133679012513, min opp score: 558.3109721984129, danger divisor: 2.55846266216978, id: 17244, score: 39
gen alive: 13, params: corner divisor: 5.940756489142167, corner exponent: 2.926535870789451, danger divisor: 4.024877060539588, min opp score: 279.83659789538046, id: 17762, score: 39
gen alive: 12, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 433.05631103347145, danger divisor: 3.8928310447221497, id: 17346, score: 39
gen alive: 12, params: corner divisor: 5.940756489142167, corner exponent: 2.971271345743081, min opp score: 249.38301574882087, danger divisor: 5.939672117556757, id: 15762, score: 39
gen alive: 11, params: min opp score: 499.77724644018997, danger divisor: 1.7502101156723189, corner divisor: 1.4141726915481594, corner exponent: 2.65964097961648, id: 16191, score: 39
gen alive: 11, params: corner divisor: 1.4141726915481594, corner exponent: 2.65964097961648, min opp score: 278.3689337039647, danger divisor: 2.8710771052242645, id: 17645, score: 39
gen alive: 10, params: corner divisor: 2.178877825136006, corner exponent: 2.926535870789451, min opp score: 178.10988402447282, danger divisor: 14.885613025156534, id: 17350, score: 39
gen alive: 9, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, min opp score: 760.7363457496374, danger divisor: 1.229258509662097, id: 16216, score: 39
gen alive: 8, params: danger divisor: 9.575912904007094, corner divisor: 1.5674031545418696, corner exponent: 2.2759086394161656, min opp score: 262.8490998536405, id: 17270, score: 39
gen alive: 8, params: corner divisor: 3.6361477014602683, corner exponent: 2.65964097961648, min opp score: 279.83659789538046, danger divisor: 11.938694414640931, id: 17844, score: 39
gen alive: 8, params: corner divisor: 1.8328395768565837, corner exponent: 2.7896590367469596, min opp score: 467.54612106367586, danger divisor: 1.633265478175663, id: 17877, score: 39
gen alive: 7, params: corner divisor: 1.8908946854051345, corner exponent: 1.3562311060142358, danger divisor: 8.511689386722242, min opp score: 104.61670016608777, id: 17793, score: 39
gen alive: 7, params: corner divisor: 1.8908946854051345, corner exponent: 1.193912119031407, danger divisor: 2.55846266216978, min opp score: 644.588341624056, id: 17830, score: 39
gen alive: 6, params: corner divisor: 3.4147789711091847, corner exponent: 1.3562311060142358, min opp score: 104.61670016608777, danger divisor: 9.94536900919892, id: 16503, score: 39
gen alive: 5, params: min opp score: 178.10988402447282, danger divisor: 6.409544205674555, corner divisor: 11.489429828961788, corner exponent: 1.9208111677501662, id: 17607, score: 39
gen alive: 4, params: corner divisor: 3.5370921939325424, corner exponent: 2.1914854168971973, danger divisor: 12.162526838198778, min opp score: 279.83659789538046, id: 16575, score: 39
gen alive: 4, params: corner divisor: 2.178877825136006, corner exponent: 2.2736765941280996, min opp score: 943.1205807897032, danger divisor: 1.1717302038063535, id: 17471, score: 39
gen alive: 4, params: corner divisor: 1.5674031545418696, corner exponent: 2.65964097961648, min opp score: 204.48655731635913, danger divisor: 3.606941368718547, id: 17539, score: 39
gen alive: 4, params: corner divisor: 9.532782229564548, corner exponent: 2.274249907665836, min opp score: 178.10988402447282, danger divisor: 2.7610173220029974, id: 17595, score: 39
gen alive: 4, params: corner divisor: 1.4141726915481594, corner exponent: 2.65964097961648, min opp score: 731.9958254652872, danger divisor: 1.4812188442407366, id: 17613, score: 39
gen alive: 4, params: corner divisor: 1.8908946854051345, corner exponent: 1.193912119031407, danger divisor: 13.237833499978036, min opp score: 279.83659789538046, id: 17619, score: 39
gen alive: 4, params: danger divisor: 1.8313780100956953, min opp score: 786.9988409330773, corner divisor: 3.605261203207647, corner exponent: 2.284616607488328, id: 17679, score: 39
gen alive: 3, params: danger divisor: 2.55846266216978, min opp score: 160.2259678047673, corner divisor: 1.8328395768565837, corner exponent: 2.8664371522540826, id: 17661, score: 39
gen alive: 2, params: corner divisor: 12.576671017299736, corner exponent: 1.1889911245281735, min opp score: 159.0965218328688, danger divisor: 18.929748561425885, id: 17479, score: 39
gen alive: 1, params: danger divisor: 7.114131553448325, min opp score: 962.0195654525002, corner divisor: 8.015088678042044, corner exponent: 2.378378518401725, id: 17583, score: 39
gen alive: 1, params: corner divisor: 8.660896695001124, corner exponent: 2.9599351867815935, min opp score: 266.70951320015695, danger divisor: 4.142191969317835, id: 17913, score: 39
gen alive: 1, params: corner divisor: 5.940756489142167, corner exponent: 2.971271345743081, min opp score: 256.6374134791838, danger divisor: 3.4677449675773575, id: 17248, score: 39
gen alive: 4, params: corner divisor: 7.099013005251832, corner exponent: 2.4667691657204243, min opp score: 118.82535495969316, danger divisor: 12.102765100020177, id: 17647, score: 38
gen alive: 22, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, min opp score: 499.77724644018997, danger divisor: 2.305755204698305, id: 17290, score: 37
gen alive: 16, params: min opp score: 228.97772037434942, danger divisor: 2.914264166191812, corner divisor: 1.8328395768565837, corner exponent: 1.7520585311117283, id: 17750, score: 37
gen alive: 15, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 153.88304749693788, danger divisor: 5.2921199125345995, id: 13871, score: 37
gen alive: 14, params: danger divisor: 1.6998414553909156, min opp score: 115.36442148251422, corner divisor: 1.4141726915481594, corner exponent: 2.971271345743081, id: 17315, score: 37
gen alive: 13, params: min opp score: 181.52438470557382, danger divisor: 14.739583028906614, corner divisor: 1.8328395768565837, corner exponent: 1.7520585311117283, id: 17071, score: 37
gen alive: 11, params: corner divisor: 1.924872582001383, corner exponent: 2.5487206557187614, min opp score: 724.0510699394505, danger divisor: 2.248509033067041, id: 16203, score: 37
gen alive: 8, params: corner divisor: 2.178877825136006, corner exponent: 2.2736765941280996, min opp score: 113.38561415729768, danger divisor: 3.089986759800318, id: 15613, score: 37
gen alive: 8, params: corner divisor: 5.799198960720406, corner exponent: 2.411900159073113, min opp score: 178.10988402447282, danger divisor: 1.4566614460665415, id: 17826, score: 37
gen alive: 4, params: corner divisor: 5.8215087402494365, corner exponent: 1.0222434211002274, danger divisor: 11.938694414640931, min opp score: 522.7601988628378, id: 17527, score: 37
gen alive: 1, params: danger divisor: 1.4876654696251377, min opp score: 809.6924222523942, corner divisor: 4.289725095428629, corner exponent: 2.762258800935424, id: 16935, score: 37
gen alive: 24, params: corner divisor: 1.924872582001383, corner exponent: 2.65964097961648, min opp score: 118.82535495969316, danger divisor: 14.81659680647424, id: 9037, score: 36
gen alive: 21, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, min opp score: 228.97772037434942, danger divisor: 2.305755204698305, id: 17799, score: 36
gen alive: 19, params: danger divisor: 2.55846266216978, min opp score: 188.76724814415502, corner divisor: 1.8328395768565837, corner exponent: 2.8664371522540826, id: 15228, score: 36
gen alive: 17, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 153.88304749693788, danger divisor: 2.1153921461442295, id: 17787, score: 36
gen alive: 16, params: danger divisor: 1.4876654696251377, min opp score: 992.3383588347476, corner divisor: 1.4141726915481594, corner exponent: 2.8664371522540826, id: 17449, score: 36
gen alive: 16, params: corner divisor: 1.8908946854051345, corner exponent: 1.5630166598776734, danger divisor: 7.339005870526842, min opp score: 163.7480399503214, id: 17819, score: 36
gen alive: 14, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 2.305755204698305, min opp score: 178.10988402447282, id: 17227, score: 36
gen alive: 14, params: min opp score: 499.77724644018997, danger divisor: 2.9353999173281675, corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, id: 17759, score: 36
gen alive: 13, params: corner divisor: 1.4141726915481594, corner exponent: 2.447314021132393, min opp score: 115.36442148251422, danger divisor: 2.6547548379639605, id: 14529, score: 36
gen alive: 12, params: min opp score: 378.0428378100761, danger divisor: 4.300232389446088, corner divisor: 1.8908946854051345, corner exponent: 2.259449548996067, id: 16834, score: 36
gen alive: 12, params: corner divisor: 1.4141726915481594, corner exponent: 2.7267100482563587, min opp score: 371.15735992556506, danger divisor: 2.6547548379639605, id: 17341, score: 36
gen alive: 12, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, min opp score: 580.1998081906117, danger divisor: 2.9353999173281675, id: 17505, score: 36
gen alive: 11, params: corner divisor: 6.035699961981355, corner exponent: 1.859001772395734, min opp score: 103.51514861168721, danger divisor: 14.81659680647424, id: 16280, score: 36
gen alive: 11, params: corner divisor: 1.924872582001383, corner exponent: 1.0144370930450035, danger divisor: 2.305755204698305, min opp score: 118.82535495969316, id: 17808, score: 36
gen alive: 11, params: min opp score: 188.76724814415502, corner divisor: 3.6361477014602683, corner exponent: 2.2736765941280996, danger divisor: 1.7502101156723189, id: 17851, score: 36
