gen alive: 28, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, min opp score: 181.24629162465823, danger divisor: 2.0132378886645625, id: 51484, score: 55
gen alive: 21, params: corner divisor: 1.0290058383826213, corner exponent: 2.797041700236501, danger divisor: 2.272649183166843, min opp score: 144.36856232262755, id: 53498, score: 40
gen alive: 19, params: corner divisor: 1.5867073576676085, corner exponent: 2.998997981500411, min opp score: 159.49531753453243, danger divisor: 2.0972189326494486, id: 51532, score: 40
gen alive: 15, params: corner divisor: 3.3543983211808075, corner exponent: 2.8518345300175136, min opp score: 144.36856232262755, danger divisor: 2.2102909283413843, id: 52975, score: 40
gen alive: 13, params: corner divisor: 1.4141726915481594, corner exponent: 2.8664371522540826, danger divisor: 7.253770109707486, min opp score: 290.43359062424986, chip divisor: 16.303502683449164, id: 53476, score: 40
gen alive: 11, params: corner divisor: 2.862241644415418, corner exponent: 2.2092253401801756, min opp score: 355.00746901397827, danger divisor: 6.721703162518859, id: 53483, score: 40
gen alive: 2, params: corner divisor: 2.254283774640066, corner exponent: 1.2397645215586364, min opp score: 180.95694883838303, danger divisor: 2.0972189326494486, id: 52444, score: 40
gen alive: 35, params: corner divisor: 1.924872582001383, corner exponent: 2.8518345300175136, min opp score: 316.239352851628, danger divisor: 2.640211854803856, id: 51406, score: 39
gen alive: 35, params: corner divisor: 2.862241644415418, corner exponent: 2.592441284884862, danger divisor: 7.597901098502863, min opp score: 273.07473081803323, id: 50466, score: 39
gen alive: 32, params: corner divisor: 2.862241644415418, corner exponent: 1.7520585311117283, danger divisor: 2.272649183166843, min opp score: 141.34469833936106, id: 52936, score: 39
gen alive: 30, params: corner divisor: 1.924872582001383, corner exponent: 1.7520585311117283, danger divisor: 2.272649183166843, min opp score: 152.42264594012372, id: 52030, score: 39
gen alive: 29, params: corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, danger divisor: 1.3608522065063957, min opp score: 290.43359062424986, id: 52011, score: 39
gen alive: 28, params: corner divisor: 3.796031908071946, corner exponent: 2.8518345300175136, min opp score: 729.5290159506916, danger divisor: 1.907414930420253, id: 53536, score: 39
gen alive: 25, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, danger divisor: 2.305755204698305, min opp score: 422.62866005435524, id: 48952, score: 39
gen alive: 24, params: corner divisor: 1.5867073576676085, corner exponent: 2.8664371522540826, danger divisor: 2.1363654620757626, min opp score: 122.4941592700856, id: 49993, score: 39
gen alive: 24, params: corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, danger divisor: 1.3608522065063957, min opp score: 122.4941592700856, id: 53431, score: 39
gen alive: 23, params: corner divisor: 1.924872582001383, corner exponent: 2.170852166339228, min opp score: 117.71785595641863, danger divisor: 2.1363654620757626, id: 53445, score: 39
gen alive: 22, params: danger divisor: 3.113721459776067, min opp score: 359.66792885231195, corner divisor: 2.715330114932948, corner exponent: 2.5580553710702327, id: 47928, score: 39
gen alive: 22, params: corner divisor: 1.924872582001383, corner exponent: 1.413267176660802, danger divisor: 2.640211854803856, min opp score: 139.1762947009676, id: 52462, score: 39
gen alive: 22, params: corner divisor: 3.796031908071946, corner exponent: 2.8518345300175136, min opp score: 314.11976587943013, danger divisor: 8.540115688909996, id: 53452, score: 39
gen alive: 22, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, min opp score: 159.49531753453243, danger divisor: 8.864534486213927, id: 53455, score: 39
gen alive: 22, params: corner divisor: 2.6577319412927625, corner exponent: 1.7520585311117283, danger divisor: 2.305755204698305, min opp score: 113.04675385150676, id: 53477, score: 39
gen alive: 22, params: corner divisor: 1.4141726915481594, corner exponent: 2.8664371522540826, min opp score: 290.43359062424986, danger divisor: 1.907414930420253, id: 53518, score: 39
gen alive: 22, params: corner divisor: 2.862241644415418, corner exponent: 2.592441284884862, min opp score: 273.07473081803323, danger divisor: 1.3608522065063957, id: 53547, score: 39
gen alive: 22, params: corner divisor: 3.0853759991241896, corner exponent: 1.7273098896886179, min opp score: 122.4941592700856, danger divisor: 11.813023059314881, id: 53551, score: 39
gen alive: 21, params: corner divisor: 1.8908946854051345, corner exponent: 1.7273098896886179, danger divisor: 6.375920604431782, min opp score: 122.4941592700856, id: 53522, score: 39
gen alive: 20, params: corner divisor: 2.862241644415418, corner exponent: 2.998997981500411, min opp score: 113.04675385150676, danger divisor: 11.813023059314881, id: 53485, score: 39
gen alive: 20, params: danger divisor: 2.305755204698305, min opp score: 422.62866005435524, corner divisor: 2.715330114932948, corner exponent: 2.2092253401801756, id: 53500, score: 39
gen alive: 18, params: corner divisor: 1.0290058383826213, corner exponent: 2.998997981500411, danger divisor: 1.867775139352426, min opp score: 232.46216463846196, id: 53441, score: 39
gen alive: 17, params: corner divisor: 1.924872582001383, corner exponent: 1.413267176660802, danger divisor: 2.0132378886645625, min opp score: 422.62866005435524, id: 53471, score: 39
gen alive: 16, params: corner divisor: 3.371944044138247, corner exponent: 1.9600207001808965, danger divisor: 3.850835856267736, min opp score: 144.36856232262755, id: 51960, score: 39
gen alive: 15, params: corner divisor: 1.5867073576676085, corner exponent: 2.8518345300175136, danger divisor: 1.31974678349461, min opp score: 670.8911148558536, id: 52431, score: 39
gen alive: 14, params: corner divisor: 1.924872582001383, corner exponent: 1.413267176660802, danger divisor: 15.93588998166148, min opp score: 103.50049571456505, id: 53005, score: 39
gen alive: 14, params: corner divisor: 1.5867073576676085, corner exponent: 2.6183337165614438, danger divisor: 1.867775139352426, min opp score: 670.8911148558536, id: 53060, score: 39
gen alive: 14, params: corner divisor: 5.188338061268528, corner exponent: 2.1008659481740906, danger divisor: 2.640211854803856, min opp score: 129.45426664334602, id: 53395, score: 39
gen alive: 13, params: corner divisor: 1.5867073576676085, corner exponent: 1.861255411229122, danger divisor: 2.1363654620757626, min opp score: 122.4941592700856, id: 52867, score: 39
gen alive: 12, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, danger divisor: 3.8816318029626142, min opp score: 235.07986777610571, id: 53385, score: 39
gen alive: 11, params: danger divisor: 2.7610173220029974, min opp score: 285.2305679039006, corner divisor: 2.715330114932948, corner exponent: 1.7173015525225386, id: 52637, score: 39
gen alive: 11, params: corner divisor: 4.4149792997536625, corner exponent: 2.8570447983143348, min opp score: 147.71888365317977, danger divisor: 5.100605570527102, id: 51805, score: 39
gen alive: 10, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, danger divisor: 3.214631474519019, min opp score: 155.50380270918882, id: 51623, score: 39
gen alive: 10, params: corner divisor: 1.4141726915481594, corner exponent: 2.5866959707676767, danger divisor: 1.3608522065063957, min opp score: 331.7253434537055, id: 53463, score: 39
gen alive: 9, params: corner divisor: 3.371944044138247, corner exponent: 2.8518345300175136, min opp score: 220.0928052520598, danger divisor: 2.292689906169952, id: 52323, score: 39
gen alive: 9, params: danger divisor: 5.100605570527102, min opp score: 273.07473081803323, corner divisor: 2.142999269167375, corner exponent: 2.2919101171518905, id: 53261, score: 39
gen alive: 9, params: corner divisor: 1.924872582001383, corner exponent: 1.7520585311117283, danger divisor: 1.867775139352426, min opp score: 372.70656915817875, id: 53287, score: 39
gen alive: 8, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, danger divisor: 2.7610173220029974, min opp score: 411.33552292211056, id: 52825, score: 39
gen alive: 8, params: corner divisor: 2.862241644415418, corner exponent: 1.9563898692376067, min opp score: 877.0242726072153, danger divisor: 1.907414930420253, id: 53201, score: 39
gen alive: 8, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, min opp score: 355.00746901397827, danger divisor: 7.535899748117555, id: 53393, score: 39
gen alive: 8, params: corner divisor: 1.5867073576676085, corner exponent: 2.998997981500411, min opp score: 103.50049571456505, danger divisor: 3.214631474519019, id: 53549, score: 39
gen alive: 2, params: corner divisor: 2.293459798726788, corner exponent: 2.998997981500411, min opp score: 343.6868143722128, danger divisor: 5.632381922320481, id: 52427, score: 39
gen alive: 1, params: corner divisor: 3.17903758610548, corner exponent: 2.922725291470627, min opp score: 174.63972453074246, danger divisor: 10.180098227840002, id: 52631, score: 39
gen alive: 1, params: min opp score: 253.30028551098246, danger divisor: 2.913508235591733, corner divisor: 1.5867073576676085, corner exponent: 2.1360345580493716, id: 52747, score: 39
gen alive: 1, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, danger divisor: 2.640211854803856, min opp score: 738.0716151992465, chip divisor: 11.54211098757591, id: 52423, score: 39
gen alive: 1, params: corner divisor: 2.862241644415418, corner exponent: 2.686415414857049, danger divisor: 17.866765213541143, min opp score: 186.4849529574053, id: 52791, score: 39
gen alive: 11, params: corner divisor: 2.286479560309278, corner exponent: 2.8518345300175136, min opp score: 523.8905981064202, danger divisor: 11.699705369203933, id: 52771, score: 38
gen alive: 9, params: corner divisor: 10.4179833462184, corner exponent: 1.841061403708083, danger divisor: 2.1363654620757626, min opp score: 743.7479089131169, id: 53345, score: 38
gen alive: 23, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, min opp score: 734.5400874206749, danger divisor: 1.7808221836541742, id: 52920, score: 37
gen alive: 22, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, danger divisor: 1.7808221836541742, min opp score: 141.34469833936106, id: 53065, score: 37
gen alive: 22, params: corner divisor: 2.862241644415418, corner exponent: 2.5421327663957394, danger divisor: 1.3608522065063957, min opp score: 141.34469833936106, id: 53473, score: 37
gen alive: 22, params: corner divisor: 2.6577319412927625, corner exponent: 2.7305056666446275, danger divisor: 6.375920604431782, min opp score: 141.34469833936106, id: 53495, score: 37
gen alive: 17, params: corner divisor: 1.924872582001383, corner exponent: 1.413267176660802, danger divisor: 15.93588998166148, min opp score: 139.1762947009676, id: 53482, score: 37
gen alive: 16, params: corner divisor: 1.924872582001383, corner exponent: 1.413267176660802, danger divisor: 12.308268296972134, min opp score: 103.50049571456505, id: 53468, score: 37
gen alive: 10, params: corner divisor: 2.6577319412927625, corner exponent: 2.814261188799425, min opp score: 776.6764999327136, danger divisor: 2.272649183166843, id: 53305, score: 37
gen alive: 9, params: corner divisor: 2.6577319412927625, corner exponent: 2.8934250972634015, min opp score: 139.1762947009676, danger divisor: 2.914264166191812, id: 53135, score: 37
gen alive: 7, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, danger divisor: 1.0789733627128597, min opp score: 139.1762947009676, id: 53440, score: 37
gen alive: 6, params: corner divisor: 1.924872582001383, corner exponent: 1.4965940245679257, danger divisor: 14.485964982189897, min opp score: 290.43359062424986, id: 53401, score: 37
gen alive: 1, params: corner divisor: 2.862241644415418, corner exponent: 2.2919101171518905, danger divisor: 1.286596863030676, min opp score: 695.8779045903626, id: 53022, score: 37
gen alive: 26, params: corner divisor: 1.8908946854051345, corner exponent: 2.797041700236501, danger divisor: 1.7808221836541742, min opp score: 141.34469833936106, id: 53563, score: 36
gen alive: 24, params: corner divisor: 3.796031908071946, corner exponent: 2.8518345300175136, min opp score: 838.2008302142544, danger divisor: 1.0824483397993152, id: 48167, score: 36
gen alive: 24, params: corner divisor: 1.0290058383826213, corner exponent: 2.4558780495786436, danger divisor: 1.907414930420253, min opp score: 141.34469833936106, id: 53447, score: 36
gen alive: 24, params: corner divisor: 1.0290058383826213, corner exponent: 2.7305056666446275, danger divisor: 2.305755204698305, min opp score: 819.8600457701431, id: 53484, score: 36
gen alive: 23, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, danger divisor: 2.0132378886645625, min opp score: 422.62866005435524, id: 52986, score: 36
